OID_,POU_INDEX,POU_ID,IDU_ID,IDU_WW2100,WRIS_ID,AREA_POU,PERCENT_POU,AREA_IDU,PERCENT_IDU,USECODE,PERMITCODE,XCOORD,YCOORD,CERTIFICATE
1111,1111,105652,31720,31720,116861,8760.957489556480141,71.903672252174886,105332.487036218997673,5.980538708135667,16,2,514452.797199999913573,4878308.019899999722838,-99
1112,1112,107222,36986,36986,118180,3003.607383633960126,46.047675247981509,29103.812092722400848,4.752268772673980,16,2,537500.797600000165403,4885850.483500000089407,-99
1113,1113,107222,37058,37058,118180,3003.607383633960126,53.952286707220885,81431.696067657205276,1.990029614305284,16,2,537727.806499999947846,4885870.487999999895692,-99
1114,1114,97421,32645,32645,109188,24387.587667307401716,100.000067324974566,24387.605542197099567,99.999994029948951,16,2,505309.768099999986589,4880155.225199999287724,-99
1115,1115,102926,34937,34937,114506,7291.680214482669726,4.270808025339208,177427.861107219010592,0.175515650044392,16,2,524598.363099999725819,4882703.717000000178814,-99
1116,1116,102666,33479,33479,114284,8907.556331725969358,100.000000000000000,1389892.841787199955434,0.640880797707552,16,2,504890.387799999676645,4880471.078900000080466,-99
1117,1117,102553,34773,34773,114188,56968.341988003303413,5.201253212060513,149299.280109868996078,1.984649701812443,16,2,497594.439399999566376,4882402.902400000020862,-99
1118,1118,102553,34818,34818,114188,56968.341988003303413,59.286977610400669,34027.347161240199057,99.257835174162906,16,2,497532.598600000143051,4882690.751199999824166,-99
1119,1119,102553,35308,35308,114188,56968.341988003303413,35.094655191358918,176163.432824771996820,11.349031333199882,16,2,497284.734199999831617,4883002.078800000250340,-99
1120,1120,107677,38843,38843,118584,5013.318675526150400,100.000000000000000,318877.617743960989174,1.572176407674851,16,2,506909.441499999724329,4887721.237600000575185,-99
1121,1121,105828,45204,45204,117011,981.479373456633994,100.000000000000000,336883.453848830016796,0.291340925843468,16,2,514085.756500000134110,4897286.487099999561906,-99
1122,1122,97281,33273,33273,109065,6209.123953722079932,56.423766592278810,45895.709827473299811,7.633440293751077,16,2,497702.648900000378489,4880491.976099999621511,-99
1123,1123,100829,38263,38263,112736,3025.067393141940101,100.000000000000000,139784.975169345998438,2.164086225631293,16,2,507391.199400000274181,4886834.240100000053644,-99
1124,1124,102679,35419,35419,114294,72747.455678070997237,0.140931114272637,53885.955815895700653,0.190260705855114,16,2,504774.342699999921024,4883667.806099999696016,-99
1125,1125,102679,35434,35434,114294,72747.455678070997237,2.497079018880731,124570.302761900995392,1.458262051412669,16,2,504624.130900000222027,4883410.109999999403954,-99
1126,1126,102679,35796,35796,114294,72747.455678070997237,96.996562752273249,71342.558978800196201,98.906644936061682,16,2,504715.911600000225008,4883912.172399999573827,-99
1127,1127,102322,31851,31851,113990,109061.637688297007116,0.374456626566263,26541.039684547999059,1.538705846565905,16,2,514526.735299999825656,4878863.194000000134110,-99
1128,1128,102322,32223,32223,113990,109061.637688297007116,99.569889847675242,108787.142904688997078,99.821127398711553,16,2,514609.053000000305474,4879066.307700000703335,-99
1129,1129,95498,33239,33239,107510,5704.551248410630251,74.771888356456287,197444.344650905986782,2.160305324642205,16,2,498149.371399999596179,4880016.672800000756979,-99
1130,1130,27474,37586,37586,47684,222.898912644628012,100.000000000000000,58936.908413051700336,0.378199194098323,16,2,531027.102300000376999,4886599.639299999922514,-99
1131,1131,115553,38206,38206,124611,115970.498735804998432,99.087846485819753,115425.356646087995614,99.555828195111431,16,2,534958.104000000283122,4887438.231000000610948,-99
1132,1132,219080,35980,35980,174602,17910.781541771499178,17.912524002217157,51348.149558250399423,6.248079181538897,16,2,543315.300200000405312,4884492.853700000792742,-99
1133,1133,102859,33338,33338,114453,8552.527002766350051,99.999982205927779,457960.164579288975801,1.867526073753687,16,2,517742.598100000061095,4880521.397600000724196,-99
1134,1134,103359,42318,42318,114893,1636.082589708410069,72.245098204308817,597034.963757783058099,0.197976591889847,16,2,512346.105000000447035,4892531.334000000730157,-99
1135,1135,94949,41767,41767,107034,581.129693158507962,100.000000000000000,386059.694366664974950,0.150528454961313,16,2,568623.521200000308454,4892095.505499999970198,-99
1136,1136,97014,30249,30249,108829,44877288.803971000015736,0.364641588801494,163641.258905835013138,100.000000000000000,1024,4,505644.233099999837577,4876125.693800000473857,-99
1137,1137,97014,32345,32345,108829,44877288.803971000015736,0.061824880437156,49164.817987375601660,56.433301865607973,1024,4,502850.230100000277162,4879532.722500000149012,-99
1138,1138,97014,32723,32723,108829,44877288.803971000015736,0.303791861217000,153679.409362286998658,88.712958676146712,1024,4,502585.865199999883771,4879499.485300000756979,-99
1139,1139,97014,32762,32762,108829,44877288.803971000015736,0.004231937128092,222193.680381298996508,0.854740172500453,1024,4,503489.003499999642372,4879704.236500000581145,-99
1140,1140,97014,32823,32823,108829,44877288.803971000015736,0.145438059627342,81865.080641358203138,79.727104082128037,1024,4,502720.319400000385940,4879944.958900000900030,-99
1141,1141,97014,33255,33255,108829,44877288.803971000015736,0.033897437509742,260263.914063598989742,5.844932818721492,1024,4,503487.527400000020862,4880137.336100000888109,-99
1142,1142,97014,33305,33305,108829,44877288.803971000015736,0.030849981683036,188016.553372988011688,7.363519396296430,1024,4,503217.701100000180304,4880347.732000000774860,-99
1143,1143,97014,34737,34737,108829,44877288.803971000015736,0.016684892727346,26495.305156400499982,28.260582211392617,1024,4,496311.786100000143051,4882157.632899999618530,-99
1144,1144,102981,34768,34768,114557,4933.765223785149828,100.000000000000000,48606.303122945799259,10.150463842735748,16,2,523967.163599999621511,4882395.353800000622869,-99
1145,1145,105144,34342,34342,116427,123040.977456380001968,5.023051854492325,136333.613640966999810,4.533300288059718,16,2,497427.674100000411272,4881838.143600000068545,-99
1146,1146,105144,34353,34353,116427,123040.977456380001968,23.665141114527504,36284.680019837200234,80.248250578005084,16,2,497284.141800000332296,4882031.123600000515580,-99
1147,1147,105144,34772,34772,116427,123040.977456380001968,34.529611071361742,57000.652171133697266,74.535236625951200,16,2,497230.443799999542534,4882278.614000000059605,-99
1148,1148,105144,34793,34793,116427,123040.977456380001968,30.577557399219323,44150.933151547396847,85.214338227337095,16,2,496816.466900000348687,4882403.351399999111891,-99
1149,1149,105144,34800,34800,116427,123040.977456380001968,1.298463783377078,56500.161598754901206,2.827677807950654,16,2,497252.655399999581277,4882432.878599999472499,-99
1150,1150,105144,35233,35233,116427,123040.977456380001968,0.674728228589766,45882.404599693800265,1.809391235864971,16,2,496895.524000000208616,4882756.871300000697374,-99
1151,1151,109203,43720,43720,119939,13975.944481207799981,24.768452459076574,594279.280458554974757,0.582491309786847,16,2,507011.899600000120699,4894565.345899999141693,-99
1152,1152,109203,43992,43992,119939,13975.944481207799981,75.231550853171768,793735.802017351030372,1.324662406920263,16,2,506552.379700000397861,4894508.881599999964237,-99
1153,1153,95501,41564,41564,107513,42377.327639777497097,95.348481927306722,42511.856765404401813,95.046750860270095,16,2,509382.512199999764562,4892312.448400000110269,-99
1154,1154,95501,41667,41667,107513,42377.327639777497097,3.819957697572408,540390.394336091005243,0.299560467056408,16,2,509854.648299999535084,4892044.864700000733137,-99
1155,1155,95501,41714,41714,107513,42377.327639777497097,0.831528514187289,106866.128528675006237,0.329739242664497,16,2,509256.022499999962747,4892507.677699999883771,-99
1156,1156,100512,33434,33434,112454,915.933487843111038,100.000000000000000,46602.490102609401220,1.965417482684741,16,2,521865.880099999718368,4881074.285900000482798,-99
1157,1157,102985,31061,31061,114561,9846.613381091330666,100.000012573547494,68777.732844347905484,14.316573419836310,16,2,516563.898099999874830,4878042.450600000098348,-99
1158,1158,224192,36513,36513,177518,135656.363188991992502,0.007921690869656,42844.206744032002462,0.025082218935813,16,2,507066.446800000034273,4885222.079099999740720,-99
1159,1159,224192,36608,36608,177518,135656.363188991992502,1.464070818020422,26405.161872651198792,7.521655181727602,16,2,507050.994400000199676,4885410.086999999359250,-99
1160,1160,224192,36746,36746,177518,135656.363188991992502,0.277866151688995,37312.658197704200575,1.010228523299613,16,2,506520.820799999870360,4885082.543700000271201,-99
1161,1161,224192,36857,36857,177518,135656.363188991992502,1.435985051449384,46382.745243239296542,4.199848643106672,16,2,506356.160699999891222,4885392.466099999845028,-99
1162,1162,105159,33296,33296,116440,131882.025735423987499,16.718715997533518,22258.523475585101551,99.058598198055037,16,2,497577.743900000117719,4880618.223699999973178,-99
1163,1163,105159,33319,33319,116440,131882.025735423987499,21.140693766280176,40892.829830340699118,68.180107146330286,16,2,497808.272699999623001,4880675.235700000077486,-99
1164,1164,105159,33344,33344,116440,131882.025735423987499,28.868510493103550,48036.711619885398250,79.256833272050756,16,2,497612.815100000239909,4880855.594000000506639,-99
1165,1165,105728,34761,34761,116924,340973.945225457020570,7.438296649897029,104537.821314522996545,24.261700909585894,16,2,496615.529799999669194,4882358.134899999946356,-99
1166,1166,105728,34861,34861,116924,340973.945225457020570,19.098045254653552,69980.947603791501024,93.052981697846135,16,2,496690.292399999685585,4882744.564300000667572,-99
1167,1167,105728,35244,35244,116924,340973.945225457020570,7.059560993274523,28525.362991945101385,84.385477026752525,16,2,496924.062400000169873,4882941.850500000640750,-99
1168,1168,105728,35245,35245,116924,340973.945225457020570,10.522279609057307,38048.341123959602555,94.296441975661978,16,2,496810.849100000225008,4882981.517999999225140,-99
1169,1169,105728,35282,35282,116924,340973.945225457020570,17.299477033009548,68099.600854096599505,86.618289392332159,16,2,496752.900100000202656,4883169.497700000181794,-99
1170,1170,96287,33349,33349,108210,2852.805969258330151,26.798774398914109,59631.871545502901427,1.282061112499077,16,2,497944.621600000187755,4880732.870300000533462,-99
1171,1171,101600,36007,36007,113413,1155.614182550609939,100.000000000000000,83818.971607145998860,1.378702411152093,16,2,528160.554999999701977,4884427.878299999982119,-99
1172,1172,106159,35892,35892,117302,19926.066470843899879,23.834851959031269,41818.433208469599776,11.357069311774005,16,2,545964.807300000451505,4884337.508099999278784,-99
1173,1173,106159,35998,35998,117302,19926.066470843899879,69.182609811531790,262482.478352551988792,5.251921158255237,16,2,545971.962199999950826,4884067.817199999466538,-99
1174,1174,106349,34909,34909,117458,57711.618272486201022,99.560177776750521,57839.187155828200048,99.340589962176068,16,2,524677.445000000298023,4882932.664000000804663,-99
1175,1175,106349,35043,35043,117458,57711.618272486201022,0.109252711842245,23885.470218504600780,0.263974321769427,16,2,524901.997600000351667,4883176.023099999874830,-99
1176,1176,108715,31718,31718,119487,150135.428095373004908,2.135819693058533,47736.310797681500844,6.717364592980764,16,2,513948.860100000165403,4878369.859099999070168,-99
1177,1177,108715,31762,31762,119487,150135.428095373004908,28.341825927677338,54793.869780950997665,77.656719367823570,16,2,514280.328399999998510,4878585.122099999338388,-99
1178,1178,108715,31847,31847,119487,150135.428095373004908,48.365791885637336,73530.251824837701861,98.754168382557523,16,2,514933.408999999985099,4878805.664599999785423,-99
1179,1179,108715,32241,32241,119487,150135.428095373004908,7.865561750999689,39243.868233599503583,30.091311938660443,16,2,515006.484199999831617,4879071.349899999797344,-99
1180,1180,108185,34742,34742,119028,23458.300235003098351,98.919334575957748,24092.092243259299721,96.317058149185215,16,2,523758.521999999880791,4882300.396700000390410,-99
1181,1181,108881,32708,32708,119639,2213.670506563029903,100.000000000000000,82532.471350504492875,2.682181292211479,16,2,507324.831100000068545,4879660.676100000739098,-99
1182,1182,170807,33864,33864,152539,1114.478418881049947,20.000016399024865,113200.427445902998443,0.196903732228681,16,2,522366.088399999774992,4881474.198799999430776,-99
1183,1183,170807,34025,34025,152539,1114.478418881049947,20.000016398029867,50418.991834095599188,0.442087115232601,16,2,522738.855700000189245,4881859.680800000205636,-99
1184,1184,200730,34264,34264,164216,137682.006059950013878,5.463849115982194,24462.971441441401112,30.751526195338911,16,2,522131.378600000403821,4881648.756500000134110,-99
1185,1185,200730,34271,34271,164216,137682.006059950013878,11.383949719375472,31047.688805419300479,50.482502709690912,16,2,521973.012400000356138,4881513.891499999910593,-99
1186,1186,200730,34277,34277,164216,137682.006059950013878,32.825392497241047,85026.254997460593586,53.153768666635479,16,2,522275.179899999871850,4881622.816600000485778,-99
1187,1187,200730,34284,34284,164216,137682.006059950013878,8.003929567602858,26283.488721685698692,41.927351840506851,16,2,522543.154000000096858,4881822.987500000745058,-99
1188,1188,170807,34285,34285,152539,1114.478418881049947,19.999934404425279,46678.398787874801201,0.477511993803835,16,2,521620.863099999725819,4881641.263599999248981,-99
1189,1189,127656,37169,37169,117107,110827.997035552994930,0.006083239782726,99676.972702485203627,0.006763781667195,2048,-99,577280.867100000381470,4886085.210899999365211,-99
1190,1190,127656,37219,37219,117107,110827.997035552994930,0.784589055407650,30808.686133550898376,2.822399927407234,2048,-99,576951.887199999764562,4886262.989299999549985,-99
1191,1191,127656,37467,37467,117107,110827.997035552994930,0.540533742869360,153476.815180519013666,0.390327828876825,2048,-99,576677.429200000129640,4886315.170800000429153,-99
1192,1192,127656,37552,37552,117107,110827.997035552994930,1.044981815755416,30355.392553934798343,3.815244404201776,2048,-99,576802.375099999830127,4886579.502599999308586,-99
1193,1193,127656,37592,37592,117107,110827.997035552994930,1.393113799197685,120039.250018865001039,1.286212734446480,2048,-99,577021.205500000156462,4886490.274700000882149,-99
1194,1194,127656,37644,37644,117107,110827.997035552994930,0.349154595349394,51316.474447632397641,0.754067867577712,2048,-99,576682.459699999541044,4886739.159299999475479,-99
1195,1195,127656,37950,37950,117107,110827.997035552994930,0.202897243069697,127341.418926255995757,0.176585868471219,2048,-99,576925.293700000271201,4886977.635299999266863,-99
1196,1196,127656,38185,38185,117107,110827.997035552994930,0.773611902507577,410397.991508839011658,0.208913930895619,2048,-99,575831.484199999831617,4887095.118200000375509,-99
1197,1197,127656,38398,38398,117107,110827.997035552994930,1.686826574910284,172273.919344575988362,1.085176510495029,2048,-99,576086.484199999831617,4887599.134899999946356,-99
1198,1198,127656,38511,38511,117107,110827.997035552994930,2.998899782884781,342601.912624988995958,0.970111502591865,2048,-99,576501.417100000195205,4887606.422100000083447,-99
1199,1199,127654,38625,38625,117105,27538.924830362098874,1.569763568654771,136084.778929905995028,0.317666687329457,2048,-99,535322.615799999795854,4888030.995500000193715,-99
1200,1200,127656,38640,38640,117107,110827.997035552994930,1.979748088338464,171543.274240666010883,1.279044697244699,2048,-99,575920.740899999625981,4887964.278000000864267,-99
1201,1201,127656,38664,38664,117107,110827.997035552994930,2.551850699287907,289161.179948224977124,0.978058333371350,2048,-99,575377.840499999932945,4887952.851199999451637,-99
1202,1202,127656,38682,38682,117107,110827.997035552994930,1.370649497697845,70544.003750049902010,2.153355783517342,2048,-99,575502.214100000448525,4888208.310100000351667,-99
1203,1203,127654,38717,38717,117105,27538.924830362098874,4.385697269488460,68933.320364502505981,1.752090089299714,2048,-99,536372.850399999879301,4888084.737999999895692,-99
1204,1204,127656,39005,39005,117107,110827.997035552994930,2.318133046176125,73398.110268444594112,3.500281429998584,2048,-99,575069.128700000233948,4888528.350600000470877,-99
1205,1205,127654,39025,39025,117105,27538.924830362098874,16.567581461543607,205356.186976639990462,2.221765933656776,2048,-99,536778.369199999608099,4888362.295600000768900,-99
1206,1206,127656,39136,39136,117107,110827.997035552994930,2.263607799769682,1232617.919506980106235,0.203527074004305,2048,-99,576477.964399999938905,4888370.194800000637770,-99
1207,1207,127656,39185,39185,117107,110827.997035552994930,0.628585724264420,168667.137837212008890,0.413031831088547,2048,-99,575289.766499999910593,4888676.175799999386072,-99
1208,1208,127656,39393,39393,117107,110827.997035552994930,2.668032401539536,88398.651839145299164,3.344990912606229,2048,-99,574724.431599999777973,4888895.826899999752641,-99
1209,1209,127656,39616,39616,117107,110827.997035552994930,3.245040739396518,127307.014369671000168,2.824992536560226,2048,-99,574114.104199999943376,4889239.038599999621511,-99
1210,1210,127656,39628,39628,117107,110827.997035552994930,1.373730374844335,60649.592352145897166,2.510285395273728,2048,-99,571407.658800000324845,4889327.403000000864267,-99
1211,1211,127656,39658,39658,117107,110827.997035552994930,0.620505408206527,170886.085817413986661,0.402428150965640,2048,-99,574511.484299999661744,4889294.518799999728799,-99
1212,1212,127656,39662,39662,117107,110827.997035552994930,0.818819258196471,49460.154344684699026,1.834771838511349,2048,-99,571245.152599999681115,4889356.195900000631809,-99
1213,1213,127656,39663,39663,117107,110827.997035552994930,3.308364200330786,141080.945787105010822,2.598929116481037,2048,-99,573650.022599999792874,4889378.486500000581145,-99
1214,1214,127656,39665,39665,117107,110827.997035552994930,1.075857691772369,109136.157297497993568,1.092535746419931,2048,-99,571660.375599999912083,4889323.903400000184774,-99
1215,1215,127656,39667,39667,117107,110827.997035552994930,0.050673222030624,34850.825631760999386,0.161144294265265,2048,-99,572394.371500000357628,4889425.818700000643730,-99
1216,1216,127656,39694,39694,117107,110827.997035552994930,2.914508798536569,965028.002490220009349,0.334714818275522,2048,-99,573044.960699999704957,4889182.102499999105930,-99
1217,1217,127656,39737,39737,117107,110827.997035552994930,1.310991571856120,29782.371826026101189,4.878542611986852,2048,-99,572027.432199999690056,4889590.471000000834465,-99
1218,1218,127656,39933,39933,117107,110827.997035552994930,2.460317987339150,60259.623022338702867,4.524955532932216,2048,-99,570163.516900000162423,4889763.850400000810623,-99
1219,1219,127656,39939,39939,117107,110827.997035552994930,2.044253315282813,165052.547527452989016,1.372656791791714,2048,-99,573084.929399999789894,4889649.658600000664592,-99
1220,1220,127656,39965,39965,117107,110827.997035552994930,2.008922961090182,210345.320684743986931,1.058473310704387,2048,-99,571196.589999999850988,4889664.899599999189377,-99
1221,1221,127656,40006,40006,117107,110827.997035552994930,0.982966680958572,710709.359086198033765,0.153283795985739,2048,-99,569553.029900000430644,4889545.318099999800324,-99
1222,1222,127656,40013,40013,117107,110827.997035552994930,5.544663245140400,384772.742837283993140,1.597056790364765,2048,-99,572489.354199999943376,4889730.676000000908971,-99
1223,1223,127656,40031,40031,117107,110827.997035552994930,0.097008094798606,359634.908869259990752,0.029894797689601,2048,-99,567335.317900000140071,4889623.387000000104308,-99
1224,1224,127656,40048,40048,117107,110827.997035552994930,0.157467055285902,63743.790777561102004,0.273779737972008,2048,-99,569200.295900000259280,4889954.411199999973178,-99
1225,1225,127656,40054,40054,117107,110827.997035552994930,0.148572154711396,144301.489847549994010,0.114107999434490,2048,-99,568767.844600000418723,4889760.227099999785423,-99
1226,1226,127656,40194,40194,117107,110827.997035552994930,1.577733881068760,43893.700549070097622,3.983648762958639,2048,-99,568840.281799999997020,4890135.805400000885129,-99
1227,1227,127656,40239,40239,117107,110827.997035552994930,8.564763227885035,889141.520999536965974,1.067564084245201,2048,-99,569975.562300000339746,4890024.585400000214577,-99
1228,1228,127656,40242,40242,117107,110827.997035552994930,2.312762166652307,103124.796045334005612,2.485520538018833,2048,-99,568108.672899999655783,4890294.744899999350309,-99
1229,1229,127656,40244,40244,117107,110827.997035552994930,2.140848322176656,201719.521168970008148,1.176217007302023,2048,-99,568562.897599999792874,4890310.971599999815226,-99
1230,1230,127656,40249,40249,117107,110827.997035552994930,2.283141962077881,260534.288271644007182,0.971219766440446,2048,-99,567520.351099999621511,4889992.780400000512600,-99
1231,1231,127656,40259,40259,117107,110827.997035552994930,0.402025495969447,263190.425743035972118,0.169290658464226,2048,-99,566874.156299999915063,4889736.104100000113249,-99
1232,1232,127656,40266,40266,117107,110827.997035552994930,3.047725264347692,150272.983626092987834,2.247731284837922,2048,-99,566836.964800000190735,4890197.128699999302626,-99
1233,1233,127656,40385,40385,117107,110827.997035552994930,2.962501025054952,160600.323510802991223,2.044379784829808,2048,-99,567650.115100000053644,4890382.758999999612570,-99
1234,1234,127656,40434,40434,117107,110827.997035552994930,0.990942860411102,48409.662891356696491,2.268642370894356,2048,-99,566658.914499999955297,4890474.918600000441074,-99
1235,1235,127656,40474,40474,117107,110827.997035552994930,0.867977053503512,129116.422054348004167,0.745034262737889,2048,-99,566273.893600000068545,4890444.124199999496341,-99
1236,1236,127656,40476,40476,117107,110827.997035552994930,0.859856714362744,24240.911823831800575,3.931213400013551,2048,-99,566455.182799999602139,4890602.924300000071526,-99
1237,1237,127655,40592,40592,117106,32425.981878317401424,0.448555341497444,58090.922911295201629,0.250380724662071,2048,-99,577611.310600000433624,4890796.221300000324845,-99
1238,1238,127656,40629,40629,117107,110827.997035552994930,1.083228882548793,36101.402489045001857,3.325413394129851,2048,-99,565933.296500000171363,4890919.972400000318885,-99
1239,1239,127656,40638,40638,117107,110827.997035552994930,2.631574374272691,98853.060679437796352,2.950360008543437,2048,-99,563663.338999999687076,4890960.922100000083447,-99
1240,1240,127656,40672,40672,117107,110827.997035552994930,0.559323755358501,66449.723216963597224,0.932866662188918,2048,-99,566239.021399999968708,4890873.713199999183416,-99
1241,1241,127656,40675,40675,117107,110827.997035552994930,1.594213419609595,110464.645896158996038,1.599457262630618,2048,-99,566075.965599999763072,4890674.723400000482798,-99
1242,1242,127656,40712,40712,117107,110827.997035552994930,0.856250866874498,23750.807415834500716,3.995509157822972,2048,-99,565018.297399999573827,4891129.701500000432134,-99
1243,1243,127656,40740,40740,117107,110827.997035552994930,1.181732133574966,44132.656558350397972,2.967621158801128,2048,-99,564777.106900000013411,4891176.063599999994040,-99
1244,1244,127656,40894,40894,117107,110827.997035552994930,1.550145526005398,51755.815478394499223,3.319424535635417,2048,-99,563517.026600000448525,4891140.502399999648333,-99
1245,1245,127656,40897,40897,117107,110827.997035552994930,0.819831503854415,36154.349450100402464,2.513121792005517,2048,-99,565849.151200000196695,4891126.010299999266863,-99
1246,1246,127656,40903,40903,117107,110827.997035552994930,1.146352957335616,77569.809989220506395,1.637853723954516,2048,-99,564077.559999999590218,4891124.600500000640750,-99
1247,1247,127656,40913,40913,117107,110827.997035552994930,0.862744544166697,118733.802160909996019,0.805299316986122,2048,-99,564421.882199999876320,4891134.429400000721216,-99
1248,1248,127656,41034,41034,117107,110827.997035552994930,0.194472138392057,45961.017825233502663,0.468939953835827,2048,-99,566041.105499999597669,4891432.337600000202656,-99
1249,1249,127656,41051,41051,117107,110827.997035552994930,3.328035954951747,190403.815701621992048,1.937143736276836,2048,-99,565223.018699999898672,4891344.135099999606609,-99
1250,1250,127656,41055,41055,117107,110827.997035552994930,2.178951950696598,82345.809555587198702,2.932618935143251,2048,-99,565699.845800000242889,4891474.404699999839067,-99
1251,1251,127656,41064,41064,117107,110827.997035552994930,1.271446621629607,128982.411630488000810,1.092489128025594,2048,-99,566157.252899999730289,4891344.531099999323487,-99
1252,1252,127655,41068,41068,117106,32425.981878317401424,11.154302418727351,676640.581347960047424,0.534536677321941,2048,-99,576855.359100000001490,4891153.441500000655651,-99
1253,1253,127656,41069,41069,117107,110827.997035552994930,0.657166839533356,29500.632335767699260,2.468844861178165,2048,-99,565263.033699999563396,4891491.787299999967217,-99
1254,1254,127655,41406,41406,117106,32425.981878317401424,5.493212383703456,87925.228298280402669,2.025844102484982,2048,-99,575471.484199999831617,4891889.604199999943376,-99
1255,1255,127655,41438,41438,117106,32425.981878317401424,24.533558323002961,775929.388395964982919,1.025254010853849,2048,-99,577191.663599999621511,4891529.335200000554323,-99
1256,1256,127653,41504,41504,117104,43768.651495872596570,1.164003150068361,69022.285615901695564,0.738121720554884,2048,-99,582671.906399999745190,4892160.355000000447035,-99
1257,1257,127655,41519,41519,117106,32425.981878317401424,17.736704237357507,1107500.058671589940786,0.519304758206044,2048,-99,575307.628200000151992,4891602.039999999105930,-99
1258,1258,127653,41616,41616,117104,43768.651495872596570,0.337598186666941,73757.803907363500912,0.200334291357457,2048,-99,581499.226300000213087,4892272.980499999597669,-99
1259,1259,127655,41919,41919,117106,32425.981878317401424,6.409863689908415,60375.895221652499458,3.442534857469336,2048,-99,575245.914699999615550,4892414.716199999675155,-99
1260,1260,127653,41922,41922,117104,43768.651495872596570,0.051205949168424,170689.748203925002599,0.013130345361987,2048,-99,581009.719100000336766,4892610.313400000333786,-99
1261,1261,127653,41923,41923,117104,43768.651495872596570,5.539040861795865,163351.036426639009733,1.484143317390087,2048,-99,581434.028199999593198,4892546.300899999216199,-99
1262,1262,127653,41975,41975,117104,43768.651495872596570,2.868257290408877,122211.622146919995430,1.027232529435548,2048,-99,581697.733000000007451,4892600.208399999886751,-99
1263,1263,127653,42035,42035,117104,43768.651495872596570,3.960250775557880,84236.207089463103330,2.057723656141849,2048,-99,580776.269199999980628,4892818.973600000143051,-99
1264,1264,127655,42180,42180,117106,32425.981878317401424,20.859078836562265,896891.333546924055554,0.754133847718103,2048,-99,575428.564199999906123,4892668.919299999251962,-99
1265,1265,127655,42204,42204,117106,32425.981878317401424,2.511861477881565,36721.622088888099825,2.218027694023835,2048,-99,574772.992200000211596,4893161.351800000295043,-99
1266,1266,127653,42212,42212,117104,43768.651495872596570,1.722590965065744,162002.439554087992292,0.465397211470566,2048,-99,580260.059500000439584,4893062.253200000151992,-99
1267,1267,127653,42232,42232,117104,43768.651495872596570,2.806375247174043,64768.747968160801975,1.896458770834751,2048,-99,580637.817699999548495,4893208.679600000381470,-99
1268,1268,127653,42401,42401,117104,43768.651495872596570,11.940322296089944,712497.801405005040579,0.733492516461661,2048,-99,581943.984199999831617,4892875.176799999549985,-99
1269,1269,127653,42404,42404,117104,43768.651495872596570,3.053250913833546,241448.084329083998455,0.553479956357382,2048,-99,581508.984199999831617,4893105.700699999928474,-99
1270,1270,127653,42409,42409,117104,43768.651495872596570,2.427121898682524,224465.208108535996871,0.473266451476389,2048,-99,580928.883000000379980,4893122.232100000604987,-99
1271,1271,127655,42468,42468,117106,32425.981878317401424,5.710022653099770,71025.864474047193653,2.606840373507173,2048,-99,574781.331000000238419,4893344.155200000852346,-99
1272,1272,127653,42545,42545,117104,43768.651495872596570,3.808985959133382,32311.502795721498842,5.159592237228171,2048,-99,579499.071700000204146,4893563.088400000706315,-99
1273,1273,127653,42589,42589,117104,43768.651495872596570,10.348580447257113,436845.147373938991223,1.036851190395115,2048,-99,580242.873599999584258,4893493.274199999868870,-99
1274,1274,127653,42623,42623,117104,43768.651495872596570,3.523255524866030,56224.125580883301154,2.742739733264987,2048,-99,579247.574699999764562,4893737.788200000301003,-99
1275,1275,127653,42699,42699,117104,43768.651495872596570,4.134468736880450,62964.300763680003001,2.874011448873027,2048,-99,579010.081500000320375,4893863.125800000503659,-99
1276,1276,127653,42726,42726,117104,43768.651495872596570,0.395252448708071,85137.781537896400550,0.203196117727045,2048,-99,579582.270299999974668,4893781.701199999079108,-99
1277,1277,127653,42919,42919,117104,43768.651495872596570,0.497016689168571,28737.180623995100177,0.756989717971413,2048,-99,576418.611700000241399,4893726.653899999335408,-99
1278,1278,127653,42920,42920,117104,43768.651495872596570,1.923346502402678,35907.546404496897594,2.344417572316378,2048,-99,576541.673700000159442,4893926.701500000432134,-99
1279,1279,127653,42938,42938,117104,43768.651495872596570,1.906430666273929,20666.932858576201397,4.037459259396671,2048,-99,576583.140800000168383,4894091.577800000086427,-99
1280,1280,127653,42986,42986,117104,43768.651495872596570,4.099090212777280,55350.669989972797339,3.241363672846107,2048,-99,578630.209499999880791,4894084.093900000676513,-99
1281,1281,127653,43027,43027,117104,43768.651495872596570,0.750408921180798,133365.976593308994779,0.246272605574006,2048,-99,579369.481100000441074,4893960.591499999165535,-99
1282,1282,127653,43029,43029,117104,43768.651495872596570,2.870317509983760,184597.986924703989644,0.680559570935210,2048,-99,579037.146700000390410,4894104.272500000894070,-99
1283,1283,127653,43113,43113,117104,43768.651495872596570,2.186957187757764,48527.762791731896868,1.972482584828161,2048,-99,576737.355399999767542,4894218.086999999359250,-99
1284,1284,127653,43140,43140,117104,43768.651495872596570,1.658545705546050,535823.955601589987054,0.135477908774196,2048,-99,577360.024400000460446,4893865.490299999713898,-99
1285,1285,127653,43152,43152,117104,43768.651495872596570,4.016829904088594,89373.907550939300563,1.967142681884510,2048,-99,578446.042600000277162,4894366.887499999254942,-99
