t, o
0, 2.613645
0, 2.525863
0, 2.395605
0, 2.279506
0, 2.222872
0, 2.211546
0, 2.203051
0, 2.143585
0, 2.103942
0, 2.024655
0, 1.945367
0, 1.868912
0, 1.775466
0, 1.707506
0, 1.662199
0, 1.622555
0, 1.761308
0, 1.956694
0, 1.888734
0, 1.721664
0, 1.568753
0, 1.458318
0, 1.381862
0, 1.313902
0, 1.245941
0, 1.183644
0, 1.146832
0, 1.129842
0, 1.118515
0, 1.081704
0, 1.067545
0, 1.061882
0, 1.039228
0, 0.988258
0, 0.962773
0, 0.931624
0, 0.911802
0, 0.894812
0, 0.869327
0, 0.838179
0, 0.801367
0, 0.764555
0, 0.727743
0, 0.733406
0, 0.764555
0, 0.795703
0, 0.705089
0, 0.651287
0, 0.614476
0, 0.600317
0, 0.591822
0, 0.572000
0, 0.569169
0, 0.549347
0, 0.557842
0, 0.555010
0, 0.563505
0, 0.611644
0, 0.574832
0, 0.563505
0, 0.504040
0, 0.430416
0, 0.416258
0, 0.390772
0, 0.379446
0, 0.365287
0, 0.376614
0, 0.387941
0, 0.385109
0, 0.368119
0, 0.376614
0, 0.387941
0, 0.387941
0, 0.379446
0, 0.345466
0, 0.317149
0, 0.294495
0, 0.270143
0, 0.280054
0, 0.305822
0, 0.322812
0, 0.291664
0, 0.281469
0, 0.288832
0, 0.297327
0, 0.302990
0, 0.291664
0, 0.281753
0, 0.278921
0, 0.268727
0, 0.242109
0, 0.291664
0, 0.286000
0, 0.251170
0, 0.263913
0, 0.236446
0, 0.256267
0, 0.216341
0, 0.208978
0, 0.199917
0, 0.207279
0, 0.204448
0, 0.207279
0, 0.209261
0, 0.225119
0, 0.256551
0, 0.336970
0, 0.370951
0, 0.359624
0, 0.407763
0, 0.356792
0, 0.325644
0, 0.339802
0, 0.342634
0, 0.342634
0, 0.331307
0, 0.308654
0, 0.288832
0, 0.269010
0, 0.275523
0, 0.288832
0, 0.274390
0, 0.291664
0, 0.325644
0, 0.555010
0, 0.605981
0, 0.696594
0, 0.540852
0, 0.424753
0, 0.359624
0, 0.342634
0, 0.322812
0, 0.345466
0, 0.410594
0, 0.399268
0, 0.376614
0, 0.376614
0, 0.342634
0, 0.351129
0, 0.345466
0, 0.342634
0, 0.353961
0, 0.339802
0, 0.317149
0, 0.311485
0, 0.322812
0, 0.319980
0, 0.328475
0, 0.438911
0, 0.379446
0, 0.441743
0, 0.436079
0, 0.387941
0, 0.362456
0, 0.348297
0, 0.351129
0, 0.387941
0, 0.438911
0, 0.436079
0, 0.478555
0, 0.450238
0, 0.421921
0, 0.574832
0, 1.146832
0, 0.911802
0, 1.087367
0, 1.022238
0, 1.033565
0, 1.667862
0, 4.898814
0, 4.105943
0, 2.772219
0, 1.783961
0, 1.345050
0, 1.141169
0, 1.090199
0, 1.503625
0, 1.735823
0, 1.832100
0, 1.619724
0, 1.616892
0, 1.752813
0, 1.863249
0, 2.288001
0, 2.619308
0, 6.059805
0, 12.572680
0, 16.735256
0, 17.896247
0, 11.411689
0, 7.702182
0, 5.776637
0, 5.040399
0, 4.813864
0, 3.879408
0, 3.313071
0, 2.944952
0, 2.667447
0, 2.406932
0, 2.370120
0, 4.190893
0, 8.948124
0, 19.481990
0, 22.596844
0, 23.842785
0, 69.376274
0, 83.534697
0, 89.481235
0, 77.021823
0, 59.748546
0, 59.182209
0, 102.223816
0, 88.914898
0, 59.748546
0, 42.475270
0, 80.986181
0, 188.307030
0, 134.505021
0, 75.889149
0, 76.738654
0, 78.437665
0, 73.906970
0, 69.659443
0, 54.651514
0, 41.908933
0, 34.546553
0, 32.564374
0, 27.637242
0, 24.409122
0, 20.841199
0, 18.264366
0, 16.197236
0, 14.753077
0, 13.903572
0, 14.271691
0, 13.280601
0, 12.119610
0, 11.128521
0, 10.958620
0, 10.250698
0, 10.052481
0, 20.104961
0, 52.669335
0, 46.722797
0, 44.174281
0, 48.988145
0, 63.146568
0, 65.411916
0, 72.491127
0, 76.738654
0, 58.615872
0, 56.067356
0, 47.855471
0, 39.077248
0, 32.564374
0, 27.523975
0, 23.786151
0, 25.060409
0, 30.015857
0, 46.156460
0, 47.005965
0, 38.227743
0, 31.431700
0, 26.617836
0, 25.683380
0, 22.993279
0, 21.011100
0, 18.604168
0, 16.706939
0, 15.206147
0, 13.875255
0, 12.799215
0, 12.232878
0, 11.666541
0, 17.613079
0, 26.023182
0, 24.918825
0, 21.690704
0, 20.331496
0, 26.901004
0, 30.299026
0, 26.476252
0, 23.078230
0, 19.906743
0, 17.471494
0, 15.432681
0, 14.101790
0, 14.611493
0, 13.620403
0, 12.544363
0, 12.742581
0, 14.979612
0, 13.790304
0, 15.659216
0, 23.757834
0, 29.732689
0, 29.166352
0, 31.998037
0, 46.156460
0, 38.227743
0, 37.661406
0, 52.102998
0, 69.659443
0, 75.322812
0, 66.544590
0, 54.085177
0, 43.041607
0, 34.263384
0, 30.299026
0, 31.148531
0, 39.077248
0, 38.794080
0, 33.130711
0, 27.948728
0, 25.258627
0, 23.418032
0, 22.143774
0, 20.473080
0, 18.519218
0, 16.537038
0, 14.809711
0, 13.422185
0, 12.289511
0, 12.346145
0, 11.326739
0, 10.222382
0, 9.514460
0, 8.863173
0, 8.353470
0, 7.900400
0, 7.447331
0, 7.107528
0, 7.192479
0, 10.845352
0, 11.893076
0, 9.287926
0, 8.155252
0, 7.419014
0, 6.824360
0, 6.371290
0, 6.059805
0, 10.590501
0, 10.363966
0, 10.137431
0, 10.307332
0, 9.061391
0, 8.580005
0, 8.041984
0, 7.390697
0, 6.824360
0, 6.371290
0, 5.974855
0, 5.578419
0, 5.436835
0, 5.323567
0, 5.012082
0, 4.700597
0, 4.445745
0, 4.275844
0, 4.077626
0, 3.907725
0, 3.737824
0, 3.596240
0, 5.974855
0, 9.372876
0, 6.739409
0, 5.578419
0, 4.870498
0, 4.530695
0, 4.417428
0, 4.190893
0, 4.020992
0, 3.992675
0, 3.907725
0, 3.709507
0, 3.511289
0, 3.341388
0, 3.228121
0, 3.086536
0, 2.944952
0, 2.786378
0, 2.610813
0, 2.537189
0, 2.523031
0, 2.423922
0, 2.248358
0, 2.129427
0, 2.024655
0, 1.917051
0, 1.888734
0, 1.982179
0, 2.016159
0, 1.982179
0, 1.874575
0, 1.900060
0, 2.047308
0, 2.174734
0, 2.010496
0, 1.925546
0, 1.843427
0, 1.713169
0, 1.608397
0, 1.551763
0, 1.500793
0, 1.565922
0, 1.599902
0, 1.469644
0, 1.356377
0, 1.294080
0, 1.251605
0, 1.211961
0, 1.166654
0, 1.135506
0, 1.087367
0, 1.053387
0, 1.027902
0, 1.002416
0, 0.988258
0, 1.050555
0, 1.095862
0, 1.373367
0, 1.619724
0, 1.387525
0, 1.146832
0, 1.039228
0, 0.982595
0, 0.948614
0, 0.948614
0, 0.951446
0, 0.923129
0, 0.900476
0, 0.860832
0, 0.829684
0, 0.812693
0, 0.792872
0, 0.764555
0, 0.722080
0, 0.696594
0, 0.671109
0, 0.642792
0, 0.605981
0, 0.574832
0, 0.560674
0, 0.563505
0, 0.549347
0, 0.535188
0, 0.501208
0, 0.492713
0, 0.481386
0, 0.506872
0, 0.518198
0, 0.546515
0, 0.515367
0, 0.492713
0, 0.461565
0, 0.453070
0, 0.396436
0, 0.390772
0, 0.370951
0, 0.368119
0, 0.362456
0, 0.334139
0, 0.305822
0, 0.302990
0, 0.282885
0, 0.275523
0, 0.278071
0, 0.243242
0, 0.190006
0, 0.202465
0, 0.209828
0, 0.246357
0, 0.274390
0, 0.345466
0, 0.356792
0, 0.359624
0, 0.356792
0, 0.339802
0, 0.328475
0, 0.328475
0, 0.305822
0, 0.302990
0, 0.286000
0, 0.253436
0, 0.244658
0, 0.230782
0, 0.217190
0, 0.214925
0, 0.216058
0, 0.218040
0, 0.362456
0, 0.447406
0, 0.501208
0, 0.424753
0, 0.351129
0, 0.325644
0, 0.345466
0, 0.325644
0, 0.311485
0, 0.319980
0, 0.314317
0, 0.305822
0, 0.302990
0, 0.291664
0, 1.025070
0, 1.013743
0, 0.999585
0, 2.205882
0, 2.800536
0, 3.426338
0, 3.426338
0, 2.500378
0, 1.820773
0, 1.817942
0, 1.580080
0, 4.077626
0, 23.134864
0, 30.865363
0, 33.130711
0, 50.970324
0, 38.227743
0, 24.607340
0, 18.802386
0, 17.641395
0, 14.498225
0, 12.091293
0, 10.165748
0, 9.146341
0, 14.866344
0, 25.428528
0, 23.163181
0, 18.151099
0, 15.517632
0, 19.963377
0, 17.811297
0, 14.639810
0, 12.544363
0, 10.788719
0, 10.986936
0, 18.122782
0, 15.460998
0, 13.139017
0, 11.355055
0, 9.939213
0, 8.891490
0, 8.664955
0, 8.155252
0, 8.863173
0, 15.489315
0, 21.945556
0, 24.635657
0, 21.322585
0, 18.717436
0, 17.188326
0, 19.255456
0, 18.462584
0, 22.172091
0, 41.059428
0, 148.663445
0, 115.249566
0, 67.960432
0, 50.970324
0, 41.625765
0, 36.811901
0, 32.847542
0, 26.787737
0, 22.993279
0, 23.871102
0, 25.541796
0, 26.844371
0, 23.871102
0, 23.304765
0, 24.833874
0, 35.112890
0, 43.324775
0, 52.102998
0, 44.740618
0, 35.962395
0, 29.166352
0, 23.078230
0, 19.312089
0, 16.820207
0, 16.197236
0, 33.413879
0, 34.263384
0, 27.382391
0, 23.418032
0, 20.303179
0, 17.669712
0, 15.602582
0, 19.113871
0, 22.058824
0, 19.935060
0, 18.009514
0, 16.225553
0, 17.160009
0, 17.499811
0, 15.545949
0, 14.186740
0, 12.912482
0, 11.779808
0, 11.298422
0, 13.960205
0, 28.883184
0, 53.802009
0, 72.774296
0, 49.837650
0, 35.679227
0, 26.901004
0, 22.030507
0, 19.028921
0, 17.726346
0, 67.677263
0, 94.295099
0, 66.261421
0, 50.687155
0, 45.873291
0, 36.245564
0, 28.600015
0, 23.559616
0, 20.558031
0, 18.037831
0, 16.140603
0, 14.668127
0, 13.507136
0, 12.572680
0, 11.524957
0, 10.562184
0, 12.629314
0, 37.095069
0, 110.152533
0, 136.487201
0, 105.055501
0, 83.251529
0, 128.558484
0, 103.639659
0, 70.508948
0, 49.271313
0, 36.528732
0, 28.316847
0, 27.807143
0, 95.994110
0, 74.473307
0, 50.687155
0, 51.253492
0, 77.304991
0, 94.295099
0, 75.605980
0, 54.085177
0, 40.209922
0, 31.714868
0, 27.184173
0, 26.164766
0, 28.203579
0, 26.617836
0, 24.125953
0, 22.455259
0, 26.023182
0, 27.948728
0, 33.697047
0, 47.855471
0, 60.314883
0, 59.465378
0, 63.429736
0, 52.952503
0, 41.625765
0, 32.281205
0, 28.061995
0, 39.360417
0, 45.590123
0, 39.077248
0, 36.528732
0, 32.281205
0, 27.354074
0, 25.655063
0, 24.125953
0, 23.049913
0, 36.245564
0, 38.510911
0, 33.697047
0, 33.697047
0, 30.015857
0, 27.240806
0, 24.069320
0, 21.039417
0, 18.887337
0, 17.046742
0, 15.489315
0, 14.271691
0, 13.223967
0, 12.516046
0, 14.753077
0, 17.301593
0, 14.951295
0, 14.809711
0, 13.592086
0, 20.473080
0, 21.265952
0, 20.048327
0, 18.547535
0, 16.905157
0, 15.942385
0, 17.584762
0, 15.574266
0, 16.933474
0, 16.140603
0, 14.838028
0, 13.563770
0, 15.914068
0, 16.990108
0, 18.519218
0, 21.322585
0, 23.361398
0, 21.435853
0, 19.000604
0, 16.678623
0, 14.809711
0, 13.337235
0, 12.034660
0, 11.015253
0, 10.194065
0, 9.344559
0, 8.664955
0, 8.098618
0, 7.645549
0, 7.588915
0, 7.957034
0, 8.551688
0, 8.834856
0, 8.268519
0, 10.222382
0, 12.827532
0, 11.383372
0, 9.967530
0, 8.891490
0, 8.126935
0, 7.447331
0, 6.852677
0, 6.342974
0, 6.031488
0, 5.720003
0, 5.323567
0, 5.040399
0, 4.842181
0, 4.757230
0, 4.615646
0, 4.417428
0, 4.190893
0, 3.992675
0, 3.822774
0, 3.567923
0, 3.369705
0, 3.256437
0, 3.681190
0, 3.709507
0, 4.927131
0, 5.351884
0, 4.077626
0, 3.709507
0, 3.567923
0, 3.426338
0, 3.511289
0, 3.482972
0, 3.171487
0, 2.888318
0, 2.709922
0, 2.590991
0, 2.435249
0, 2.296496
0, 2.163407
0, 2.067130
0, 1.996338
0, 2.004833
0, 1.993506
0, 1.939704
0, 1.891565
0, 1.860417
0, 1.885902
0, 1.809446
0, 1.738654
0, 1.656536
0, 1.582912
0, 1.543268
0, 1.503625
0, 1.449823
0, 1.390357
0, 1.356377
0, 1.319565
0, 1.296912
0, 1.305407
0, 1.251605
0, 1.223288
0, 1.194971
0, 1.166654
0, 1.138337
0, 1.118515
0, 1.098694
0, 1.073208
0, 1.056218
0, 1.030733
0, 1.008080
0, 0.962773
0, 0.951446
0, 0.937288
0, 0.920298
0, 0.900476
0, 0.869327
0, 0.849505
0, 0.826852
0, 0.790040
0, 0.773050
0, 0.758891
0, 0.770218
0, 0.778713
0, 0.758891
0, 0.739070
0, 0.710753
0, 0.724911
0, 0.739070
0, 0.818357
0, 0.843842
0, 0.801367
0, 0.770218
0, 0.719248
0, 0.724911
0, 0.693763
0, 0.679604
0, 0.679604
0, 0.651287
0, 0.637129
0, 0.622971
0, 0.645624
0, 0.628634
0, 0.605981
0, 0.580495
0, 0.540852
0, 0.546515
0, 0.543683
0, 0.543683
0, 0.506872
0, 0.498377
0, 0.506872
0, 0.489881
0, 0.478555
0, 0.504040
0, 0.518198
0, 0.529525
0, 0.518198
0, 0.509703
0, 0.481386
0, 0.453070
0, 0.453070
0, 0.461565
0, 0.467228
0, 0.478555
0, 0.569169
0, 0.979763
0, 1.747149
0, 2.098278
0, 1.466813
0, 1.030733
0, 0.886317
0, 0.798535
0, 0.739070
0, 0.710753
0, 0.662614
0, 0.656951
0, 0.688099
0, 0.719248
0, 0.756060
0, 0.767387
0, 0.696594
0, 0.648456
0, 0.622971
0, 0.605981
0, 0.642792
0, 0.634297
0, 0.679604
0, 0.713585
0, 0.841010
0, 1.497961
0, 2.123763
0, 1.546100
0, 1.110020
0, 0.957109
0, 0.872159
0, 1.033565
0, 2.715586
0, 5.720003
0, 21.917239
0, 21.690704
0, 13.677037
0, 8.211886
0, 5.861587
0, 4.530695
0, 3.624556
0, 3.114853
0, 2.746734
0, 2.398437
0, 2.225704
0, 2.194556
0, 2.916635
0, 3.143170
0, 5.323567
0, 6.569508
0, 5.210300
0, 4.757230
0, 16.508722
0, 22.483576
0, 17.358227
0, 13.450502
0, 16.197236
0, 16.112286
0, 25.032092
0, 47.289134
0, 42.475270
0, 30.299026
0, 23.219814
0, 21.832289
0, 22.200408
0, 20.444763
0, 29.166352
0, 33.980216
0, 28.883184
0, 26.023182
0, 24.805558
0, 21.634071
0, 20.642981
0, 18.660802
0, 17.471494
0, 17.471494
0, 21.549120
0, 20.926150
0, 18.604168
0, 16.367137
0, 14.356641
0, 12.657630
0, 11.298422
0, 10.222382
0, 9.316243
0, 8.580005
0, 8.013668
0, 7.532281
0, 7.135845
0, 6.682776
0, 6.342974
0, 5.974855
0, 8.155252
0, 14.639810
0, 12.261195
0, 10.448916
0, 11.383372
0, 12.119610
0, 13.620403
0, 13.903572
0, 13.308918
0, 12.657630
0, 15.659216
0, 26.731103
0, 25.994865
