,Elevation,Bottom Width (m),West,South,East,Emergent Veg,Veg_1_NE,Veg_2_NE,Veg_3_NE,Veg_4_NE,Veg_5_NE,Veg_6_NE,Veg_7_NE,Veg_8_NE,Veg_9_NE,Veg_1_E,Veg_2_E,Veg_3_E,Veg_4_E,Veg_5_E,Veg_6_E,Veg_7_E,Veg_8_E,Veg_9_E,Veg_1_SE,Veg_2_SE,Veg_3_SE,Veg_4_SE,Veg_5_SE,Veg_6_SE,Veg_7_SE,Veg_8_SE,Veg_9_SE,Veg_1_S,Veg_2_S,Veg_3_S,Veg_4_S,Veg_5_S,Veg_6_S,Veg_7_S,Veg_8_S,Veg_9_S,Veg_1_SW,Veg_2_SW,Veg_3_SW,Veg_4_SW,Veg_5_SW,Veg_6_SW,Veg_7_SW,Veg_8_SW,Veg_9_SW,Veg_1_W,Veg_2_W,Veg_3_W,Veg_4_W,Veg_5_W,Veg_6_W,Veg_7_W,Veg_8_W,Veg_9_W,Veg_1_NW,Veg_2_NW,Veg_3_NW,Veg_4_NW,Veg_5_NW,Veg_6_NW,Veg_7_NW,Veg_8_NW,Veg_9_NW,Elv_1_NE,Elv_2_NE,Elv_3_NE,Elv_4_NE,Elv_5_NE,Elv_6_NE,Elv_7_NE,Elv_8_NE,Elv_9_NE,Elv_1_E,Elv_2_E,Elv_3_E,Elv_4_E,Elv_5_E,Elv_6_E,Elv_7_E,Elv_8_E,Elv_9_E,Elv_1_SE,Elv_2_SE,Elv_3_SE,Elv_4_SE,Elv_5_SE,Elv_6_SE,Elv_7_SE,Elv_8_SE,Elv_9_SE,Elv_1_S,Elv_2_S,Elv_3_S,Elv_4_S,Elv_5_S,Elv_6_S,Elv_7_S,Elv_8_S,Elv_9_S,Elv_1_SW,Elv_2_SW,Elv_3_SW,Elv_4_SW,Elv_5_SW,Elv_6_SW,Elv_7_SW,Elv_8_SW,Elv_9_SW,Elv_1_W,Elv_2_W,Elv_3_W,Elv_4_W,Elv_5_W,Elv_6_W,Elv_7_W,Elv_8_W,Elv_9_W,Elv_1_NW,Elv_2_NW,Elv_3_NW,Elv_4_NW,Elv_5_NW,Elv_6_NW,Elv_7_NW,Elv_8_NW,Elv_9_NW
12.875,132.48132,73.35281,8.32322,5.26881,3.06131,0.27432,0.25603,0.24994,0.21031,0.28651,0.14022,0.32309,0.27128,0.44196,0.00305,0.24689,0.24080,0.29261,0.21031,0.26823,0.26823,0.09449,0.09144,0.28347,0.29261,0.27737,0.28041,0.10059,0.21031,22.22297,27.26132,33.61029,30.72079,0.32004,0.28346,0.21030,23.27453,31.24810,27.98673,27.40762,29.59609,32.79038,0.36271,0.33223,0.36271,0.37796,0.20726,24.85341,30.00146,30.48000,33.34207,0.38405,0.28346,0.16460,0.27432,0.17678,0.34747,0.11583,0.26518,0.28042,0.36576,0.25908,0.21335,0.27127,0.51206,1.75260,0.27128,3.10286,3.80391,132.52399,132.56057,132.56971,132.53314,132.66115,132.48742,132.55752,132.59714,132.92632,132.55448,132.51789,132.57886,132.66115,132.60324,132.67029,132.70688,132.81965,132.75564,132.49656,132.48132,132.56057,132.72821,132.70077,132.69772,135.14832,137.10818,136.81863,132.52094,132.42646,132.47828,132.39597,133.94131,136.88263,136.96188,136.58392,136.48029,132.44779,132.42646,132.40817,132.43255,132.53314,132.52704,135.42874,135.46836,135.16661,132.40512,132.45694,132.47523,132.44474,132.40208,132.41122,132.48437,132.44474,132.49046,132.42341,132.52094,132.45694,132.48742,132.40817,133.12749,133.57860,134.05714,133.57555
12.85,132.40512,70.64211,0.87309,5.20181,3.48864,0.15850,0.28955,0.00000,0.00305,0.18898,0.25908,0.26823,0.35966,0.32309,0.13107,0.27127,0.17983,0.35052,0.28347,0.30480,0.24385,0.24384,0.21335,0.07925,0.31089,0.24994,0.28955,0.31700,0.24689,25.49652,22.83561,30.48000,25.80741,0.28956,0.32614,0.28042,0.15240,25.83485,32.82390,34.32049,23.77136,20.46428,0.34748,0.31394,0.34443,0.21641,24.68270,30.47695,25.26183,26.31948,25.43556,0.29261,0.39930,0.31700,0.35966,0.33832,0.30785,0.31089,0.37185,0.18288,0.31700,0.42367,0.18288,0.28041,0.15240,0.27127,0.12192,0.18898,5.60832,132.42951,132.53923,132.51789,132.53009,132.49046,132.54228,133.46888,133.84683,133.67004,132.40817,132.42036,132.53009,132.52704,132.48437,132.56666,132.59714,132.65811,132.62152,132.42036,132.45084,132.41122,132.44169,132.51180,132.59409,136.53516,136.83082,136.93140,132.45998,132.47523,132.46912,132.63677,135.86460,136.88568,136.88872,136.80948,136.91616,132.43255,132.42646,132.39597,132.50266,132.60629,134.91363,136.47725,135.76097,136.39495,132.46608,132.45998,132.43255,132.42036,132.36245,132.46303,132.40817,132.47828,132.46608,132.44169,132.41731,132.46608,132.42036,132.47828,132.41731,133.40791,133.27989,133.24028
12.825,132.39292,67.97525,3.40156,5.56657,3.02888,0.28651,0.25298,0.10059,0.26212,0.25298,0.24994,0.29871,0.07315,0.13715,0.05182,0.28651,0.27127,0.28346,0.31700,0.26823,0.29262,0.29262,0.19508,0.29871,0.18287,0.33528,0.02134,0.23165,0.25908,0.36576,28.72130,29.84907,27.93188,0.21946,0.29566,0.21031,29.79725,31.40659,33.30854,32.06496,31.01950,33.15005,0.38710,0.14631,0.33223,0.32918,0.25603,35.76522,6.00151,31.74492,30.88844,0.24384,0.30175,0.24994,0.15849,0.30480,0.30175,0.30480,0.13411,0.34442,0.33833,0.23774,0.28956,0.23164,0.37796,0.69494,4.43485,5.59308,0.96317,132.48742,132.51789,132.43865,132.44779,132.46912,133.09092,134.08762,134.13334,134.17906,132.50266,132.43865,132.44779,132.44169,132.46303,132.52704,132.50875,132.62457,132.50266,132.48742,132.47523,132.60934,132.49961,132.47217,132.41426,133.93826,136.35228,136.89788,132.51180,132.45389,132.45084,132.55143,136.36448,134.61188,136.11454,135.59943,135.02945,132.47217,132.45389,132.39903,132.38074,132.47523,133.92608,136.68756,136.29437,135.71220,132.49656,132.45694,132.48132,132.52094,132.43560,132.42951,132.42646,132.53618,132.33502,132.39292,132.38074,132.45998,132.45694,132.42341,132.59409,132.97509,132.69772,132.73735
12.8,132.36245,68.60837,1.22227,5.51592,5.22437,0.38709,0.30175,0.21335,0.26518,0.18898,0.31394,0.25603,2.84987,2.16713,0.10058,0.05181,0.08230,0.30480,0.22555,0.24994,0.20117,0.24689,0.06095,0.30176,0.20421,0.26823,0.19508,0.22555,0.29871,29.52293,25.33498,27.49600,33.18052,0.21641,0.17983,0.16459,0.17983,31.40660,30.48000,24.82291,41.69665,41.57167,0.36882,0.27432,0.17069,0.06401,0.21946,34.63747,31.21762,26.17012,33.29940,0.32918,0.26822,0.26823,0.28346,0.24384,0.28042,0.35357,0.32005,0.32614,0.27128,0.29566,0.18288,0.30175,0.24079,0.21946,0.19508,0.25299,0.27128,132.41731,132.45694,132.45389,132.49046,132.43560,133.30428,134.41985,134.22172,134.16991,132.43865,132.46912,132.43560,132.50571,132.45084,132.49961,132.47217,132.61848,132.51789,132.46608,132.51180,132.44474,132.45389,132.44169,132.51789,134.17601,135.60248,136.62965,132.51485,132.53009,132.50571,132.56057,136.50468,135.81278,136.51688,136.88263,136.19683,132.43255,132.41426,132.47828,132.55448,132.42951,133.22198,136.25169,136.23036,136.12977,132.42951,132.42036,132.47217,132.39597,132.41731,132.35940,132.35635,132.32892,132.32283,132.45998,132.43560,132.46608,132.40817,132.43865,132.45084,132.40512,132.36549,132.34721
12.775,132.35026,70.84071,2.26919,7.12328,6.08939,0.35052,0.31089,0.06401,0.32918,0.21335,0.32918,5.13892,0.08534,4.25196,2.45365,0.22250,0.28346,0.32614,0.17069,0.21335,0.15545,0.26518,0.21335,0.21641,0.27737,0.19507,0.35661,0.30175,0.14021,0.23165,30.30321,32.15335,33.41523,0.23774,0.14021,0.19203,13.29842,32.06496,32.39110,32.93364,39.03269,29.96185,0.30784,0.26823,0.28651,0.18898,0.16460,33.83584,30.41905,31.33955,31.09874,0.24689,0.28956,0.27127,0.24080,0.26213,0.22860,0.17374,0.28041,0.25908,0.23469,0.28956,0.24993,0.39014,0.22556,0.29262,0.26213,0.29566,0.21336,132.42951,132.62457,132.40208,132.50571,132.41122,133.38963,133.66394,133.77672,133.37743,132.43865,132.44779,132.42341,132.47828,132.44779,132.49351,132.44474,132.50571,132.49351,132.47217,132.47523,132.35331,132.43865,132.60934,132.50875,134.89534,136.45591,134.60577,132.43255,132.56057,132.46912,132.42036,136.09625,136.34009,135.50494,136.18769,136.53821,132.36245,132.36245,132.39292,132.45084,132.48437,132.61543,136.46201,136.48029,136.37057,132.46303,132.44169,132.40817,132.35940,132.38683,132.44169,132.46608,132.38988,132.35940,132.43560,132.35940,132.41122,132.41122,132.39292,132.35635,132.36854,132.32283,132.39597
12.75,132.32130,80.06942,0.67372,4.50156,2.95428,0.35966,0.24994,0.24384,0.27127,0.36882,0.28651,3.25831,5.57785,0.22555,6.42823,0.25299,0.26822,0.21641,0.21641,0.22250,0.21335,0.28651,0.35052,0.31394,0.29566,0.21641,0.25603,0.25298,0.25907,0.25603,35.69513,33.22015,29.92526,0.27737,0.05182,0.29870,0.28042,35.78962,16.63598,33.57068,30.97683,31.77845,0.15545,0.53035,0.28042,0.24385,0.28042,0.24993,16.45920,28.25801,28.71215,0.31089,0.18593,0.23469,0.16460,0.26823,0.43890,0.34138,0.34443,0.06706,0.24993,0.37186,0.42368,0.29871,0.41453,0.21336,0.26823,0.29566,0.33832,132.36854,132.44474,132.44779,132.43255,132.42341,132.98119,133.30123,132.72516,132.97205,132.33806,132.41122,132.49351,132.45389,132.46608,132.47523,132.38378,132.40817,132.44474,132.44474,132.46303,132.45389,132.42646,132.41122,132.47523,133.04520,136.40105,136.26389,132.35331,132.57886,132.41122,132.36854,133.15188,135.86460,136.07796,134.98372,135.77011,132.45389,132.40817,132.36854,132.39597,132.35026,132.42036,135.09955,135.41349,135.30682,132.37769,132.46303,132.34416,132.45389,132.34111,132.40208,132.31977,132.30454,132.48437,132.43865,132.41731,132.39597,132.31977,132.36549,132.35635,132.35026,132.32283,132.33197
12.725,132.29234,98.62807,1.39686,4.02978,2.91800,0.24385,0.20117,0.54864,0.32005,0.28956,0.55169,0.05182,0.39320,0.14021,0.09144,0.21336,0.45111,0.29870,0.29261,0.29566,0.30480,0.18898,0.35052,0.34443,0.29566,0.33832,0.22860,0.24384,0.24384,0.30480,0.29870,0.23774,32.74161,0.28651,0.28651,0.30784,0.24385,0.29566,29.19680,29.82163,30.80614,30.00451,0.17984,0.30176,0.17069,0.28955,0.24994,0.14326,0.25299,0.29871,22.15286,0.17983,0.35357,0.21946,0.23774,0.27433,0.34443,0.24385,0.35052,0.21641,0.27127,0.23165,0.14935,0.55474,0.18898,0.29871,0.19203,0.44502,0.49073,132.39903,132.37159,132.45084,132.31063,132.31977,132.55752,132.74649,132.85928,132.98729,132.42646,132.37769,132.38988,132.40817,132.43560,132.45389,132.48132,132.39903,132.39597,132.33502,132.34111,132.44169,132.42646,132.42646,132.42646,132.38074,132.45084,135.90728,132.34416,132.33197,132.37159,132.39597,132.36549,135.45312,136.40714,136.35532,136.12672,132.45998,132.33806,132.47828,132.38074,132.34111,132.44779,132.39597,132.34111,133.05739,132.38074,132.31672,132.42036,132.35331,132.36549,132.28625,132.38683,132.21919,132.36245,132.38988,132.39903,132.42951,132.40512,132.45084,132.29234,132.43865,132.36549,134.95934
12.7,132.28015,102.96116,5.05150,3.18960,2.88979,0.27737,0.32005,0.20117,0.26518,0.27432,0.33833,0.26823,0.41453,0.14325,0.13411,0.17069,0.43586,0.45720,0.30785,0.29261,0.31090,0.23469,0.31089,0.32614,0.42063,0.21031,0.16460,0.21946,0.25907,0.32309,0.28346,34.66185,30.48000,0.34748,0.26518,0.28955,0.24689,0.29262,12.05789,26.59075,30.35197,29.03221,0.19508,0.27433,0.22556,0.17983,0.29261,0.26823,0.32918,9.43051,8.57097,0.35357,0.21946,0.35662,0.35662,0.34748,0.31394,0.27432,0.42368,0.42672,0.15850,0.21336,0.25603,0.26823,0.24080,0.27737,0.49378,21.48840,7.13232,132.29844,132.36854,132.38378,132.33502,132.30149,132.37159,132.36549,133.08788,133.01472,132.42036,132.34416,132.38378,132.30149,132.36854,132.33806,132.44474,132.37769,132.41426,132.38074,132.40817,132.45389,132.38988,132.40208,132.32588,132.38683,132.41731,134.25831,132.28320,132.35331,132.37159,132.33197,132.35635,133.29209,135.28852,135.67868,136.17854,132.39597,132.31672,132.39292,132.41122,132.28625,132.32283,132.24968,132.35940,132.81965,132.30758,132.34111,132.21309,132.28320,132.28320,132.26491,132.28625,132.20700,132.31368,132.43255,132.39597,132.35331,132.36245,132.35940,132.32283,132.35635,134.07237,136.46811
12.675,132.24357,97.92429,2.26919,3.54741,2.89988,0.22860,0.27737,0.16154,0.32005,0.52426,0.21031,0.32309,0.26823,0.36270,0.39624,0.28042,0.22251,0.30176,0.23775,0.35052,0.44806,0.27128,0.20422,0.29261,0.12192,0.14021,0.23165,0.31394,0.30175,0.28956,0.19812,28.36774,30.75736,0.28651,0.26213,0.29262,0.24080,0.28042,23.89327,26.99918,23.93900,23.73173,0.21946,0.24689,0.32005,0.32309,0.27127,0.25908,0.15849,0.26518,12.53338,0.31395,0.29566,0.46940,0.27737,0.27737,0.15849,0.28651,0.15240,0.28651,0.28042,0.41758,0.25908,0.26823,0.27433,0.27737,11.51839,13.37768,6.35813,132.32283,132.40817,132.28929,132.34721,132.39903,132.29539,132.37159,132.32588,132.29234,132.31977,132.35635,132.31672,132.39292,132.31063,132.29234,132.36854,132.41426,132.39597,132.44779,132.42036,132.39903,132.32588,132.35940,132.35940,132.46303,134.19125,136.13283,132.34416,132.33806,132.35635,132.37769,132.32892,132.91718,135.61162,136.01091,135.58723,132.35026,132.27406,132.23138,132.29539,132.22834,132.28015,132.32283,132.31368,133.26771,132.31672,132.31368,132.31063,132.33197,132.33197,132.40208,132.25272,132.38683,132.29234,132.28015,132.29234,132.35940,132.32283,132.31672,132.33197,132.53009,136.27303,136.63269
12.65,132.20699,93.87787,1.00110,2.64138,2.88031,0.22556,0.24385,0.28347,0.24080,0.23774,0.25908,0.30785,0.35357,0.26823,0.32919,0.32614,0.60960,0.23165,0.32005,0.36576,0.36576,0.05791,0.24080,0.14021,0.19812,0.19203,0.35662,0.32005,0.32614,0.20117,25.25268,22.62836,30.87625,0.40234,0.39015,0.29261,0.30480,9.43966,30.48000,18.31848,27.82519,26.08479,0.28042,0.21031,0.24994,0.25908,0.29262,0.17678,0.29871,0.12497,0.76200,0.47245,0.13106,0.22251,0.30480,0.38100,0.28651,0.52731,0.24385,0.32004,0.19203,0.33833,0.36576,0.18593,0.15240,0.33833,3.41681,0.99670,0.59741,132.36549,132.31672,132.35940,132.40208,132.35026,132.33197,132.27711,132.34111,132.31977,132.26491,132.26186,132.35940,132.48132,132.26491,132.28320,132.30149,132.36854,132.38074,132.36245,132.38683,132.25272,132.28929,132.28320,132.40817,132.82879,135.45312,135.49274,132.21614,132.24052,132.26796,132.20395,132.49961,134.49300,134.74294,134.89534,134.87400,132.28015,132.29844,132.28015,132.27101,132.29844,132.29234,132.26186,132.36549,133.82854,132.31672,132.43865,132.32892,132.27406,132.21005,132.24357,132.22224,132.34721,132.21005,132.37769,132.28015,132.26491,132.37464,132.43865,132.24052,132.32283,136.42238,136.29132
12.625,132.20293,95.90090,1.24721,7.29532,8.66520,0.36271,0.18593,0.35662,0.23469,0.30176,0.33528,0.24689,0.24689,0.28956,0.43586,0.25299,0.31394,0.26823,0.42063,0.17984,0.25908,0.27737,0.31394,0.14326,0.28346,0.25299,0.24689,0.36271,0.31089,0.28042,20.42160,24.30476,25.45079,0.26213,0.26518,0.21641,0.19812,14.03604,14.63345,15.32534,19.03476,21.55240,0.10363,0.26518,0.12801,0.35662,0.18287,0.16460,0.03048,0.11582,3.55396,0.21336,0.29566,0.24994,0.31700,0.19507,0.25907,0.16154,0.21946,0.30175,0.31090,0.26213,0.56083,0.33223,0.33527,0.36271,1.68554,17.84604,6.40080,132.38378,132.24357,132.32588,132.32892,132.31368,132.33197,132.40208,132.31977,132.33502,132.30758,132.27711,132.28320,132.21005,132.45084,132.33197,132.34111,132.30454,132.43560,132.27711,132.29844,132.34416,132.19786,132.25882,132.28015,133.06958,135.16661,135.98957,132.29844,132.27406,132.31368,132.30149,132.55448,134.19734,135.15442,135.19404,135.48665,132.23748,132.27406,132.35331,132.20395,132.26796,132.32283,132.39903,132.35331,132.71602,132.36549,132.23443,132.30149,132.24357,132.33502,132.21005,132.33806,132.27101,132.18871,132.28015,132.37769,132.25882,132.24663,132.33502,132.19786,132.66420,136.87349,136.24865
12.6,132.19886,97.39894,10.02517,2.84758,2.87864,0.23164,0.19203,0.24689,0.26823,0.22860,0.53340,0.27432,0.26518,0.47853,0.30480,0.14326,0.22555,0.27433,0.29261,0.32614,0.31090,0.03963,0.17983,0.05791,0.14631,0.09754,0.23774,0.24079,0.21031,30.83965,32.02229,20.38198,24.15844,0.19812,0.03658,0.30785,0.02438,1.12166,15.75511,12.70406,21.75968,34.11932,0.38100,0.20726,0.10059,0.24689,0.25908,0.24079,0.17373,0.22860,0.20117,0.31089,0.30480,0.32004,0.16154,0.36576,0.28956,0.25298,0.31699,0.25298,0.28956,0.32919,0.22251,0.29871,0.29871,0.25907,23.22881,3.90449,26.17623,132.36854,132.30454,132.27101,132.36245,132.26796,132.30454,132.32588,132.37159,132.30454,132.37769,132.32588,132.31672,132.25882,132.25272,132.28015,132.48132,132.35026,132.49351,132.38378,132.43255,132.30149,132.25882,132.32892,132.42951,134.81914,134.39851,134.92277,132.34111,132.36245,132.26186,132.42646,133.57860,134.64540,134.50519,135.01116,135.43178,132.18871,132.31368,132.45084,132.24357,132.24052,132.24968,132.28625,132.20091,132.81965,132.22834,132.24663,132.21919,132.24968,132.18566,132.24052,132.23748,132.18262,132.19786,132.27101,132.22224,132.30758,132.27101,132.33197,132.24968,132.63068,136.55649,136.39495
12.575,132.19480,92.78121,1.19869,2.67432,2.90688,0.09144,0.24080,0.23774,0.34443,0.28956,0.30785,0.27128,0.32309,0.18898,0.28956,0.20726,0.19812,0.13106,0.28041,0.22251,0.24689,0.26518,0.24994,0.23774,0.07620,0.26518,0.23774,0.20116,0.10668,0.18288,20.26615,11.62812,16.51102,0.20726,0.19203,0.17678,0.31700,1.82880,1.34721,36.88690,39.70630,21.93037,0.35052,0.26212,0.22860,0.19508,0.15240,0.19507,0.23469,0.04876,14.30121,0.21031,0.21031,0.37186,0.10363,0.24079,0.17069,0.28346,0.20421,0.21946,0.21641,0.10058,0.21336,0.32919,0.28955,0.23469,1.90500,18.58976,0.73457,132.28929,132.27101,132.27406,132.28929,132.26186,132.30758,132.28625,132.31977,132.31063,132.29234,132.27101,132.35026,132.25882,132.34721,132.29234,132.29539,132.28015,132.34111,132.44474,132.29539,132.22224,132.26796,132.43255,132.38683,134.30403,134.98068,135.17880,132.29234,132.30758,132.28320,132.24357,132.38988,134.40156,134.01446,134.48386,135.12089,132.20091,132.27711,132.29234,132.21614,132.19786,132.29539,132.21614,132.42036,132.43865,132.29844,132.27101,132.13689,132.29539,132.26796,132.28015,132.19786,132.24663,132.19176,132.28320,132.38074,132.31672,132.22224,132.20091,132.27406,135.01421,136.52906,136.38581
12.55,132.16432,88.71532,4.53128,3.57546,5.05152,0.31700,0.33223,0.20726,0.28651,0.24080,0.51511,0.17069,0.33833,0.31394,0.24080,0.31089,0.22860,0.47549,0.16154,0.14021,0.33223,0.19812,0.13715,0.27432,0.17983,0.17373,0.15545,0.28955,0.11278,9.36042,4.58420,18.86103,24.56382,0.28651,0.22251,0.07010,0.26823,0.33832,30.48000,7.98271,16.54454,14.44447,0.26823,0.25603,0.39929,0.06095,0.32004,0.06401,0.28650,0.17069,15.34363,0.24384,0.18898,0.24384,0.21642,0.23165,0.27737,0.30480,0.13716,0.21642,0.16154,0.32614,0.28041,0.33223,0.39929,0.30175,1.57581,0.76200,29.98622,132.17652,132.29234,132.24357,132.29844,132.22529,132.35026,132.29234,132.22529,132.31977,132.21005,132.31063,132.21309,132.26796,132.36854,132.22834,132.36245,132.37159,132.26491,132.27101,132.32588,132.36549,132.21005,132.41731,133.32866,134.75512,134.13943,134.91668,132.21309,132.21614,132.39903,132.24052,132.58191,134.36803,134.29792,134.07543,134.67588,132.23138,132.24357,132.09117,132.21919,132.21005,132.42646,132.17348,132.31977,132.23748,132.20700,132.21005,132.20700,132.16432,132.20700,132.14299,132.12471,132.25272,132.20395,132.34721,132.15518,132.17957,132.13689,132.24968,132.15823,133.94436,136.68756,136.65403
12.525,132.15823,86.05149,4.70442,2.43029,2.89571,0.27127,0.33528,0.26518,0.26823,0.32004,0.16459,0.23165,0.71018,0.26823,0.25603,0.26518,0.20117,0.30175,0.15850,0.30480,0.06706,0.32309,0.26518,0.02438,0.18287,0.19203,0.00000,0.26823,0.19203,1.91414,24.37487,28.31593,38.71569,0.17678,0.04877,0.14021,0.08840,15.37411,18.99209,30.48000,0.90830,2.67615,0.25298,0.31089,0.19508,0.06706,0.14326,0.06706,0.14935,0.29566,0.00000,0.03963,0.31699,0.32614,0.24385,0.28347,0.17983,0.25907,0.00609,0.14326,0.14022,0.26518,0.29261,0.15545,0.28346,0.20422,1.91720,1.10948,1.22224,132.14604,132.19481,132.21309,132.17043,132.30454,132.28929,132.21919,132.28320,132.29539,132.19481,132.21005,132.20700,132.28015,132.23443,132.37159,132.17652,132.25577,132.25577,132.27711,132.28929,132.42036,132.22224,132.24663,132.39597,134.01446,134.49300,134.69417,132.28320,132.34111,132.35940,132.39292,132.42646,133.77672,134.44728,133.79196,134.37412,132.20700,132.13994,132.21614,132.30149,132.28625,132.26186,132.24968,132.15518,132.39903,132.21005,132.14299,132.24357,132.19481,132.13689,132.21919,132.21005,132.34416,132.23748,132.28015,132.16432,132.19786,132.20395,132.16737,132.23443,136.26389,136.34923,136.09625
12.5,132.11556,83.63504,1.25135,2.46976,3.92304,0.28041,0.17679,0.36271,0.24384,0.26822,0.28346,0.28955,0.21031,0.34747,0.47854,0.21642,0.25603,0.18288,0.20117,0.24994,0.28651,0.10058,0.27432,0.33528,0.29261,0.17983,0.24689,0.00000,0.00305,11.90549,18.87017,30.48000,9.75055,0.14326,0.28347,0.21946,0.10667,0.59131,19.48586,30.48000,37.72205,33.81757,0.26518,0.13106,0.18898,0.04267,0.14022,0.11583,0.00000,0.05182,0.00000,0.26213,0.27128,0.15850,0.12497,0.18592,0.01829,0.16154,0.15240,0.23165,0.08534,0.21642,0.36881,0.01829,0.13411,0.18898,1.68554,0.82601,0.75286,132.24357,132.16737,132.23748,132.20091,132.18566,132.21005,132.31063,132.14299,132.22224,132.21309,132.20395,132.23748,132.28015,132.31977,132.19481,132.38988,132.23443,132.18566,132.18871,132.24968,132.17348,132.27101,132.39597,132.39597,134.27049,134.29792,133.91997,132.25882,132.13689,132.17957,132.34416,132.12775,133.25551,134.26745,134.01751,133.88340,132.17348,132.22529,132.19176,132.35026,132.28929,132.32283,132.38378,132.37769,132.35940,132.15823,132.16737,132.26186,132.29539,132.17348,132.30149,132.26186,132.15823,132.12775,132.32588,132.21309,132.11251,132.35026,132.30454,132.24052,135.99566,136.04443,136.14806
12.475,132.10520,82.19965,3.48810,3.31445,5.22437,0.26518,0.26213,0.04572,0.21946,0.36271,0.25298,0.24994,0.20117,0.28041,0.43891,0.27737,0.28347,0.21946,0.10973,0.18288,0.14021,0.07924,0.09145,0.51511,0.16460,0.21946,0.21946,0.34747,0.04877,0.21031,16.24279,30.48000,23.69211,0.03352,0.13411,0.03048,0.06096,0.00610,17.40408,30.48000,30.45257,0.84429,0.12497,0.09754,0.00305,0.13411,0.07620,0.00000,0.14326,0.04877,0.03658,0.21031,0.26213,0.00000,0.09145,0.14631,0.13411,0.00000,0.17678,0.00000,0.14935,0.06401,0.14631,0.23774,0.02743,0.64007,23.23796,24.85035,17.16329,132.14909,132.26491,132.19176,132.17652,132.20700,132.24052,132.21005,132.21919,132.28015,132.12166,132.14604,132.20091,132.31977,132.25577,132.25882,132.19176,132.29844,132.18566,132.17652,132.19176,132.17652,132.14299,132.35026,132.14909,133.85597,134.17906,133.77672,132.32588,132.29539,132.31977,132.33806,132.43255,133.03606,134.15772,133.98703,133.82549,132.23443,132.26186,132.35635,132.23443,132.29234,132.35940,132.27711,132.31063,132.35331,132.13080,132.15823,132.04851,132.31977,132.19481,132.26491,132.27101,132.11251,132.13080,132.19176,132.26491,132.25272,132.15518,132.31368,132.41122,135.87069,135.70915,135.56589
12.45,132.09484,80.76922,1.74540,2.16117,2.86145,0.11278,0.09144,0.14326,0.30784,0.19203,0.24385,0.38710,0.29566,0.17069,0.24384,0.12497,0.10973,0.03353,0.28346,0.14021,0.17069,0.27433,0.19812,0.13410,0.15849,0.07925,0.00000,0.01829,0.22251,1.46609,39.90136,18.21180,34.76853,0.05486,0.04573,0.02438,0.09754,0.35357,7.33045,30.48000,0.39014,0.31089,0.10973,0.00000,0.20422,0.00000,0.01524,0.00000,0.04877,0.41452,0.25603,0.02743,0.19812,0.14181,0.12497,0.18288,0.10363,0.21031,0.15240,0.06401,0.13716,0.17069,0.28651,0.24689,0.32309,22.78684,23.89632,20.94281,22.25345,132.23748,132.26796,132.17348,132.20700,132.18566,132.20395,132.15518,132.24968,132.22529,132.28625,132.27101,132.36549,132.17652,132.22834,132.23748,132.16432,132.25272,132.32588,132.31063,132.34111,132.28015,132.31063,132.17652,132.25272,133.42925,134.21868,134.01142,132.34416,132.38378,132.35940,132.32283,132.28625,132.92023,133.73405,133.77977,133.96874,132.27101,132.34111,132.20700,132.28015,132.31368,132.25882,132.31977,132.30454,132.32283,132.34111,132.20091,132.19786,132.15518,132.11861,132.24663,132.17043,132.20700,132.30454,132.24357,132.18871,132.12471,132.12166,132.05765,133.47192,136.23341,136.04748,135.82803
12.425,132.08447,82.16241,1.38331,2.13477,2.83574,0.04877,0.21946,0.07925,0.07925,0.14326,0.13411,0.07620,0.35357,0.18287,0.23470,0.29262,0.16460,0.05486,0.09145,0.03048,0.03658,0.19813,0.21336,0.29262,0.11888,0.04572,0.00305,0.02743,0.00305,8.92454,14.32560,30.48000,37.50565,0.14021,0.12178,0.00000,0.02439,0.04268,6.13592,5.22645,8.77520,0.38898,0.07620,0.07315,0.00609,0.09449,0.06096,0.00305,0.00000,0.06706,0.08534,0.00000,0.13716,0.11583,0.22251,0.27128,0.16154,0.08840,0.22555,0.15240,0.15850,0.17374,0.13411,0.10973,0.22555,16.57197,0.46940,1.08814,19.86990,132.13994,132.27101,132.27101,132.21614,132.26491,132.29234,132.07594,132.27711,132.19481,132.12775,132.22529,132.34416,132.31977,132.36854,132.32283,132.21309,132.19786,132.13689,132.30149,132.34416,132.38683,132.37159,132.36549,132.56666,133.57555,134.21563,133.85292,132.25882,132.28320,132.38045,132.36549,132.31063,132.67029,133.58774,134.00532,133.75843,132.25272,132.29539,132.33502,132.30454,132.31977,132.33806,132.34111,132.30149,132.31368,132.30149,132.24357,132.24357,132.15823,132.07898,132.22834,132.27101,132.12471,132.19786,132.22224,132.18566,132.23443,132.23138,132.11556,133.16712,136.30961,136.20292,136.06882
