obs,sim
0.283168466,0.689343
0.27750509668,0.565808
0.26617835804,0.440035
0.24918825008,0.339486
0.2406931961,0.307557
0.22370308814,0.250365
0.20954466484,0.188063
0.1982179262,0.145559
0.18972287222,0.118342
0.18122781824,0.098007
0.1699010796,0.082086
0.16706939494,0.069796
0.16706939494,0.060054
0.16140602562,0.052505
0.15291097164,0.052798
0.14724760232,0.047375
0.14441591766,0.052058
0.16140602562,0.049018
0.14724760232,0.045431
0.13308917902,0.042456
0.12176244038,0.039913
0.17556444892,0.038279
0.283168466,0.036428
0.16140602562,0.052355
0.13592086368,0.052136
0.20388129552,0.050164
0.15857434096,0.044994
0.13875254834,0.081175
0.13025749436,0.079152
0.12176244038,0.072557
0.12176244038,0.06142
0.11043570174,0.053119
0.10477233242,0.044865
0.09627727844,0.038994
0.09344559378,0.033748
0.09061390912,0.031208
0.08778222446,0.028988
0.0849505398,0.027395
0.08211885514,0.026016
0.07645548582,0.024936
0.0707921165,0.026047
0.0707921165,0.026908
0.0707921165,0.026108
0.0707921165,0.02454
0.06796043184,0.023375
0.06229706252,0.022197
0.06512874718,0.021685
0.05380200854,0.020877
0.05097032388,0.020515
0.06229706252,0.01993
0.05946537786,0.019653
0.06229706252,0.01905
0.07928717048,0.018655
0.0707921165,0.020992
0.09061390912,0.020752
0.07645548582,0.020037
0.08211885514,0.025035
0.0707921165,0.02456
0.06796043184,0.023573
0.06229706252,0.022067
0.06229706252,0.020811
0.07362380116,0.019439
0.09061390912,0.018746
0.0849505398,0.017852
0.08778222446,0.023292
0.08211885514,0.023529
0.07645548582,0.022061
0.07928717048,0.020508
0.07362380116,0.019247
0.06796043184,0.018229
0.08778222446,0.017314
0.10760401708,0.016683
0.15007928698,0.01783
0.3114853126,0.041886
0.22370308814,0.06817
0.12459412504,0.103338
0.10194064776,0.126285
0.11893075572,0.110363
0.24635656542,0.088574
0.1274258097,0.130819
0.10194064776,0.130933
0.0991089631,0.108762
0.10477233242,0.089204
0.10477233242,0.071199
0.16706939494,0.056725
0.13875254834,0.04565
0.16140602562,0.050347
0.08778222446,0.045665
0.0849505398,0.038646
0.08778222446,0.032359
0.08778222446,0.027306
0.09344559378,0.023207
0.0991089631,0.020064
0.0991089631,0.01814
0.09344559378,0.017275
0.0991089631,0.016173
0.10194064776,0.015653
0.0849505398,0.014935
0.09061390912,0.01466
0.09061390912,0.016041
0.0991089631,0.017147
0.13025749436,0.017472
0.0849505398,0.017379
0.0849505398,0.01717
0.08778222446,0.016965
0.12176244038,0.016792
0.16423771028,0.01665
0.11893075572,0.025351
0.11609907106,0.0375
0.11893075572,0.037389
0.12176244038,0.041403
0.12176244038,0.040699
0.11609907106,0.036173
0.1132673864,0.031402
0.12459412504,0.027445
0.13308917902,0.024383
0.14724760232,0.022066
0.3114853126,0.020324
0.5946537786,0.030237
0.2265347728,0.089455
0.18972287222,0.13806
0.24352488076,0.15641
0.15007928698,0.151576
0.13592086368,0.149154
0.15857434096,0.130107
0.12459412504,0.120533
0.10194064776,0.099656
0.09061390912,0.079606
0.08778222446,0.063519
0.08211885514,0.051245
0.07928717048,0.042016
0.07645548582,0.035105
0.07362380116,0.029928
0.04813863922,0.025827
0.09344559378,0.022769
0.06796043184,0.020481
0.04530695456,0.055345
0.03964358524,0.058796
0.03681190058,0.051394
0.04813863922,0.042987
0.12176244038,0.035995
0.18972287222,0.030608
0.17839613358,0.026513
0.1840595029,0.02307
0.20954466484,0.020635
0.28033678134,0.018979
0.22370308814,0.017792
0.3398021592,0.083551
0.4530695456,0.132217
0.6512874718,0.15528
0.28033678134,0.405211
0.5946537786,0.592006
0.24635656542,0.658421
0.283168466,0.68588
0.20671298018,0.555234
0.19538624154,0.635673
0.4530695456,0.536953
1.132673864,0.441778
1.3875254834,0.487068
0.3964358524,1.17666
0.283168466,1.052123
0.2265347728,0.778412
0.1840595029,0.579798
0.1557426563,0.441872
0.13592086368,0.34164
0.424752699,0.267108
0.3114853126,0.211257
0.19538624154,0.589038
0.15007928698,0.604625
0.12176244038,0.489077
0.15291097164,0.380212
0.15291097164,0.29505
0.11043570174,0.332553
0.10477233242,0.286469
0.0991089631,0.301816
0.09627727844,0.256699
0.11043570174,0.223891
0.3964358524,0.181884
0.19538624154,0.212043
0.13308917902,0.328288
0.1132673864,0.298987
0.09061390912,0.240702
0.11609907106,0.189131
0.1132673864,0.147049
0.09344559378,0.220364
0.07928717048,0.206768
0.07645548582,0.216605
0.22936645746,0.184871
0.3681190058,0.147648
0.24635656542,0.299729
0.17839613358,0.329968
0.12459412504,0.476189
0.15007928698,0.416123
0.4813863922,0.326275
0.3398021592,0.250902
0.25768330406,0.193307
0.27467341202,0.146521
0.26051498872,0.108874
0.22087140348,0.100214
0.4530695456,0.087613
1.0760401708,0.070396
0.849505398,0.057544
2.123763495,0.047925
4.0493090638,0.041107
4.8988144618,0.077661
4.24752699,0.471668
2.9449520464,2.493697
3.1998036658,3.627736
3.1998036658,8.258396
4.3041606832,9.731751
1.982179262,5.613999
3.0582194328,4.045225
2.1803971882,3.067885
2.9166351998,2.983999
4.1625764502,2.964889
1.699010796,3.781379
1.274258097,2.906612
1.1043570174,2.171595
0.9627727844,1.848791
0.7928717048,1.626245
0.707921165,1.395013
0.6512874718,1.207062
0.5946537786,1.058292
0.5380200854,0.939955
0.5097032388,0.842815
0.4813863922,0.763304
0.4530695456,0.69607
0.424752699,0.636625
0.424752699,0.590501
0.3964358524,0.551782
0.3964358524,0.517607
0.5097032388,0.487133
0.424752699,0.663393
0.4530695456,0.634239
0.424752699,0.581925
0.3964358524,0.539274
0.3681190058,0.892042
0.3398021592,0.843031
0.3398021592,0.717508
0.3398021592,0.606351
0.3398021592,0.517166
0.3114853126,0.43147
0.3114853126,0.379953
0.3681190058,0.339723
0.3398021592,0.663705
0.3114853126,0.63288
0.3398021592,0.565628
0.424752699,0.547835
0.3964358524,0.713984
0.3114853126,0.760109
0.3398021592,0.815098
0.3398021592,0.786563
0.3398021592,0.650718
0.3398021592,0.661022
0.3114853126,0.559821
0.283168466,0.580698
0.283168466,0.496991
0.27184172736,0.409098
0.27184172736,0.32288
0.283168466,0.260277
0.5097032388,0.354483
0.8778222446,1.101001
0.7928717048,1.479173
0.6229706252,2.282924
0.5097032388,1.867279
0.4530695456,1.389045
0.4530695456,1.170083
0.6796043184,1.126987
0.849505398,1.353439
0.7362380116,1.713356
0.707921165,1.421517
0.5946537786,1.270835
0.4530695456,1.027731
0.424752699,0.914487
0.4813863922,0.842404
0.5097032388,0.793921
0.424752699,0.706862
0.3681190058,0.661605
0.3398021592,0.558184
0.6229706252,0.462294
2.265347728,1.029215
1.557426563,2.603592
1.0760401708,2.680475
0.8211885514,2.448292
0.6796043184,1.79485
0.5946537786,1.312562
0.566336932,1.058336
0.5380200854,0.915897
0.5097032388,0.839397
0.5380200854,0.948075
0.566336932,0.822233
0.5097032388,1.030882
0.4530695456,0.879052
0.6229706252,0.722439
0.6229706252,1.562365
0.4813863922,1.34875
0.4813863922,1.023661
0.5097032388,0.891224
0.7362380116,0.850331
0.5946537786,1.114775
0.4813863922,0.96533
0.4530695456,0.770684
0.424752699,0.607738
0.3964358524,0.474258
0.3964358524,0.393723
0.3964358524,0.334432
0.424752699,0.603897
0.3681190058,0.635512
0.424752699,0.550417
0.4813863922,1.037971
0.3964358524,1.159257
0.3681190058,0.933556
0.3114853126,0.719208
0.3681190058,0.573647
0.3114853126,0.900909
0.3114853126,0.766281
0.3114853126,0.605594
0.3114853126,0.478676
0.283168466,0.371745
0.27184172736,0.287253
0.25768330406,0.288232
0.24352488076,0.236915
0.23219814212,0.196563
0.283168466,0.181422
0.5097032388,0.405513
0.3114853126,0.856208
0.26334667338,0.762211
0.24918825008,0.59441
0.8778222446,0.513945
0.566336932,1.320313
0.7928717048,1.181136
1.8972287222,2.0991
1.4441591766,1.975494
1.132673864,2.286133
0.8778222446,2.030251
0.707921165,1.468035
0.6229706252,1.071276
0.5946537786,0.827011
0.6229706252,0.665912
0.7362380116,0.678904
0.9344559378,1.288572
0.6796043184,1.152136
0.4813863922,0.896001
0.424752699,0.709122
0.3964358524,0.57045
0.566336932,0.463782
0.4813863922,0.553939
0.424752699,0.491633
0.3964358524,0.407454
0.3681190058,0.326967
0.3681190058,0.272112
0.3398021592,0.233549
0.3114853126,0.203793
0.3114853126,0.180255
0.283168466,0.161507
0.27750509668,0.146135
0.283168466,0.133249
0.26051498872,0.122587
0.2548516194,0.113599
0.24352488076,0.10585
0.23502982678,0.098929
0.23786151144,0.092829
0.3114853126,0.18718
0.3114853126,0.274912
0.27467341202,0.251952
0.24918825008,0.210236
0.23219814212,0.170414
0.23219814212,0.140081
0.23219814212,0.129001
0.2265347728,0.114925
0.283168466,0.113287
0.3681190058,0.15017
0.20954466484,0.144756
0.17839613358,0.122766
0.1557426563,0.100343
0.13875254834,0.080519
0.17273276426,0.076082
0.16706939494,0.190769
0.17273276426,0.219408
0.13875254834,0.188694
0.11609907106,0.15709
0.10760401708,0.12565
0.13308917902,0.100469
0.18122781824,0.077445
0.1557426563,0.064756
0.15007928698,0.055199
0.13025749436,0.047789
0.11043570174,0.042046
0.0707921165,0.037796
0.07645548582,0.034189
0.06229706252,0.031514
0.06512874718,0.029126
0.07362380116,0.027347
0.07362380116,0.025834
0.06512874718,0.02488
0.06229706252,0.023721
0.07645548582,0.023034
0.05946537786,0.022097
0.07928717048,0.021582
0.09061390912,0.020788
0.15291097164,0.07055
0.1274258097,0.086231
0.0849505398,0.07573
0.06796043184,0.062467
0.08211885514,0.050599
0.05380200854,0.041933
0.05380200854,0.034915
0.06512874718,0.02996
0.0566336932,0.025749
0.04813863922,0.022625
0.04813863922,0.020939
0.06512874718,0.019905
0.06796043184,0.01847
0.06512874718,0.017482
0.06512874718,0.016605
0.06512874718,0.016223
0.09344559378,0.015646
0.11609907106,0.015471
0.0849505398,0.014967
0.10760401708,0.014905
0.06796043184,0.014476
0.06229706252,0.014456
0.06796043184,0.014089
0.0424752699,0.014085
0.026617835804,0.013769
0.0283168466,0.013769
0.03398021592,0.013494
0.03398021592,0.013493
0.025201993474,0.012927
0.04530695456,0.012982
0.3114853126,0.034162
0.0849505398,0.068104
0.06512874718,0.064778
0.05097032388,0.056913
0.04530695456,0.046442
0.04530695456,0.038584
0.0424752699,0.031769
0.0424752699,0.02711
0.04813863922,0.023198
0.05097032388,0.021433
0.03114853126,0.019596
0.0424752699,0.017979
0.03681190058,0.016689
0.03964358524,0.015879
0.03964358524,0.016313
0.03114853126,0.015818
0.03114853126,0.015164
0.03398021592,0.016018
0.0424752699,0.017631
0.04530695456,0.018584
0.03964358524,0.019038
0.027467341202,0.020302
0.03398021592,0.020094
0.03681190058,0.021218
0.27467341202,0.020812
0.2690100427,0.06799
0.15857434096,0.12101
0.07928717048,0.121525
0.0566336932,0.10147
0.04813863922,0.081266
0.04813863922,0.06504
0.04813863922,0.05269
0.05097032388,0.04342
0.0566336932,0.036484
0.05097032388,0.031297
0.0424752699,0.027418
0.0566336932,0.032368
0.0424752699,0.034627
0.07645548582,0.032052
0.06229706252,0.040311
0.0424752699,0.038586
0.05946537786,0.034058
0.0566336932,0.029724
0.06229706252,0.026236
0.06796043184,0.023558
0.0707921165,0.021269
0.0849505398,0.019747
0.09627727844,0.018651
0.09061390912,0.017848
0.08211885514,0.027794
0.0849505398,0.036204
0.08211885514,0.037831
0.0849505398,0.039378
0.10760401708,0.037208
0.0849505398,0.046148
0.07928717048,0.043508
0.07362380116,0.037765
0.07362380116,0.032375
0.07645548582,0.028063
0.08211885514,0.024772
0.0849505398,0.022295
0.11893075572,0.020441
0.19538624154,0.019036
0.21803971882,0.039262
0.10194064776,0.096024
0.0849505398,0.095287
0.2548516194,0.083595
0.141584233,0.122432
0.07928717048,0.112633
0.06229706252,0.101365
0.24635656542,0.083292
0.13592086368,0.11803
0.3114853126,0.10858
0.20954466484,0.18334
0.12459412504,0.169301
0.5097032388,0.13896
0.283168466,0.285154
0.13592086368,0.292291
0.3681190058,0.273083
0.21520803416,0.35563
0.2690100427,0.316654
0.17556444892,0.353839
0.14441591766,0.296444
0.16140602562,0.230346
0.16423771028,0.176488
0.27750509668,0.135552
0.9061390912,0.229009
2.123763495,0.530129
1.557426563,1.076494
0.6796043184,1.173303
0.566336932,1.103741
0.5097032388,0.947785
0.7645548582,0.835037
0.7645548582,0.999584
0.4813863922,1.049577
0.3681190058,0.818659
0.3114853126,0.70489
0.6512874718,0.799738
0.424752699,1.423289
0.566336932,1.251753
0.707921165,1.156996
0.707921165,1.45579
1.3308917902,1.33299
0.707921165,1.655493
0.566336932,1.306327
0.4813863922,0.965785
0.9344559378,0.741295
1.2176244038,1.646171
0.7362380116,1.563855
0.6229706252,1.169406
0.5380200854,0.878283
0.4813863922,0.691866
0.424752699,0.573714
0.3681190058,0.474251
0.3114853126,0.395812
0.3114853126,0.334745
0.28033678134,0.28732
0.24918825008,0.250313
0.2265347728,0.221174
0.19538624154,0.197015
0.18972287222,0.177566
0.18122781824,0.16121
0.20954466484,0.147336
0.21520803416,0.147366
0.3681190058,0.136226
2.265347728,0.717834
3.539605825,2.808336
2.265347728,2.449619
1.41584233,1.853215
1.0477233242,1.318074
1.0477233242,1.08749
1.6423771028,1.388302
1.2459412504,1.827249
0.9344559378,1.465328
0.7645548582,1.094193
0.6512874718,0.860614
0.566336932,0.696478
0.4813863922,0.574175
0.3964358524,0.478299
0.3681190058,0.391549
0.566336932,0.486917
1.7273276426,0.652572
3.398021592,1.933871
3.3130710522,4.099388
2.5768330406,5.372321
2.0104961086,3.809442
1.7273276426,2.709312
3.114853126,2.651547
2.5768330406,3.783621
2.1520803416,2.922
2.406931961,2.375446
1.6140602562,2.898167
1.3025749436,2.282894
1.840595029,1.954354
1.7839613358,2.411687
1.557426563,2.604354
2.0388129552,2.518814
3.256437359,1.941146
3.2847542056,3.732779
3.0582194328,3.700264
2.7467341202,3.590217
2.0671298018,2.714876
1.6706939494,2.129129
1.5007928698,1.790387
1.274258097,1.65391
1.7556444892,1.881905
2.2936645746,1.648581
1.8972287222,3.391986
1.6140602562,2.744918
1.41584233,2.102256
1.274258097,1.637069
1.1609907106,1.337709
1.1043570174,1.192616
1.0760401708,1.307311
1.0477233242,1.358709
1.0760401708,1.601281
1.0194064776,1.626138
1.0194064776,1.549752
0.9627727844,1.634724
0.9344559378,1.359439
0.8778222446,1.218905
0.849505398,1.027901
0.9061390912,0.849014
0.9627727844,0.789582
1.132673864,1.143977
1.0194064776,1.720318
1.3025749436,1.899044
1.2176244038,2.072106
1.3875254834,1.834216
1.274258097,1.983048
1.2176244038,1.602998
1.132673864,1.238588
1.0477233242,0.996881
0.9627727844,0.82298
0.8778222446,0.675243
0.9627727844,0.585016
1.1893075572,0.514344
0.991089631,1.474439
1.6706939494,1.647288
1.6423771028,2.269046
1.5007928698,2.63976
1.3592086368,1.977487
1.2459412504,1.445619
1.132673864,1.112446
1.0194064776,1.022897
0.9344559378,0.868371
0.8778222446,0.731977
0.8211885514,0.61389
0.8211885514,0.517875
0.7928717048,0.68452
0.7645548582,0.838162
1.0194064776,1.07817
1.7273276426,1.025898
1.3592086368,2.76558
1.2459412504,2.525974
1.1893075572,1.818666
1.0760401708,1.32143
0.9627727844,1.01664
0.8778222446,0.877619
0.849505398,0.738742
0.7928717048,0.604867
0.7645548582,0.509065
0.7362380116,0.442666
0.6796043184,0.521657
0.6512874718,0.489617
1.0477233242,0.426854
1.6423771028,0.994622
1.2459412504,1.956964
1.699010796,1.665609
3.681190058,1.895834
5.380200854,3.074439
3.2847542056,4.197208
2.548516194,3.350775
2.548516194,2.403523
2.973268893,2.284032
3.1431699726,2.834922
2.6051498872,2.34425
2.3502982678,2.008205
1.6706939494,2.0878
1.6423771028,1.803703
1.274258097,1.726739
1.1609907106,1.423419
1.0477233242,1.179725
1.1609907106,1.023022
0.8778222446,1.399938
0.7362380116,1.31372
0.7928717048,1.158721
0.6796043184,1.493734
0.6512874718,1.2868
0.5946537786,1.038947
0.5946537786,0.846634
0.566336932,0.713303
0.5097032388,0.686374
0.4530695456,0.632106
0.424752699,0.538294
0.3964358524,0.468592
0.3681190058,0.47808
0.4813863922,0.478661
1.2459412504,0.437453
0.7928717048,1.572449
0.6512874718,1.788458
0.5946537786,1.544218
0.5380200854,1.261817
0.4813863922,0.987427
0.5946537786,0.788218
0.5097032388,0.835785
0.566336932,0.825856
0.4530695456,0.954077
0.3964358524,0.882963
0.3681190058,0.724399
0.3398021592,0.585221
0.3964358524,0.459994
0.3398021592,0.58904
0.3114853126,0.675426
0.27750509668,0.58363
0.26051498872,0.477825
0.25201993474,0.371548
0.23219814212,0.309511
0.25201993474,0.262571
0.24918825008,0.360951
0.3681190058,0.48456
0.5946537786,0.597031
0.6796043184,1.017286
1.274258097,1.348309
0.7928717048,1.839345
0.6796043184,1.863892
0.6229706252,1.53025
0.6229706252,1.190232
0.5380200854,1.227032
0.4813863922,1.336788
0.4530695456,1.370095
0.3964358524,1.45676
0.5097032388,1.137666
0.3964358524,1.221109
0.9627727844,1.10102
0.8211885514,1.554806
1.6706939494,1.655285
1.3025749436,2.266594
2.265347728,1.904812
2.0104961086,1.867752
1.5007928698,2.670333
1.41584233,2.030245
1.2176244038,1.747733
0.991089631,1.66993
0.849505398,1.44611
0.7362380116,1.13739
0.6512874718,0.915845
0.6512874718,0.761066
0.6512874718,0.651012
0.566336932,0.881648
0.5097032388,0.790595
0.4530695456,0.66634
0.424752699,0.58203
0.3964358524,0.546073
0.3681190058,0.520021
0.3398021592,0.455465
0.3114853126,0.392948
0.283168466,0.331898
0.27467341202,0.293573
0.26334667338,0.264511
0.25201993474,0.235337
0.23502982678,0.211683
0.22087140348,0.196389
0.22936645746,0.184094
0.26617835804,0.173086
0.2406931961,0.331658
0.20954466484,0.43361
0.20104961086,0.388457
0.1840595029,0.325175
0.17273276426,0.271772
0.16706939494,0.22999
0.15857434096,0.197546
0.13875254834,0.166671
0.13875254834,0.146633
0.1274258097,0.131954
0.12176244038,0.121081
0.14724760232,0.111249
0.11609907106,0.103826
0.10194064776,0.09661
0.10194064776,0.091147
0.10760401708,0.085671
0.10194064776,0.08154
0.10194064776,0.07727
0.10477233242,0.073866
0.11609907106,0.070315
0.09061390912,0.067484
0.08211885514,0.064445
0.07928717048,0.062017
0.06229706252,0.059363
0.06512874718,0.057239
0.06229706252,0.054891
0.06512874718,0.053007
0.0707921165,0.050912
0.06512874718,0.049226
0.0707921165,0.047347
0.06796043184,0.04583
0.05380200854,0.044139
0.0566336932,0.04277
0.0566336932,0.041245
0.04530695456,0.040007
0.04813863922,0.03863
0.06229706252,0.037509
0.0566336932,0.036264
0.05097032388,0.035247
0.04813863922,0.03412
0.04813863922,0.033197
0.04813863922,0.032176
0.0707921165,0.031336
0.0566336932,0.030409
0.05380200854,0.029645
0.05380200854,0.028803
0.05097032388,0.028346
0.05380200854,0.027496
0.05380200854,0.027147
0.04813863922,0.026323
0.05380200854,0.026037
0.05097032388,0.025126
0.04813863922,0.024784
0.03964358524,0.023991
0.03964358524,0.023723
0.03964358524,0.023021
0.05097032388,0.022801
0.04813863922,0.022176
0.05380200854,0.021988
0.04530695456,0.021427
0.06796043184,0.021851
0.06229706252,0.0399
0.05946537786,0.046064
0.07362380116,0.042
0.06229706252,0.036697
0.05097032388,0.032763
0.20671298018,0.029515
0.22087140348,0.04179
0.07645548582,0.146498
0.0566336932,0.159223
0.04813863922,0.13323
0.04530695456,0.105948
0.04813863922,0.084163
0.04530695456,0.067255
0.0707921165,0.057511
0.18972287222,0.050733
0.11893075572,0.125614
0.3681190058,0.141095
0.707921165,0.188346
0.21520803416,0.469227
0.1274258097,0.475019
0.0991089631,0.384621
0.08778222446,0.295962
0.08778222446,0.225485
0.07928717048,0.201755
0.0849505398,0.16191
0.08778222446,0.143495
0.0849505398,0.148476
0.08211885514,0.124898
0.07928717048,0.099715
0.07645548582,0.079288
0.07928717048,0.064148
0.08211885514,0.049823
0.08211885514,0.041167
0.07645548582,0.035009
0.07645548582,0.030531
0.07645548582,0.027291
0.09344559378,0.024763
0.3398021592,0.022776
0.5946537786,0.138957
0.3114853126,0.41746
0.1699010796,0.559169
0.13592086368,0.472663
0.13025749436,0.364786
0.11043570174,0.277617
0.10477233242,0.214629
0.12176244038,0.165298
0.09344559378,0.128025
0.09627727844,0.10012
0.09627727844,0.079124
0.10477233242,0.060092
0.1132673864,0.046683
0.22087140348,0.050925
1.3875254834,0.064467
1.0760401708,0.732313
0.5946537786,1.340597
0.424752699,1.322472
0.3964358524,1.009772
0.5097032388,0.81015
0.3681190058,0.911066
0.7928717048,0.770519
0.5946537786,1.073214
0.7362380116,0.941323
0.4813863922,1.277182
0.3964358524,1.006587
0.3398021592,0.750441
0.424752699,0.577913
1.0194064776,0.527954
0.7362380116,1.320936
0.9061390912,1.302754
0.8778222446,1.251559
0.6796043184,1.504094
0.5946537786,1.184568
0.5097032388,0.984089
0.5097032388,0.829832
0.4530695456,0.972337
0.424752699,0.819541
0.8211885514,0.737578
2.406931961,0.686428
1.8689118756,2.564037
2.265347728,2.628625
1.6423771028,2.44363
1.840595029,1.860893
1.5857434096,1.566053
1.1609907106,1.30264
0.991089631,1.014754
0.9061390912,0.814369
0.8778222446,0.704474
0.7362380116,1.473517
0.6512874718,1.342912
1.7556444892,1.164258
2.1803971882,1.594316
1.699010796,2.601056
1.3308917902,2.328908
1.1043570174,1.714945
0.9627727844,1.265242
0.8778222446,0.985773
0.8211885514,0.951683
1.132673864,0.96191
3.964358524,1.728002
5.521785087,4.052494
4.813863922,5.675509
4.813863922,5.499413
3.2281205124,5.514739
3.398021592,4.334803
3.114853126,4.396474
2.7750509668,4.408997
2.8883183532,3.520081
2.6051498872,2.604057
1.982179262,2.463007
2.2087140348,2.242379
1.7556444892,2.447664
1.5291097164,2.385038
1.3592086368,2.103558
1.2459412504,1.74756
1.1893075572,1.460731
1.4441591766,1.40901
1.132673864,1.74885
6.371290485,2.537879
6.796043184,5.659208
5.097032388,6.915747
3.539605825,4.957416
1.982179262,3.826522
1.7556444892,2.839406
1.6706939494,2.181906
1.4724760232,1.897661
1.4724760232,1.615995
1.3592086368,1.652741
1.2459412504,1.458938
1.1893075572,1.837722
1.0760401708,1.634526
1.0194064776,1.513146
0.9627727844,1.318326
1.3025749436,1.223565
2.4352488076,2.252637
2.6051498872,4.077581
3.1431699726,3.266513
7.787132815,4.398491
6.5411915646,6.138815
4.530695456,5.074201
3.681190058,4.627071
2.5768330406,3.477168
2.7750509668,2.627466
2.0671298018,3.450233
1.7839613358,2.760593
1.5857434096,2.154255
1.3875254834,1.78133
1.274258097,1.520341
1.1609907106,1.308775
1.1043570174,1.160399
1.0477233242,1.047623
0.9627727844,1.002277
0.9061390912,0.999013
0.8211885514,0.903752
0.7645548582,0.823617
0.7362380116,0.757049
0.707921165,0.700713
0.707921165,0.680767
0.6796043184,0.683049
0.7362380116,0.636509
0.6796043184,1.167851
0.6229706252,1.13773
0.6229706252,0.974384
0.6229706252,0.831655
0.7362380116,0.715447
0.8778222446,1.151707
0.9344559378,2.168606
2.1520803416,3.010796
2.3502982678,3.969987
2.123763495,3.650632
1.982179262,2.675533
1.840595029,2.593533
1.557426563,2.078286
1.41584233,1.824798
1.274258097,1.522539
1.1893075572,1.480271
1.1609907106,1.562813
1.0477233242,1.521141
0.9627727844,1.474899
0.991089631,1.220785
5.66336932,1.072628
7.4756475024,2.650466
5.8615872462,3.391968
3.8510911376,4.592654
2.973268893,4.744318
2.7467341202,4.107042
2.0388129552,3.268918
1.7556444892,2.394809
1.6706939494,1.871413
1.8122781824,1.764177
5.3518840074,2.168328
3.5679226716,4.031655
2.8033678134,3.147474
2.9166351998,2.822915
3.114853126,3.508888
3.5679226716,3.37425
4.105942757,4.053808
5.2952503142,4.009777
4.0493090638,3.537785
2.83168466,2.931881
2.1520803416,2.330068
1.6706939494,1.907573
1.3875254834,1.670965
1.274258097,1.475278
1.3592086368,1.528123
1.2176244038,1.941113
1.3025749436,1.842741
1.274258097,2.160163
1.1893075572,2.367555
1.3592086368,2.035153
1.3875254834,2.786874
1.3308917902,2.497192
1.274258097,1.922091
1.3592086368,1.516747
1.1043570174,2.030654
1.2459412504,1.698125
1.2459412504,2.286475
1.274258097,1.964692
1.3308917902,2.157681
1.132673864,1.888331
1.1043570174,1.49646
1.0477233242,1.22553
1.0477233242,1.269637
0.8778222446,1.631196
0.8778222446,1.375899
1.557426563,1.459497
3.8794079842,2.384837
4.389111223,3.894971
2.7184172736,2.961207
1.840595029,2.121525
1.4441591766,1.599917
1.2459412504,1.250348
1.1043570174,1.013971
0.9627727844,0.947912
0.8778222446,0.815766
0.8211885514,0.723839
1.274258097,0.957318
0.991089631,2.133753
0.849505398,2.309639
0.849505398,1.929603
0.8211885514,1.933484
0.7362380116,1.630979
0.6796043184,1.273551
0.6512874718,1.025717
0.5946537786,0.899169
0.566336932,0.795137
0.566336932,0.664173
0.6229706252,0.693117
0.6512874718,1.080038
0.6229706252,1.054797
0.5946537786,1.685858
0.5097032388,1.373639
0.5946537786,1.082363
0.5946537786,1.434892
0.4813863922,1.209395
0.4530695456,0.946111
0.7645548582,0.792593
0.5946537786,1.55238
0.5380200854,1.319744
0.5097032388,1.061005
0.4530695456,0.836085
0.3964358524,0.64835
0.3964358524,0.531811
0.3964358524,0.464035
0.424752699,0.475176
0.424752699,0.560542
0.4813863922,0.546625
0.5380200854,1.010627
0.6229706252,1.121981
0.5097032388,1.58189
0.4530695456,1.359822
0.424752699,1.046653
0.4813863922,0.806857
1.2459412504,0.897721
0.9344559378,1.459298
0.8778222446,1.331373
0.7928717048,1.01699
0.707921165,0.784661
0.5946537786,0.627742
0.5380200854,0.533182
0.4530695456,0.501865
0.424752699,0.411909
0.3964358524,0.343833
0.3681190058,0.290314
0.3681190058,0.248736
0.3681190058,0.281888
0.3114853126,0.271517
0.3114853126,0.234873
0.283168466,0.230237
0.25768330406,0.197294
0.25768330406,0.171304
0.25768330406,0.281542
0.24918825008,0.289837
0.23219814212,0.250857
0.20388129552,0.210187
0.19538624154,0.170699
0.18122781824,0.138406
0.17556444892,0.12058
0.17556444892,0.106578
0.17273276426,0.095146
0.25201993474,0.101335
0.25201993474,0.239027
0.22370308814,0.232128
0.2123763495,0.189623
0.1982179262,0.154056
0.18972287222,0.126897
0.18122781824,0.10468
0.16706939494,0.085098
0.16140602562,0.07346
0.15007928698,0.064628
0.15291097164,0.05752
0.14441591766,0.051793
0.15007928698,0.047223
0.15857434096,0.043336
0.15857434096,0.040199
0.15857434096,0.102729
0.1557426563,0.123083
0.14724760232,0.109925
0.15291097164,0.090227
0.4530695456,0.17879
0.3114853126,0.486423
0.2548516194,0.440737
0.20388129552,0.384188
0.18972287222,0.313416
0.17839613358,0.248122
0.15857434096,0.191114
0.15007928698,0.146722
0.15291097164,0.114032
0.13025749436,0.090075
0.11893075572,0.068695
0.10760401708,0.05179
0.09627727844,0.041994
0.10477233242,0.036677
0.10760401708,0.038737
0.08211885514,0.034697
0.0849505398,0.030195
0.09061390912,0.02714
0.0849505398,0.027004
0.08778222446,0.025208
0.08211885514,0.023342
0.07928717048,0.022123
0.07928717048,0.021125
0.07928717048,0.020562
0.06796043184,0.019535
0.06512874718,0.019406
0.06229706252,0.018365
0.06229706252,0.018452
0.06796043184,0.017467
0.06512874718,0.017638
0.05380200854,0.016737
0.04813863922,0.01693
0.04813863922,0.016112
0.05380200854,0.0163
0.05380200854,0.015562
0.0424752699,0.015733
0.0424752699,0.015071
0.04530695456,0.01522
0.04813863922,0.014627
0.0424752699,0.014754
0.03681190058,0.014224
0.03681190058,0.02146
0.04530695456,0.02051
0.03114853126,0.020337
0.04530695456,0.017615
