timeInRun,elev_m,inflow_cms,outlfow_cms
707079,457.79,97.08,42.48
707080,458.25,94.09,42.48
707081,458.6,81.89,42.48
707082,458.89,74.81,42.48
707083,459.1,66.33,42.48
707084,459.26,60.23,42.48
707085,459.38,55.76,42.48
707086,459.46,52.43,42.48
707087,459.52,49.63,42.48
707088,459.56,47.47,42.48
707089,459.61,48.02,42.48
707090,459.67,49.41,42.48
707091,459.76,52.37,42.48
707092,459.85,53,42.48
707093,459.99,58.3,42.48
707094,460.34,83.26,42.48
707095,460.92,111.05,43.51
707096,461.3,90.22,44.54
707097,461.59,78.47,44.54
707098,461.87,78.25,44.54
707099,462.18,82.67,44.54
707100,462.46,77.94,44.54
707101,462.67,70.87,44.54
707102,462.88,70.34,44.54
707103,463.18,81.11,44.54
707104,463.69,108.14,44.54
707105,464.14,101.68,44.54
707106,464.58,100.04,44.54
707107,466.78,327.99,44.54
707108,470.2,509.5,44.54
707109,472.31,350.82,44.54
707110,473.47,219.08,44.54
707111,474.24,161.02,42.48
707112,474.17,128.86,139.95
707113,473.44,116.4,228.55
707114,473.21,106.23,141.58
707115,473.39,115.83,88.19
707116,473.75,104.05,48.95
707117,474.06,92.55,44.54
707118,474.32,84.34,44.54
707119,474.59,88.14,44.54
707120,474.91,95.64,44.54
707121,475.13,91.11,57.53
707122,475.34,82.25,48.39
707123,475.51,72.73,44.54
707124,475.68,70.52,44.54
707125,475.89,78.34,44.54
707126,476.15,107.53,65.06
707127,476.35,151.9,118.93
707128,476.55,151.39,119.13
707129,476.55,128.46,128.46
707130,476.55,111.07,111.07
707131,476.55,110.73,110.73
707132,476.55,116.59,116.59
707133,476.55,115.32,115.32
707134,476.55,128.4,128.4
707135,476.83,186.31,141.58
707136,476.55,169.8,214.53
707137,476.81,182.66,141.58
707138,476.55,179.68,220.75
707139,476.67,159.86,141.58
707140,476.55,141.85,160.13
707141,476.55,125.51,125.51
707142,476.55,130.19,130.19
707143,476.55,121.63,121.63
707144,476.55,111.07,111.07
707145,476.55,112.15,112.15
707146,476.55,124.95,124.95
707147,476.55,115.21,115.21
707148,476.55,111.61,111.61
707149,476.55,121.94,121.94
707150,476.55,103.88,103.88
707151,476.55,103.37,103.37
707152,476.55,103.57,103.57
707153,476.55,92.64,92.64
707154,476.55,79.19,79.19
707155,476.55,79.1,79.1
707156,476.55,91.32,91.32
707157,476.55,109.55,109.55
707158,476.55,117.43,117.43
707159,476.55,104.68,104.68
707160,476.55,97.32,97.32
707161,476.55,93.78,93.78
707162,476.55,90.92,90.92
707163,476.55,88.66,88.66
707164,476.55,84.44,84.44
707165,476.55,78.94,78.94
707166,476.55,74.55,74.55
707167,476.55,68.89,68.89
707168,476.55,66.17,66.17
707169,476.55,72.6,72.6
707170,476.55,77.5,77.5
707171,476.55,82.46,82.46
707172,476.55,89.87,89.87
707173,476.55,104.15,104.15
707174,476.55,120.99,120.99
707175,477.16,240.07,141.58
707176,476.55,224.32,322.81
707177,476.65,156.79,141.58
707178,476.55,129.24,144.44
707179,476.55,104.23,104.23
707180,476.55,90.58,90.58
707181,476.55,82.12,82.12
707182,476.55,76.2,76.2
707183,476.55,74.13,74.13
707184,476.55,71.67,71.67
707185,476.55,65.33,65.33
707186,476.55,62.16,62.16
707187,476.55,54.6,54.6
707188,476.55,50.92,50.92
707189,476.55,51.2,51.2
707190,476.55,47.46,47.46
707191,476.55,42.51,42.51
707192,476.55,39.28,39.28
707193,476.55,38.75,38.75
707194,476.55,37.81,37.81
707195,476.55,36.17,36.17
707196,476.55,34.84,36.05
707197,476.53,33.82,36.05
707198,476.52,33.23,36.05
707199,476.49,31.79,36.05
707200,476.49,30.49,30.38
707201,476.48,29.3,30.38
707202,476.48,29.3,30.38
707203,476.47,29.95,30.38
707204,476.46,28.34,30.38
707205,476.44,26.75,30.38
707206,476.41,26.22,30.38
707207,476.38,25.48,30.38
707208,476.35,25.26,30.38
