timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
721854,394.35,1.06,8.45,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
721855,394.08,1.08,8.5,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
721856,393.81,0.91,8.5,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
721857,393.54,0.7,8.5,Min Flow - at Albany by Water Year Type
721858,393.22,0.54,8.21,Min Flow - at Albany by Water Year Type
721859,392.94,0.45,8.2,Min Flow - at Albany by Water Year Type
721860,392.65,0.34,8.44,Min Flow - at Albany by Water Year Type
721861,392.32,0.32,8.39,Min Flow - at Albany by Water Year Type
721862,392.03,0.38,8.36,Min Flow - at Albany by Water Year Type
721863,391.72,0.54,8.08,Min Flow - at Albany by Water Year Type
721864,391.45,0.56,7.75,Min Flow - at Albany by Water Year Type
721865,391.23,0.77,6.4,Min Flow - at Albany by Water Year Type
721866,391.01,1.16,6.3,Min Flow - at Albany by Water Year Type
721867,390.8,1.93,6.92,Min Flow - at Albany by Water Year Type
721868,390.72,2.01,3.87,Min Flow - at Albany by Water Year Type
721869,390.69,1.58,2.14,Min Flow - at Albany by Water Year Type
721870,390.73,2.9,2.03,Min Flow - at Albany by Water Year Type
721871,391.07,9.94,2.04,Min Flow - at Albany by Water Year Type
721872,391.3,7.61,2.07,Min Flow - at Albany by Water Year Type
721873,391.42,5.06,2.12,Min Flow - at Albany by Water Year Type
721874,391.46,3.39,2.12,Min Flow - at Albany by Water Year Type
721875,391.55,4.57,2.12,Min Flow - at Albany by Water Year Type
721876,391.62,4.37,2.55,Min Flow - at Albany by Water Year Type
721877,391.67,4.58,3.14,Min Flow - at Albany by Water Year Type
721878,391.7,3.96,3.23,Min Flow - at Albany by Water Year Type
721879,391.7,2.98,2.94,Min Flow - at Albany by Water Year Type
721880,391.69,2.61,2.75,Min Flow - at Albany by Water Year Type
721881,391.7,2.31,2.12,Min Flow - at Albany by Water Year Type
721882,391.69,1.83,2.12,Min Flow - at Albany by Water Year Type
721883,391.71,2.66,2.12,Min Flow - at Albany by Water Year Type
721884,391.83,4.82,2.12,Min Flow - at Albany by Water Year Type
721885,391.92,4.29,2.07,Min Flow - at Albany by Water Year Type
721886,391.96,3.07,2.1,Min Flow - at Albany by Water Year Type
721887,391.88,2.49,4.33,Min Flow - at Albany by Water Year Type
721888,391.76,2.07,4.99,Min Flow - at Albany by Water Year Type
721889,391.63,1.87,5.03,Min Flow - at Albany by Water Year Type
721890,391.53,1.81,4.61,Min Flow - at Albany by Water Year Type
721891,391.42,1.7,4.81,Min Flow - at Albany by Water Year Type
721892,391.21,1.61,6.93,Min Flow - at Albany by Water Year Type
721893,391.03,1.56,5.7,Min Flow - at Albany by Water Year Type
721894,390.86,1.47,5.39,Min Flow - at Albany by Water Year Type
721895,390.63,1.41,6.8,GC
721896,390.27,1.35,10.55,GC
721897,389.67,1.3,16,GC
721898,389.07,1.3,13.97,GC
721899,388.47,1.27,15.37,GC
721900,387.68,1.43,18.28,GC
721901,386.9,1.43,17.57,GC
721902,386.11,3.83,19.96,GC
721903,385.33,7.31,22.01,GC
721904,384.54,3.78,18.49,GC
721905,383.76,3.02,16.3,GC
721906,382.97,3.39,16.66,GC
721907,382.19,17.92,31.05,GC
721908,381.12,20.38,36.8,GC
721909,380.06,18.32,34.74,GC
721910,378.99,36.88,51.87,GC
721911,377.92,14.17,29.16,GC
721912,376.85,9.78,23.91,GC
721913,375.79,10.11,24.38,GC
721914,374.72,11.62,23.9,GC
721915,373.12,10.49,28.9,GC
721916,371.52,9.08,26.93,GC
721917,369.92,7.55,23.7,GC
721918,368.32,6.88,22.09,GC
721919,366.72,6.92,21.08,GC
721920,365.12,5.72,18.87,GC
721921,363.52,5.85,18.12,GC
721922,361.92,25.06,36.51,GC:Vida Max Flood
721923,364.74,54.42,33.71,GC:Max Evacuation Release
721924,364.67,39.94,40.43,GC:Max Evacuation Release
721925,361.71,18.6,40.28,GC
721926,360.65,14.36,21.43,GC
721927,360.33,12.8,14.86,GC
721928,360.01,9.53,11.56,GC
721929,359.69,8.74,10.74,GC
721930,359.69,27.19,27.19,GC:Vida Max Flood
721931,361.61,40.79,28.32,GC:Vida Max Flood
721932,370.64,107.52,31.22,GC:Vida Max Flood
721933,386.76,230.65,0,GC:Vida Max Flood
721934,392.58,139.76,4.9,GC:Max Evacuation Release
721935,390.85,61.3,104.77,GC:Vida Max Flood
721936,388.22,41.18,102.29,GC:Vida Max Flood
721937,386.18,50.71,93.18,GC:Max Evacuation Release
721938,383.13,37.32,91.67,GC:Vida Max Flood
721939,379.38,25.83,84.25,GC:Vida Max Flood
721940,378.47,60.44,73.15,GC:Vida Max Flood
721941,381.75,92.19,44.05,GC:Max Evacuation Release
721942,379.52,47.63,81.08,GC:Max Evacuation Release
721943,376.03,28.16,75.75,GC:Max Evacuation Release
721944,374.68,51.31,67.42,GC:Max Evacuation Release
721945,374.56,62.64,64.19,GC:Max Evacuation Release
721946,372.3,38.47,63.89,GC:Max Evacuation Release
721947,368.79,22.76,58.5,GC:Max Evacuation Release
721948,365.31,19.96,50.12,GC:Max Evacuation Release
721949,364.81,37.86,41.8,GC:Vida Max Flood
721950,368.13,67.04,39.07,GC:Vida Max Flood
721951,386.26,245.12,0,GC:Vida Max Flood
721952,394.94,211.15,0,GC:Vida Max Flood
721953,399.89,158.43,3.47,GC:Vida Max Flood
721954,400.14,75.91,67.45,GC:Max Evacuation Release
721955,398.25,42.72,104.77,GC:Vida Max Flood
721956,395.78,26.45,103.81,GC:Vida Max Flood
721957,393.42,20.44,87.9,GC:Vida Max Flood
721958,390,16.76,103.96,GC:Max Evacuation Release
721959,385.95,14.15,100.79,GC:Max Evacuation Release
721960,381.62,15.68,91.12,GC:Max Evacuation Release
721961,377.2,17.14,80.77,GC:Max Evacuation Release
721962,376.17,57.15,70.2,GC:Max Evacuation Release
721963,374.72,50.24,67.74,GC:Max Evacuation Release
721964,371.88,32.9,64.28,GC:Max Evacuation Release
721965,368.42,22.21,57.51,GC:Max Evacuation Release
721966,364.47,15.97,49.23,GC:Max Evacuation Release
721967,361.18,16.08,39.81,GC
721968,359.69,16.59,26.16,GC
721969,359.69,14.52,14.52,GC
721970,359.69,13.54,13.54,GC
721971,359.69,14.2,14.2,GC
721972,359.69,19.36,19.36,GC
721973,359.69,26.48,26.48,GC
721974,359.69,27.67,27.67,GC:Vida Max Flood
721975,360.62,34.24,28.32,GC
721976,359.69,22.91,28.84,GC
721977,359.69,23.04,23.04,GC
721978,359.69,22.92,22.92,GC
721979,359.69,22.92,22.92,GC
721980,359.69,20.58,20.58,GC
721981,359.69,22.87,22.87,GC
721982,359.69,22.49,22.49,GC
721983,359.69,21.02,21.02,GC
721984,359.69,18.21,18.21,GC
721985,359.69,19.05,19.05,GC
721986,359.69,23.15,23.15,GC
721987,359.69,22.44,22.44,GC
721988,359.69,21.93,21.93,GC
721989,359.69,20.81,20.81,GC
721990,359.69,26.21,26.21,GC
721991,359.69,27.14,27.14,GC
721992,359.69,18.86,18.86,GC
721993,359.69,16.02,16.02,GC
721994,359.69,12.73,12.73,GC
721995,359.69,13.8,13.8,GC
721996,359.69,15.25,15.25,GC
721997,359.69,12.04,12.04,GC
721998,359.69,11.14,11.14,GC
721999,359.69,14.64,14.64,Daily BiOp Max Rate Decrease
722000,360.96,15.44,7.32,GC
722001,363.2,19.93,4.36,GC:Vida Max Flood
722002,365.12,42.95,28.32,GC:Vida Max Flood
722003,370.5,77.06,28.32,GC:Vida Max Flood
722004,368.99,39.07,54.21,Daily BiOp Max Rate Decrease:Max Con Flow - at Blue River
722005,368.91,27.51,28.32,Daily BiOp Max Rate Decrease
722006,369.81,23.44,14.81,Daily BiOp Max Rate Decrease
722007,371.5,24.53,7.41,Daily BiOp Max Rate Decrease
722008,373.59,27.04,3.7,Daily BiOp Max Rate Decrease
722009,375.33,22.02,1.85,Min Flow - at Blue River
722010,376.59,17.74,1.42,Min Flow - at Blue River
722011,377.61,14.28,1.42,Min Flow - at Blue River
722012,378.4,12.56,1.42,Min Flow - at Blue River
722013,379.08,11,1.42,Min Flow - at Blue River
722014,379.69,10.02,1.42,Min Flow - at Blue River
722015,380.29,9.78,1.42,Min Flow - at Blue River
722016,380.82,9.44,1.42,Min Flow - at Blue River
722017,381.31,9.15,1.42,Min Flow - at Blue River
722018,381.84,9.88,1.42,Min Flow - at Blue River
722019,382.38,10.19,1.42,Min Flow - at Blue River
722020,382.97,11.03,1.42,Min Flow - at Blue River
722021,383.52,10.35,1.42,Min Flow - at Blue River
722022,384.03,10.84,1.42,Min Flow - at Blue River
722023,384.55,9.87,1.42,Min Flow - at Blue River
722024,384.99,9.56,1.42,Min Flow - at Blue River
722025,385.41,9.31,1.42,Min Flow - at Blue River
722026,385.89,10.38,1.42,Min Flow - at Blue River
722027,386.3,9.66,1.42,Min Flow - at Blue River
722028,386.64,8.61,1.42,Min Flow - at Blue River
722029,386.99,8.02,1.42,Min Flow - at Blue River
722030,387.27,7.61,1.42,Min Flow - at Blue River
722031,387.59,7.96,1.42,Min Flow - at Blue River
722032,387.84,6.73,1.42,Min Flow - at Blue River
722033,388.09,6.79,1.42,Min Flow - at Blue River
722034,388.36,6.85,1.42,Min Flow - at Blue River
722035,388.63,7.57,1.42,Min Flow - at Blue River
722036,388.95,9.04,1.42,Min Flow - at Blue River
722037,389.26,8.46,1.42,Min Flow - at Blue River
722038,389.62,8.56,1.42,Min Flow - at Blue River
722039,389.9,7.96,1.42,Min Flow - at Blue River
722040,390.18,8.04,1.42,Min Flow - at Blue River
722041,390.41,8.12,1.42,Min Flow - at Blue River
722042,390.7,8.23,1.42,Min Flow - at Blue River
722043,390.93,6.94,1.42,Min Flow - at Blue River
722044,391.16,6.68,1.42,Min Flow - at Blue River
722045,391.41,7.66,1.42,Min Flow - at Blue River
722046,391.64,7.63,1.42,Min Flow - at Blue River
722047,391.83,6.09,1.42,Min Flow - at Blue River
722048,392.05,6.92,1.42,Min Flow - at Blue River
722049,392.25,6.97,1.42,Min Flow - at Blue River
722050,392.45,6.21,1.42,Min Flow - at Blue River
722051,392.7,7.88,1.42,Min Flow - at Blue River
722052,392.93,7.95,1.42,Min Flow - at Blue River
722053,393.17,8.01,1.42,Min Flow - at Blue River
722054,393.37,6.4,1.42,Min Flow - at Blue River
722055,393.57,6.43,1.42,Min Flow - at Blue River
722056,393.72,5.62,1.42,Min Flow - at Salem
722057,393.1,6.51,22.45,Min Flow - at Salem
722058,392.46,5.68,23.3,Min Flow - at Salem
722059,392.01,4.84,16.5,Min Flow - at Salem
722060,391.75,4.8,11.13,Min Flow - at Salem
722061,391.76,7.48,7.3,Min Flow - at Salem
722062,391.9,7.53,4.29,Min Flow - at Salem
722063,392.09,7.3,2.29,Min Flow - at Blue River
722064,392.4,9.72,1.42,Min Flow - at Salem
722065,392.65,9.83,3.81,Min Flow - at Salem
722066,392.6,7.17,8.39,Min Flow - at Salem
722067,392.45,7.19,10.79,Min Flow - at Salem
722068,392.31,7.24,10.64,Min Flow - at Salem
722069,392.21,8.5,11.27,Min Flow - at Salem
722070,392.1,8.08,11.16,Min Flow - at Salem
722071,391.98,6.89,10.02,Min Flow - at Salem
722072,391.85,6.35,9.43,Min Flow - at Salem
722073,391.77,6.3,8.26,Min Flow - at Salem
722074,391.73,5.75,6.82,Min Flow - at Salem
722075,391.77,6.74,5.78,Min Flow - at Salem
722076,391.92,6.68,3.17,Min Flow - at Salem
722077,392.11,7.1,1.95,Min Flow - at Salem
722078,392.35,7.88,1.42,Min Flow - at Blue River
722079,392.64,8.48,1.42,Min Flow - at Blue River
722080,392.95,10.1,1.42,Min Flow - at Blue River
722081,393.57,17.28,1.42,Min Flow - at Blue River
722082,394.15,17.83,1.42,Min Flow - at Blue River
722083,394.74,18,1.42,Min Flow - at Blue River
722084,395.42,21.96,1.42,Min Flow - at Blue River
722085,396.76,41.67,1.42,Min Flow - at Blue River
722086,397.86,36.01,1.42,Min Flow - at Blue River
722087,398.59,25.32,1.42,Min Flow - at Blue River
722088,399.16,20.07,1.42,Min Flow - at Blue River
722089,399.63,16.7,1.42,Min Flow - at Salem
722090,400,13.97,1.81,Min Flow - at Salem
722091,400.11,11.95,8.18,Min Flow - at Salem
722092,400.07,11.07,12.42,Min Flow - at Salem
722093,399.89,10.54,16.55,Min Flow - at Salem
722094,399.62,9.15,17.82,Min Flow - at Salem
722095,399.34,8.2,17.49,Min Flow - at Salem
722096,399.17,7.63,13.11,Min Flow - at Salem
722097,399,6.89,12.75,Min Flow - at Salem
722098,398.89,6.86,10.18,Daily BiOp Max Rate Decrease
722099,398.97,7.41,5.09,Daily BiOp Max Rate Decrease
722100,399.34,14.75,2.54,Min Flow - at Blue River
722101,399.77,15.46,1.42,Min Flow - at Blue River
722102,400.2,15.57,1.42,Min Flow - at Blue River
722103,400.63,16.93,1.42,Min Flow - at Blue River
722104,401.31,24.58,1.42,Min Flow - at Blue River
722105,401.94,23.7,1.42,Min Flow - at Blue River
722106,402.44,18.89,1.42,Min Flow - at Salem
722107,402.76,15.08,3.3,Min Flow - at Salem
722108,402.67,12.79,16.24,Min Flow - at Salem
722109,402.52,11.28,16.93,Min Flow - at Salem
722110,402.4,9.61,13.89,Min Flow - at Salem
722111,402.27,9.24,13.99,Min Flow - at Salem
722112,402.07,8.08,14.49,Min Flow - at Salem
722113,401.88,7.96,14.94,Min Flow - at Salem
722114,401.73,7.71,13.16,Min Flow - at Salem
722115,401.63,7.06,10.32,Min Flow - at Salem
722116,401.56,8.6,10.99,Min Flow - at Salem
722117,401.47,9.43,12.44,Min Flow - at Salem
722118,401.52,8.1,6.32,Min Flow - at Salem
722119,401.63,7.17,3.67,Min Flow - at Salem
722120,401.75,6.51,2.46,Min Flow - at Salem
722121,401.84,5.47,2.17,Min Flow - at Salem
722122,401.89,4.78,2.77,Min Flow - at Salem
722123,401.91,4.76,4.05,Min Flow - at Salem
722124,401.87,4.44,5.86,Min Flow - at Salem
722125,401.8,4.67,7.52,Min Flow - at Salem
722126,401.66,3.72,8.66,Min Flow - at Salem
722127,401.5,3.56,8.62,Min Flow - at Salem
722128,401.41,3.71,6.79,Min Flow - at Salem
722129,401.38,3.84,4.96,Min Flow - at Salem
722130,401.36,5.88,6.68,Min Flow - at Salem
722131,401.32,5.06,6.63,Min Flow - at Salem
722132,401.26,3.8,5.77,Daily BiOp Max Rate Decrease
722133,401.29,3.82,2.89,Daily BiOp Max Rate Decrease
722134,401.36,3.91,1.44,Min Flow - at Blue River
722135,401.44,4.43,1.42,Min Flow - at Blue River
722136,401.52,4.22,1.42,Min Flow - at Blue River
722137,401.58,3.35,1.42,Min Flow - at Blue River
722138,401.63,2.98,1.42,Min Flow - at Blue River
722139,401.69,3.37,1.42,Min Flow - at Blue River
722140,401.75,3.3,1.42,Min Flow - at Blue River
722141,401.79,3.1,1.42,Min Flow - at Blue River
722142,401.83,2.79,1.42,Min Flow - at Blue River
722143,401.86,2.7,1.42,Min Flow - at Blue River
722144,401.91,3.24,1.42,Min Flow - at Blue River
722145,401.95,2.95,1.42,Min Flow - at Blue River
722146,402.01,3.49,1.42,Min Flow - at Blue River
722147,402.04,2.69,1.42,Min Flow - at Blue River
722148,402.07,2.4,1.42,Min Flow - at Blue River
722149,402.11,2.83,1.42,Min Flow - at Blue River
722150,402.15,2.67,1.42,Min Flow - at Blue River
722151,402.18,2.4,1.42,Min Flow - at Blue River
722152,402.23,3.08,1.42,Min Flow - at Blue River
722153,402.27,2.55,1.42,Min Flow - at Blue River
722154,402.3,2.33,1.42,Min Flow - at Blue River
722155,402.32,2.17,1.42,Min Flow - at Blue River
722156,402.34,2.06,1.42,Min Flow - at Blue River
722157,402.35,1.95,1.42,Min Flow - at Albany by Water Year Type
722158,402.36,1.81,1.42,Min Flow - at Albany by Water Year Type
722159,402.37,1.72,1.46,Min Flow - at Albany by Water Year Type
722160,402.37,1.69,1.61,Min Flow - at Albany by Water Year Type
722161,402.37,1.64,1.62,Min Flow - at Albany by Water Year Type
722162,402.36,1.55,1.84,Min Flow - at Albany by Water Year Type
722163,402.35,1.5,2.18,Min Flow - at Albany by Water Year Type
722164,402.34,1.44,1.82,Min Flow - at Blue River
722165,402.34,1.38,1.42,Min Flow - at Albany by Water Year Type
722166,402.34,1.64,1.51,Min Flow - at Albany by Water Year Type
722167,402.31,1.53,2.42,Min Flow - at Albany by Water Year Type
722168,402.26,1.36,2.92,Min Flow - at Albany by Water Year Type
722169,402.2,1.33,3.3,Min Flow - at Albany by Water Year Type
722170,402.15,1.27,3.09,Min Flow - at Albany by Water Year Type
722171,402.08,1.22,3.48,Min Flow - at Albany by Water Year Type
722172,402.01,1.16,3.58,Min Flow - at Albany by Water Year Type
722173,401.93,1.1,4.08,Min Flow - at Albany by Water Year Type
722174,401.84,1.07,4.57,Min Flow - at Albany by Water Year Type
722175,401.75,1.05,4.14,Min Flow - at Albany by Water Year Type
722176,401.67,1.07,3.78,Min Flow - at Albany by Water Year Type
722177,401.58,1.05,4.11,Min Flow - at Albany by Water Year Type
722178,401.47,0.99,4.61,Min Flow - at Albany by Water Year Type
722179,401.37,0.96,4.63,Min Flow - at Albany by Water Year Type
722180,401.26,0.93,4.85,Min Flow - at Albany by Water Year Type
722181,401.15,0.9,4.94,Min Flow - at Albany by Water Year Type
722182,401.04,0.94,4.92,Min Flow - at Albany by Water Year Type
722183,400.92,0.94,4.98,Min Flow - at Albany by Water Year Type
722184,400.8,0.94,4.63,Min Flow - at Albany by Water Year Type
722185,400.69,0.91,4.49,Min Flow - at Albany by Water Year Type
722186,400.57,0.88,5.02,Min Flow - at Albany by Water Year Type
722187,400.45,0.85,5.02,Min Flow - at Albany by Water Year Type
722188,400.32,0.85,5.85,Min Flow - at Albany by Water Year Type
722189,400.17,0.8,6.11,Min Flow - at Albany by Water Year Type
722190,400.07,0.8,4.24,Min Flow - at Albany by Water Year Type
722191,399.98,0.77,3.57,Min Flow - at Albany by Water Year Type
722192,399.9,0.77,3.39,Min Flow - at Albany by Water Year Type
722193,399.85,0.88,2.68,Min Flow - at Albany by Water Year Type
722194,399.82,1.25,2.12,Min Flow - at Blue River
722195,399.8,0.91,1.42,Min Flow - at Blue River
722196,399.8,1.34,1.42,Min Flow - at Blue River
722197,399.81,1.56,1.42,Min Flow - at Blue River
722198,399.81,1.56,1.42,Min Flow - at Blue River
722199,399.8,1.05,1.42,Min Flow - at Blue River
722200,399.78,0.94,1.42,Min Flow - at Blue River
722201,399.78,1.16,1.42,Min Flow - at Blue River
722202,399.77,1.31,1.42,Min Flow - at Blue River
722203,399.79,2.01,1.42,Min Flow - at Blue River
722204,399.8,1.79,1.42,Min Flow - at Blue River
722205,399.83,2.41,1.42,Min Flow - at Blue River
722206,399.91,3.97,1.42,Min Flow - at Blue River
722207,399.94,2.35,1.42,Min Flow - at Blue River
722208,399.95,1.82,1.42,Min Flow - at Blue River
722209,399.95,1.48,1.42,Min Flow - at Blue River
722210,399.95,1.31,1.42,Min Flow - at Blue River
722211,399.94,1.19,1.42,Min Flow - at Blue River
722212,399.93,1.08,1.42,Min Flow - at Blue River
722213,399.93,1.15,1.42,Min Flow - at Blue River
722214,399.91,1.07,1.42,Min Flow - at Blue River
722215,399.9,1.07,1.42,Min Flow - at Blue River
722216,399.89,1.07,1.42,Min Flow - at Blue River
722217,399.9,1.63,1.42,Min Flow - at Albany by Water Year Type
722218,399.9,1.72,1.76,Min Flow - at Albany by Water Year Type
722219,399.91,1.95,1.64,Min Flow - at Albany by Water Year Type
722220,399.95,3.29,1.81,Min Flow - at Blue River
722221,400.06,4.93,1.42,Min Flow - at Blue River
722222,400.38,12.72,1.42,Min Flow - at Blue River
722223,400.76,14.45,1.42,Min Flow - at Blue River
722224,400.97,8.29,1.42,Min Flow - at Blue River
722225,401.11,6.06,1.42,Min Flow - at Albany by Water Year Type
722226,401.19,4.95,1.83,Min Flow - at Albany by Water Year Type
722227,401.25,4.19,2.12,Min Flow - at Albany by Water Year Type
722228,401.27,2.86,2.12,Min Flow - at Albany by Water Year Type
722229,401.31,3.83,2.12,Min Flow - at Albany by Water Year Type
722230,401.38,4.73,2.12,Min Flow - at Albany by Water Year Type
722231,401.44,4.26,2.12,Min Flow - at Albany by Water Year Type
722232,401.49,3.62,2.12,Min Flow - at Albany by Water Year Type
722233,401.52,3.18,2.12,Min Flow - at Albany by Water Year Type
722234,401.53,2.99,2.82,Min Flow - at Albany by Water Year Type
722235,401.55,2.81,2.12,Min Flow - at Albany by Water Year Type
722236,401.52,2.4,3.16,GC
722237,401.42,2.44,6.05,GC
722238,401.35,2.23,4.72,GC
722239,401.31,2.13,3.39,GC
722240,400.9,2.05,16.71,GC
722241,400.48,2.23,16.11,GC
722242,400.03,2.03,18.02,GC
722243,399.58,2.09,16.8,GC
722244,399.13,1.85,16.55,GC
722245,398.68,1.61,16.32,GC
722246,398.23,1.91,16.61,GC
722247,397.79,1.98,16.68,GC
722248,397.34,1.85,15.98,GC
722249,396.83,1.81,17.56,GC
722250,396.32,1.74,17.32,GC
722251,395.82,1.68,17.34,GC
722252,395.31,1.76,16,GC
722253,394.8,1.8,17.06,GC
722254,394.3,1.69,16.34,GC
722255,393.79,1.74,15.98,GC
722256,393.28,1.47,14.71,GC
722257,392.68,1.66,18.14,GC
722258,392.08,1.59,17.08,GC
722259,391.48,1.4,16.89,GC
722260,390.88,1.54,16.17,GC
722261,390.27,1.22,16.14,GC
722262,389.67,1.04,15.75,GC
722263,389.07,1.07,13.74,GC
722264,388.47,1.04,15.14,GC
722265,387.68,1.01,17.85,GC
722266,386.9,0.98,17.11,GC
722267,386.11,0.98,17.11,GC
722268,385.33,0.95,15.66,GC
722269,384.54,0.95,15.66,GC
722270,383.76,0.95,14.23,GC
722271,382.97,1.38,14.65,GC
722272,382.19,1.26,14.4,GC
722273,381.12,1.09,17.51,GC
722274,380.06,1.06,17.48,GC
722275,378.99,1.03,16.02,GC
722276,377.92,1.03,16.02,GC
