timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
707091.00,455.21,24.26,11.33,MinRelease
707092.00,455.34,23.58,11.33,MinRelease
707093.00,455.48,24.94,11.33,MinRelease
707094.00,455.67,30.55,11.33,MinRelease
707095.00,456.2,63.22,11.33,GC
707096.00,456.67,58.98,11.33,MinRelease
707097.00,457.01,45.67,11.33,MinRelease
707098.00,457.32,42.27,11.33,MinRelease
707099.00,457.66,45.67,11.33,MinRelease
707100.00,457.98,43.97,11.33,MinRelease
707101.00,458.24,38.02,11.33,MinRelease
707102.00,458.48,36.04,11.33,MinRelease
707103.00,458.81,45.67,11.33,MinRelease
707104.00,459.17,49.07,11.33,MinRelease
707105.00,459.53,49.07,11.33,GC
707106.00,459.69,43.97,26.9,GC:Max Flow (Winter and Conservation)
707107.00,461.6,250.97,46.71,GC:Max Bankfull Flow - at Waterloo
707108.00,464.21,337.05,48.35,GC:Max Bankfull Flow - at Waterloo
707109.00,466.01,282.68,76.59,GC:Max Bankfull Flow - at Waterloo
707110.00,466.44,152.43,102.47,GC:Max Bankfull Flow - at Waterloo
707111.00,466.36,96.93,106.47,Spill during gate tracking
707112.00,466.12,75.41,102.91,Daily BiOp Max Rate of Decrease (at FOS):GPR max power release
707113.00,465.99,63.8,78.71,GC
707114.00,466,57.57,57.26,GC
707115.00,466.16,61.81,42.44,GC
707116.00,466.32,53.6,34.42,GC
707117.00,466.49,45.96,26.77,GC
707118.00,466.65,42.56,23.37,GC
707119.00,466.82,45.96,26.77,GC
707120.00,466.98,47.94,28.63,GC
707121.00,467.14,45.96,26,GC
707122.00,467.31,42.56,22.84,GC
707123.00,467.47,38.03,18.84,GC
707124.00,467.63,36.33,17.14,GC
707125.00,467.79,39.51,19.89,GC
707126.00,467.96,53.39,33.77,GC
707127.00,468.12,75.19,55.57,GC
707128.00,468.28,77.45,57.83,GC
707129.00,468.44,65.84,46.22,GC
707130.00,468.6,57.35,37.73,GC
707131.00,468.76,57.35,38.26,GC
707132.00,468.91,53.39,34.3,GC
707133.00,469.07,53.39,34.3,GC
707134.00,469.23,55.37,36.28,GC
707135.00,469.38,68.11,49.02,GC
707136.00,469.54,72.64,52.86,ZB
707137.00,469.7,80,60.18,ZB
707138.00,469.7,82.55,82.55,ZB
707139.00,469.7,75.19,75.19,ZB
707140.00,469.7,75.19,75.19,ZB
707141.00,469.7,68.11,68.11,ZB
707142.00,469.7,75.19,75.19,ZB
707143.00,469.7,75.19,75.19,ZB
707144.00,469.7,65.84,65.84,ZB
707145.00,469.7,59.33,59.33,ZB
707146.00,469.7,63.58,63.58,ZB
707147.00,469.7,61.6,61.6,ZB
707148.00,469.7,63.58,63.58,ZB
707149.00,469.7,68.11,68.11,ZB
707150.00,469.7,61.6,61.6,ZB
707151.00,469.7,57.35,57.35,ZB
707152.00,469.7,57.35,57.35,ZB
707153.00,469.7,51.4,51.4,GC
707154.00,469.7,45.74,45.74,GC
707155.00,469.7,42.34,42.34,GC
707156.00,469.7,43.77,43.77,GC
707157.00,469.7,49.43,49.43,ZB
707158.00,469.7,55.1,55.1,ZB
707159.00,469.7,53.12,53.12,ZB
707160.00,469.7,51.13,51.13,GC
707161.00,469.7,49.43,49.43,GC
707162.00,469.7,47.45,47.45,GC
707163.00,469.7,47.45,47.45,ZB
707164.00,469.7,53.12,53.12,ZB
707165.00,469.7,55.1,55.1,ZB
707166.00,469.7,55.1,55.1,ZB
707167.00,469.7,51.13,51.13,GC
707168.00,469.7,47.45,47.45,GC
707169.00,469.7,43.77,43.77,GC
707170.00,469.7,47.45,47.45,ZB
707171.00,469.7,51.13,51.13,ZB
707172.00,469.7,57.08,57.08,ZB
707173.00,469.7,59.06,59.06,ZB
707174.00,469.7,67.84,67.84,ZB
707175.00,469.7,116.83,116.83,ZB
707176.00,469.7,113.15,113.15,ZB
707177.00,469.7,87.66,87.66,ZB
707178.00,469.7,70.11,70.11,ZB
707179.00,469.7,59.06,59.06,ZB
707180.00,469.7,51.13,51.13,GC
707181.00,469.7,45.47,45.47,GC
707182.00,469.7,42.07,42.07,GC
707183.00,469.7,40.09,40.09,GC
707184.00,469.7,39.24,39.24,GC
707185.00,469.7,36.69,36.69,GC
707186.00,469.7,33.25,33.25,GC
707187.00,469.7,30.13,30.13,GC
707188.00,469.7,27.44,27.44,GC
707189.00,469.7,26.03,26.03,GC
707190.00,469.7,24.61,24.61,GC
707191.00,469.7,22.83,22.83,GC
707192.00,469.7,21.1,21.1,GC
707193.00,469.7,19.88,19.88,GC
707194.00,469.7,18.98,18.98,GC
707195.00,469.7,18.07,18.07,GC
707196.00,469.7,17.2,17.2,GC
707197.00,469.7,16.41,16.41,GC
707198.00,469.7,15.61,15.61,GC
707199.00,469.7,15.25,15.25,GC
707200.00,469.7,14.51,14.51,GC
707201.00,469.7,13.78,13.78,GC
707202.00,469.7,13.41,13.41,GC
707203.00,469.7,13.07,13.07,GC
707204.00,469.7,12.74,12.74,GC
707205.00,469.7,12.23,12.23,GC
707206.00,469.7,12.06,12.06,GC
707207.00,469.7,11.75,11.75,GC
707208.00,469.7,11.58,11.58,GC
707209.00,469.7,11.58,11.58,GC
707210.00,469.7,12.41,12.41,GC
707211.00,469.7,15.64,15.64,GC
707212.00,469.7,13.43,13.43,Min Flow - at Albany by Water Year Type
707213.00,469.69,11.76,12.5,Min Flow - at Albany by Water Year Type
707214.00,469.68,11.14,12.38,Min Flow - at Albany by Water Year Type
707215.00,469.64,10.8,15.43,Min Flow - at Albany by Water Year Type
707216.00,469.61,10.66,15.19,Min Flow - at Albany by Water Year Type
707217.00,469.57,10.46,15.95,Min Flow - at Albany by Water Year Type
707218.00,469.52,10.2,16.32,Min Flow - at Albany by Water Year Type
707219.00,469.46,9.95,16.91,Min Flow - at Albany by Water Year Type
707220.00,469.41,9.84,16.94,Min Flow - at Albany by Water Year Type
707221.00,469.35,9.7,16.77,Min Flow - at Albany by Water Year Type
707222.00,469.29,9.7,16.77,Min Flow - at Albany by Water Year Type
707223.00,469.23,9.7,17.19,Min Flow - at Albany by Water Year Type
707224.00,469.17,9.56,17.2,Min Flow - at Albany by Water Year Type
707225.00,469.1,9.45,17.03,Min Flow - at Albany by Water Year Type
707226.00,469.04,9.34,17.17,Min Flow - at Albany by Water Year Type
707227.00,468.97,9.2,17.31,Min Flow - at Albany by Water Year Type
707228.00,468.9,9.2,17.96,Min Flow - at Salem
707229.00,468.82,9.2,18.67,Min Flow - at Salem
707230.00,468.74,9.09,19.78,Min Flow - at Salem
707231.00,468.65,9.09,19.2,Min Flow - at Salem
707232.00,468.56,8.98,19.72,Min Flow - at Salem
707233.00,468.47,8.76,20.07,Min Flow - at Salem
707234.00,468.38,8.76,20.3,Min Flow - at Salem
707235.00,468.28,8.65,19.99,Min Flow - at Salem
707236.00,468.19,8.53,19.52,Min Flow - at Salem
707237.00,468.11,8.54,18.66,Min Flow - at Salem
707238.00,468.04,8.76,17.63,Min Flow - at Salem
707239.00,467.98,9.73,17.13,Min Flow - at Salem
707240.00,467.9,8.88,17.58,Min Flow - at Salem
707241.00,467.82,8.65,19.17,Min Flow - at Salem
707242.00,467.73,8.54,19.37,Min Flow - at Salem
707243.00,467.64,8.43,19.92,Min Flow - at Salem
707244.00,467.53,8.43,20.73,Min Flow - at Salem
707245.00,467.42,8.2,21.26,Min Flow - at Albany by Water Year Type
707246.00,467.34,8.32,18.34,Min Flow - at Albany by Water Year Type
707247.00,467.28,9.48,16.11,Min Flow - at Albany by Water Year Type
707248.00,467.16,8.94,23.9,Min Flow - at Albany by Water Year Type
707249.00,467,8.49,27.37,Min Flow - at Salem
707250.00,466.83,8.29,28.33,Min Flow - at Salem
707251.00,466.65,8.37,29.89,Min Flow - at Salem
707252.00,466.48,9.39,29.15,Min Flow - at Salem
707253.00,466.3,8.49,29.86,Min Flow - at Salem
707254.00,466.11,8.18,29.53,Min Flow - at Salem
707255.00,465.94,8.07,28.71,Min Flow - at Albany by Water Year Type
707256.00,465.74,7.98,30.86,Min Flow - at Salem
707257.00,465.56,7.98,28.96,Min Flow - at Albany by Water Year Type
707258.00,465.38,7.79,28.46,Min Flow - at Albany by Water Year Type
707259.00,465.2,7.79,28.62,Min Flow - at Albany by Water Year Type
707260.00,465.02,7.59,28.73,Min Flow - at Albany by Water Year Type
707261.00,464.86,7.39,25.9,Min Flow - at Salem
707262.00,464.7,7.2,25.47,Min Flow - at Albany by Water Year Type
707263.00,464.53,7.2,25.45,Min Flow - at Salem
707264.00,464.42,7.11,20.49,Min Con Flow from Foster
707265.00,464.34,7.2,15.14,Min Con Flow from Foster
707266.00,464.31,9.52,13.09,Min Con Flow from Foster
707267.00,464.25,9.41,16.48,Min Con Flow from Foster
707268.00,464.17,8.08,17.33,Min Con Flow from Foster
707269.00,464.09,7.8,16.86,Min Con Flow from Foster
707270.00,464,7.6,16.91,Min Con Flow from Foster
707271.00,463.84,7.4,26.19,Min Con Flow from Foster
707272.00,463.72,7.4,20.38,Min Con Flow from Foster
707273.00,463.47,7.29,35.79,Min Con Flow from Foster
707274.00,463.37,7.29,18.38,Min Con Flow from Foster
707275.00,463.22,7.29,23.37,Min Con Flow from Foster
707276.00,462.99,7.21,32.25,Min Con Flow from Foster
707277.00,462.75,7.41,34.33,GC
707278.00,462.51,12.57,38.68,GC
707279.00,462.27,11.47,37.78,GC
707280.00,462.03,9.54,36.26,GC
707281.00,461.79,10.14,35.94,GC
707282.00,461.55,9.77,35.57,GC
707283.00,461.31,8.98,34.78,GC
707284.00,461.07,8.55,35.23,GC
707285.00,460.82,8.35,35.03,GC
707286.00,460.57,8.15,34.83,GC
707287.00,460.32,7.95,34.63,GC
707288.00,460.08,7.87,33.74,GC
707289.00,459.83,7.87,33.92,GC
707290.00,459.58,7.87,34.28,GC
707291.00,459.33,7.95,33.47,GC
707292.00,459.08,8.55,35.64,GC
707293.00,458.83,8.66,34.82,GC
707294.00,458.58,26.58,52.49,GC
707295.00,458.33,23.41,49.32,GC
707296.00,458.08,13.9,39.81,GC
707297.00,457.82,11.04,36.95,GC
707298.00,457.57,10.02,35.93,GC
707299.00,457.32,9.42,34.48,GC
707300.00,457.06,8.85,35.76,GC
707301.00,456.79,8.65,35.64,GC
707302.00,456.52,8.43,34.98,GC
707303.00,456.26,8.15,35.49,GC
707304.00,455.99,7.95,34.18,GC
707305.00,455.72,7.86,34.09,GC
707306.00,455.46,8.03,34.26,GC
707307.00,455.19,12.87,39.1,Min Con Flow from Foster
707308.00,454.92,13.72,40.27,Min Con Flow from Foster
707309.00,454.65,10.83,36.85,GC
707310.00,454.38,9.94,35.6,GC
707311.00,454.11,8.91,35.26,GC
707312.00,453.84,8.93,34.22,GC
707313.00,453.57,8.93,34.22,GC
707314.00,453.3,9.01,35.44,GC
707315.00,453.01,9,36.06,GC
707316.00,452.73,13.13,39.9,GC
707317.00,452.44,12.96,38.85,MinLimit
707318.00,452.16,17.29,43.51,MinLimit
707319.00,451.87,44.53,71.3,GC
707320.00,451.58,41.13,67.29,GC:PhysMaxCap
707321.00,451.3,36.03,61.46,GC:PhysMaxCap
707322.00,451.19,51.89,61.2,GC
707323.00,451.01,50.19,66.24,GC
707324.00,450.66,38.31,69.99,GC
707325.00,450.26,37.76,74.17,GC
707326.00,449.78,38.89,80.32,GC:PhysMaxCap
707327.00,449.79,85.89,85.27,GC:PhysMaxCap
707328.00,450.86,187.83,92.18,GC:PhysMaxCap
707329.00,450.79,100.33,106.53,GC:PhysMaxCap
707330.00,450.3,68.62,113.88,GC:PhysMaxCap
707331.00,449.97,88.44,117.35,GC:PhysMaxCap
707332.00,449.42,73.14,121.39,GC:PhysMaxCap
707333.00,448.78,68.61,122.92,GC:PhysMaxCap
707334.00,448.24,75.69,123.27,GC:PhysMaxCap
707335.00,447.46,59.83,123.53,GC:PhysMaxCap
707336.00,446.59,48.22,120.35,GC:PhysMaxCap
707337.00,445.67,39.72,114.73,GC:PhysMaxCap
707338.00,444.94,34.34,92.64,GC:PhysMaxCap
707339.00,444.26,29.59,81.74,GC
707340.00,443.67,26.05,71.72,GC
707341.00,443.16,23.73,62.91,GC
707342.00,442.72,21.3,55.3,GC
707343.00,442.34,19.69,48.69,GC:Max Flow (Winter and Conservation)
707344.00,442.01,18.36,43.07,GC:Max Flow (Winter and Conservation)
707345.00,441.72,17.17,38.16,GC:Max Flow (Winter and Conservation)
707346.00,441.48,16.41,33.76,GC:Tandem - HCR and LOP
707347.00,441.38,16.21,23.66,GC:Max Flow (Winter and Conservation)
707348.00,441.65,48.85,28.77,GC:PhysMaxCap
707349.00,444.06,214.5,32.76,GC:PhysMaxCap
707350.00,445.25,162.4,68.59,GC:PhysMaxCap
707351.00,445.28,88.49,86.44,GC:PhysMaxCap
707352.00,445.05,68.67,86.82,GC
707353.00,444.76,59.89,83.43,GC
707354.00,444.48,57.9,79.02,GC:PhysMaxCap
707355.00,444.45,73.19,74.88,GC:PhysMaxCap
707356.00,444.41,70.93,74.54,GC:PhysMaxCap
707357.00,444.21,57.9,73.82,GC
707358.00,443.91,48.27,70.84,GC
707359.00,443.59,41.2,66.46,GC
707360.00,443.26,36.96,61.63,GC
707361.00,442.95,33.56,56.82,GC
707362.00,442.69,31.58,52.2,GC
707363.00,442.44,28.61,48.27,GC
707364.00,442.26,31.58,44.48,GC:PhysMaxCap
707365.00,442.59,66.41,41.92,GC:Max Bankfull Flow - at Waterloo
707366.00,442.84,66.44,46.77,Unctrl
707367.00,442.99,62.2,50.44,Unctrl
707368.00,443.84,117.69,52.74,Unctrl
707369.00,444.08,83.14,65.37,GC:PhysMaxCap
707370.00,443.96,59.87,68.9,GC:PhysMaxCap
707371.00,443.73,50.24,67.11,GC:PhysMaxCap
707372.00,443.45,41.18,63.81,GC:PhysMaxCap
707373.00,443.13,35.79,59.54,GC:PhysMaxCap
707374.00,442.84,33.24,54.82,GC:PhysMaxCap
707375.00,442.6,31.26,50.56,GC:PhysMaxCap
707376.00,442.37,29.56,46.95,GC:Max Flow (Winter and Conservation)
707377.00,442.16,28,43.53,GC:Max Flow (Winter and Conservation)
707378.00,441.97,25.73,40.44,GC:Max Flow (Winter and Conservation)
707379.00,441.79,25.23,37.52,GC:Max Flow (Winter and Conservation)
707380.00,441.64,23.96,34.92,GC:Max Flow (Winter and Conservation)
707381.00,441.54,25.24,32.61,GC:Max Flow (Winter and Conservation)
707382.00,441.47,26.04,31.15,GC:Max Flow (Winter and Conservation)
707383.00,441.65,43.18,30.13,GC:Max Flow (Winter and Conservation)
707384.00,442.3,80.56,32.72,GC:Max Flow (Winter and Conservation)
707385.00,442.65,68.67,42.51,GC:Max Flow (Winter and Conservation)
707386.00,442.91,68.68,47.64,GC
707387.00,443.33,83.12,51.61,GC
707388.00,443.48,68.69,57.87,GC
707389.00,443.4,53.96,60.02,GC:PhysMaxCap
707390.00,443.78,88.8,58.82,GC:10k Max into Foster
707391.00,446.19,253.6,64.5,GC:PhysMaxCap
707392.00,446.71,143.17,100.4,GC:PhysMaxCap
707393.00,446.47,88.52,108.13,GC:PhysMaxCap
707394.00,446.06,70.97,104.52,GC:PhysMaxCap
707395.00,445.6,62.19,98.46,GC:PhysMaxCap
707396.00,445.16,55.96,91.67,GC:PhysMaxCap
707397.00,444.77,53.98,84.99,GC:PhysMaxCap
707398.00,444.41,52.01,79.2,GC:PhysMaxCap
707399.00,444.06,46.35,73.85,GC:PhysMaxCap
707400.00,443.72,42.96,68.67,GC:Max Flow (Winter and Conservation)
707401.00,443.47,41.04,60.91,GC:Max Flow (Winter and Conservation)
707402.00,443.31,42.74,55.04,Revised Daily BiOp Max Rate of Decrease
707403.00,443.49,44.44,30.6,Revised Daily BiOp Max Rate of Decrease
707404.00,443.82,42.74,16.43,MinRelease
707405.00,444.21,40.48,11.33,MinRelease
707406.00,445.29,95.98,11.33,GC
707407.00,446.24,97.12,20.77,GC
707408.00,446.81,63.99,17.57,Revised Daily BiOp Max Rate of Decrease
707409.00,447.29,51.81,11.54,MinRelease
707410.00,447.81,53.8,11.33,MinRelease
707411.00,448.29,51.82,11.33,MinRelease
707412.00,448.71,48.14,11.33,MinRelease
707413.00,449.12,46.16,11.33,MinRelease
707414.00,449.52,46.16,11.33,MinRelease
707415.00,449.88,42.76,11.33,MinRelease
707416.00,450.18,37.1,11.33,MinRelease
707417.00,450.43,33.42,11.33,MinRelease
707418.00,450.65,31.72,11.33,MinRelease
707419.00,450.87,31.44,11.33,MinRelease
707420.00,451.1,32.29,11.33,MinRelease
707421.00,451.39,36.83,11.33,MinRelease
707422.00,451.76,44.48,11.33,MinRelease
707423.00,452.24,55.8,11.33,MinRelease
707424.00,452.86,68.54,11.33,MinRelease
707425.00,453.42,64.01,11.33,MinRelease
707426.00,453.93,59.77,11.33,MinRelease
707427.00,454.41,57.79,11.33,MinRelease
707428.00,454.88,55.8,11.33,MinRelease
707429.00,455.33,55.74,11.33,MinRelease
707430.00,455.78,55.74,11.33,MinRelease
707431.00,456.19,51.77,11.33,MinRelease
707432.00,456.53,46.11,11.33,MinRelease
707433.00,456.9,48.09,11.33,MinRelease
707434.00,457.22,44.41,11.33,MinRelease
707435.00,457.51,39.31,11.33,MinRelease
707436.00,457.76,37.05,11.33,MinRelease
707437.00,457.99,35.63,11.33,MinRelease
707438.00,458.23,35.07,11.33,MinRelease
707439.00,458.45,34.22,11.33,MinRelease
707440.00,458.71,38.75,11.33,MinRelease
707441.00,459.16,57.72,11.33,GC
707442.00,459.52,51.78,13.99,GC:Max Flow (Winter and Conservation)
707443.00,459.88,75.56,36.81,GC:Max Flow (Winter and Conservation)
707444.00,460.64,125.4,45.1,Daily BiOp Max Rate of Decrease (at FOS)
707445.00,460.85,82.93,60.49,Winter Ops Min Flow - at Green Peter
707446.00,461.6,143.24,62.72,GC:Max Bankfull Flow - at Waterloo
707447.00,462.5,172.41,73.89,GC:Max Bankfull Flow - at Waterloo
707448.00,462.52,88.31,85.67,GC:Max Bankfull Flow - at Waterloo
707449.00,462.36,63.96,81.56,GC:Max Bankfull Flow - at Waterloo
707450.00,462.29,66.22,73.68,GC:Max Bankfull Flow - at Waterloo
707451.00,462.61,103.32,68.32,GC:Max Bankfull Flow - at Waterloo
707452.00,462.71,80.38,69.75,GC:Max Bankfull Flow - at Waterloo
707453.00,462.72,68.49,67.56,GC
707454.00,462.65,55.75,63.03,GC
707455.00,462.63,53.77,56.56,GC
707456.00,462.69,57.73,51.14,GC
707457.00,462.72,51.79,48,GC:Max Flow (Winter and Conservation)
707458.00,462.73,44.43,44.14,GC:Tandem - HCR and LOP
707459.00,462.59,40.46,55.59,Revised Daily BiOp Max Rate of Decrease
707460.00,462.65,37.46,30.98,Revised Daily BiOp Max Rate of Decrease
707461.00,462.83,36.89,16.57,MinRelease
707462.00,463.1,40.85,11.33,GC
707463.00,463.28,49.92,29.76,GC
707464.00,463.46,53.6,34.08,GC
707465.00,463.63,49.92,30.34,GC
707466.00,463.8,47.93,28.66,GC
707467.00,463.97,53.6,34.32,GC
707468.00,464.15,61.81,42.54,GC
707469.00,464.32,53.6,34.33,GC
707470.00,464.49,49.92,30.64,GC
707471.00,464.66,47.94,28.66,GC
707472.00,464.83,44.25,24.93,GC
707473.00,465,40.57,20.5,GC
707474.00,465.17,40.86,21.69,GC
707475.00,465.33,66.06,47.46,GC
707476.00,465.5,80.22,61.29,GC
707477.00,465.66,103.16,83.78,GC
707478.00,465.83,93.81,74.44,GC
707479.00,466,77.67,58.3,GC
707480.00,466.16,72.86,53.48,GC
707481.00,466.32,70.59,51.41,GC
707482.00,466.49,70.59,51.41,GC
707483.00,466.65,88.15,68.96,GC
707484.00,466.82,77.67,58.49,GC
707485.00,466.98,72.86,53.55,GC
707486.00,467.14,68.33,48.37,GC
707487.00,467.31,66.06,46.34,GC
707488.00,467.47,68.33,49.14,GC
707489.00,467.63,80.22,61.03,GC
707490.00,467.79,77.45,57.83,GC
707491.00,467.96,68.11,48.49,GC
707492.00,468.12,59.33,39.71,GC
707493.00,468.28,55.37,35.75,GC
707494.00,468.44,51.4,31.78,GC
707495.00,468.6,45.74,26.12,GC
707496.00,468.76,44.04,24.95,GC
707497.00,468.91,44.04,24.95,GC
707498.00,469.07,44.04,24.95,GC
707499.00,469.23,45.74,26.65,GC
707500.00,469.38,47.72,28.63,GC
707501.00,469.54,51.4,31.62,GC
707502.00,469.7,61.6,41.77,ZB
707503.00,469.7,65.84,65.84,GC:Max Flow (Winter and Conservation)
707504.00,469.74,72.64,66.69,GC:Max Flow (Winter and Conservation)
707505.00,469.71,72.64,77.09,ZB
707506.00,469.7,61.6,63.1,ZB
707507.00,469.7,53.39,53.39,GC
707508.00,469.7,45.74,45.74,GC
707509.00,469.7,44.04,44.04,GC
707510.00,469.7,44.04,44.04,GC
707511.00,469.7,47.72,47.72,GC:Max Flow (Winter and Conservation)
707512.00,469.73,55.37,50.97,GC
707513.00,469.7,63.58,67.98,GC:Max Flow (Winter and Conservation)
707514.00,469.75,70.38,63.11,GC
707515.00,469.7,72.64,79.91,ZB
707516.00,469.7,70.38,70.38,ZB
707517.00,469.7,59.33,59.33,GC
707518.00,469.7,49.7,49.7,GC
707519.00,469.7,44.04,44.04,GC
707520.00,469.7,42.34,42.34,GC
707521.00,469.7,40.37,40.37,GC
707522.00,469.7,42.07,42.07,Min Flow - at Salem
707523.00,469.67,42.07,45.14,GC
707524.00,469.7,45.47,42.4,GC
707525.00,469.7,49.43,49.43,GC
707526.00,469.7,49.43,49.43,GC
707527.00,469.7,47.45,47.45,Min Flow - at Salem
707528.00,469.69,43.77,45,Min Flow - at Salem
707529.00,469.61,38.11,47.97,Min Flow - at Salem:Max Flow (Winter and Conservation)
707530.00,469.47,33.58,50.77,Min Flow - at Salem:Max Flow (Winter and Conservation)
707531.00,469.32,31.59,50.47,Min Flow - at Salem:Max Flow (Winter and Conservation)
707532.00,469.16,30.74,50.12,Min Flow - at Salem
707533.00,469.14,30.46,33.18,Min Flow - at Salem
707534.00,469.24,29.9,17.78,Min Flow - at Salem
707535.00,469.38,29.9,12.42,Min Flow - at Salem
707536.00,469.52,29.33,12.54,Min Flow - at Salem
707537.00,469.64,29.33,13.14,GC
707538.00,469.7,28.2,21.53,GC
707539.00,469.7,27.78,27.78,GC
707540.00,469.7,25.51,25.51,GC
707541.00,469.7,25.8,25.8,GC
707542.00,469.7,26.36,26.36,GC
707543.00,469.7,26.65,26.65,GC
707544.00,469.7,24.7,24.7,Min Flow - at Salem
707545.00,469.69,24.19,24.42,Min Flow - at Salem
707546.00,469.65,22.4,28.15,Min Flow - at Salem
707547.00,469.62,21.73,24.93,Min Flow - at Salem
707548.00,469.66,20.59,16.07,GC
707549.00,469.7,20.14,15.49,GC
707550.00,469.7,19.49,19.49,GC
707551.00,469.7,18.33,18.33,GC
707552.00,469.7,18.78,18.78,GC
707553.00,469.7,17.31,17.31,GC
707554.00,469.7,16.12,16.12,GC
707555.00,469.7,15.73,15.73,GC
707556.00,469.7,14.82,14.82,GC
707557.00,469.7,14.63,14.63,Min Flow - at Albany by Water Year Type
707558.00,469.65,15.56,21.38,Min Flow - at Albany by Water Year Type
707559.00,469.56,14.43,25.46,Min Flow - at Albany by Water Year Type
707560.00,469.46,13.76,27.15,Min Flow - at Albany by Water Year Type
707561.00,469.34,13.28,28.02,Min Flow - at Albany by Water Year Type
707562.00,469.23,12.97,25.74,Min Flow - at Albany by Water Year Type
707563.00,469.15,12.52,22.98,Min Flow - at Albany by Water Year Type
707564.00,469.08,12.21,20.37,Min Flow - at Albany by Water Year Type
707565.00,469.01,12.06,20.46,Min Flow - at Salem
707566.00,468.94,11.64,21.05,Min Flow - at Salem
707567.00,468.86,11.5,20.55,Min Flow - at Salem
