timeInRun,elev_m,inflow_cms,outlfow_cms
722678,220.84,17.48,28.32
722679,220,14.19,28.32
722680,218.93,13.13,28.32
722681,217.66,11.84,28.32
722682,217.63,10.34,10.72
722683,217.63,9.46,9.46
722684,217.63,8.36,8.36
722685,217.63,7.88,7.88
722686,217.63,7.36,7.36
722687,217.63,7.85,7.85
722688,217.63,7.99,7.99
722689,217.63,15.03,15.03
722690,217.63,22.26,22.26
722691,217.63,17.18,17.18
722692,217.63,16.58,16.58
722693,217.63,13.16,13.16
722694,217.63,10.94,10.94
722695,217.63,9.76,9.76
722696,217.63,8.96,8.96
722697,217.63,8.09,8.09
722698,217.63,7.59,7.59
722699,217.63,7.51,7.51
722700,217.63,9.82,9.82
722701,217.63,9.36,9.36
722702,217.63,11.55,11.55
722703,217.63,11.77,11.77
722704,220.91,75.67,28.32
722705,222.15,53.68,28.32
722706,222.18,30.74,30.18
722707,221.95,25.22,30.34
722708,221.93,28.19,28.64
722709,221.81,25.95,28.48
722710,221.4,19.81,28.32
722711,227.69,172.65,2.63
722712,234.16,225.37,1.42
722713,237.86,170.14,4.02
722714,238.99,110.3,53.59
722715,238.04,61.88,109.45
722716,237.1,58.65,105.78
722717,235.93,41.44,96.23
722718,234.63,29.42,84.3
722719,233.41,23.04,71.03
722720,232.27,16.34,59.28
722721,231.28,13,48.68
722722,230.5,10.85,38.57
722723,229.86,8.85,30.07
722724,229.24,9.32,28.32
722725,228.65,9.17,28.32
722726,228,8.24,28.32
722727,227.27,6.51,28.32
722728,226.52,5.8,28.32
722729,225.78,6.1,28.32
722730,225.01,5.47,28.32
722731,224.21,6.12,28.32
722732,223.44,7.91,27.37
722733,223.72,20.09,13.68
722734,224.21,19.73,6.84
722735,224.63,14.89,3.42
722736,225.1,15.73,1.84
722737,225.63,17.44,1.84
722738,226.07,14.97,1.84
722739,226.44,12.85,1.84
722740,226.78,11.32,1.84
722741,227.04,10.54,1.84
722742,227.31,9.41,1.84
722743,227.52,8.55,1.84
722744,227.72,8.31,1.84
722745,227.93,7.73,1.84
722746,228.09,6.8,1.84
722747,228.27,7.64,1.84
722748,228.52,9.01,1.84
722749,228.86,12.57,1.84
722750,229.25,14.55,1.84
722751,229.67,14.35,1.84
722752,230.1,15.93,1.84
722753,230.62,19.75,1.84
722754,231.06,16.79,1.84
722755,231.42,15.05,1.84
722756,231.79,14.61,1.84
722757,232.11,13.98,1.84
722758,232.54,17.68,1.84
722759,233.32,15.77,1.84
722760,233.62,13.23,1.84
722761,233.92,13.49,1.84
722762,234.31,17.56,1.84
722763,234.73,19.17,1.84
722764,235.16,19.82,1.84
722765,235.51,16.51,1.84
722766,235.81,14.56,1.84
722767,236.06,13.06,1.84
722768,236.28,12.16,1.84
722769,236.65,19.33,1.84
722770,237.03,19.56,1.84
722771,237.61,29.5,1.84
722772,238.91,67.76,1.84
722773,239.83,49.06,1.84
722774,240.33,28.13,1.84
722775,241.06,40.48,1.84
722776,241.79,42.64,1.84
722777,242.44,38.56,1.84
722778,242.95,31.86,1.84
722779,243.38,27.99,1.84
722780,243.72,22.39,1.84
722781,244.01,20.26,1.84
722782,244.27,18.4,1.84
722783,244.51,16.69,1.84
722784,244.76,18.33,1.84
722785,245.03,19.5,1.84
722786,245.08,16.11,12.77
722787,245.05,16.14,18.33
722788,244.92,14.55,22.65
722789,244.68,15.28,31.26
722790,244.32,13.21,36.27
722791,243.92,11.68,36.97
722792,243.75,11.04,21.52
722793,243.76,11.26,10.76
