WATERRIGHTID,X,Y,PODID,POUID,PERMITCODE,PODRATE,USECODE,PRIORITYDOY,YEAR,BEGINDOY,ENDDOY,REACHCOMID,LENGTH_OR_COMID,SPECIAL,CERTIFICATE
25229,489449.71,4961513.27,137,582,4,1.7824,16,366,1920,61,305,23791375,1884.75,0,-99
25229,489910.58,4961396.43,136,582,4,1.916,16,366,1920,61,305,23791375,1884.75,0,-99
25229,490079.46,4961493.42,135,582,4,1.5596,16,366,1920,61,305,23791375,1884.75,0,-99
25616,489395.97,4974696.35,138,832,4,0.3342,16,366,1920,61,305,23791099,1898.99,0,-99
26304,501243.27,4880438.17,139,1279,4,0.557,16,366,1920,61,305,23772745,3325.19,0,-99
56290,507744.38,5016027.15,140,3066,2,0.1,16,116,1921,1,365,23791685,3695.96,0,-99
57683,469353.66,4914389.25,141,3070,2,0.03,16,180,1921,1,365,23762991,10450.91,0,-99
60330,518018.62,5032126.58,142,3137,2,0.08,16,216,1921,1,365,23805944,2201.68,0,-99
60330,518018.62,5032126.58,143,3137,2,0.08,16,216,1921,1,365,23805944,2201.68,0,-99
83631,515038.34,4857599.27,144,7088,2,0.09,16,242,1921,1,365,23752798,2125.1,0,-99
28795,490117.36,4881110.93,145,2766,4,0.2228,16,244,1921,60,304,23763419,2257.31,0,-99
59447,535709.09,4997530.45,146,3092,2,1,16,323,1921,1,365,23800850,940.64,0,-99
60142,513858.76,5039612.64,147,3129,2,0.2,16,326,1921,1,365,23804912,2683.15,0,-99
86075,476230.24,5015745.28,148,7606,2,0.73,16,326,1921,1,365,23796603,894.89,0,-99
27672,513844.84,5000621.45,149,2123,4,0.0891,16,365,1921,60,304,23800588,1346.97,0,-99
84790,511851.66,4966812.87,150,7336,2,0.18,16,40,1922,1,365,23792385,354.08,0,-99
59127,546595.66,5016460.17,151,3085,2,0.36,16,75,1922,1,365,23809028,3458.27,0,-99
28878,495773.84,4986481.85,152,2798,4,0.6684,16,120,1922,60,304,23792027,2562.97,0,-99
28878,495773.84,4986481.85,153,2798,4,0.225,16,120,1922,60,304,23792027,2562.97,0,-99
59055,540347.18,5034924.53,154,3080,2,0.2,16,123,1922,1,365,23815130,3559.23,0,-99
57521,508629.47,4965268.31,156,3068,2,0.2,16,159,1922,1,365,23792413,846.66,0,-99
57521,508706.53,4965125.88,155,3068,2,0.2,16,159,1922,1,365,23792413,846.66,0,-99
63440,473911.53,4898428.05,158,3285,2,0.28,16,189,1922,1,365,23763097,1004.86,0,-99
63440,475204.86,4898728.95,157,3285,2,0.28,16,189,1922,1,365,23763095,2197.36,0,-99
63441,473800.06,4898496.57,160,3286,2,0.66,16,189,1922,1,365,23763099,4342.79,0,-99
63441,475208.01,4898733.04,159,3286,2,0.66,16,189,1922,1,365,23763095,2197.36,0,-99
63442,473800.06,4898496.57,162,3287,2,0.68,16,189,1922,1,365,23763099,4342.79,0,-99
63442,475207.26,4898731.42,161,3287,2,0.68,16,189,1922,1,365,23763095,2197.36,0,-99
63443,473913.59,4898426.89,164,3288,2,0.68,16,189,1922,1,365,23763097,1004.86,0,-99
63443,475207.98,4898733.44,163,3288,2,0.68,16,189,1922,1,365,23763095,2197.36,0,-99
63447,473910.78,4898426.42,166,3289,2,1.22,16,189,1922,1,365,23763097,1004.86,0,-99
63447,475208.88,4898730.63,165,3289,2,1.22,16,189,1922,1,365,23763095,2197.36,0,-99
60792,552846.09,5017968.19,167,3157,2,0.18,16,221,1922,1,365,23809882,2758,0,-99
62483,467994.28,4887466.21,168,3239,2,0.49,16,234,1922,1,365,23763171,3495.19,0,-99
59638,501034.03,4844523.57,169,3103,2,0.14,16,245,1922,1,365,23759376,4655.93,0,-99
84542,493909.06,4971501.08,170,7283,2,0.04,16,261,1922,1,365,23792611,6312.11,0,-99
57534,546230.05,4884540.43,171,3069,2,0.11,16,340,1922,1,365,23772949,3369.37,0,-99
59586,494427.89,4846715.11,172,3100,2,0.02,16,341,1922,1,365,23759868,3552.65,0,-99
28458,506378.53,5029963.73,173,2580,4,0.0735,16,365,1922,60,304,23804868,12554.99,0,-99
28897,536988.78,5023483.76,174,2812,4,0.0334,16,365,1922,60,304,23791585,3307.28,0,-99
173499,498519.74,4971681.13,175,14889,4,0.6238,16,365,1922,60,304,23792299,2943.25,0,-99
57790,528073.63,4981397.43,176,3071,2,0.05,16,22,1923,1,365,23800726,4843.22,0,-99
60445,534978.48,5034135.69,177,3139,2,0.06,16,108,1923,1,365,23815466,2259.55,0,-99
59640,495738.91,4852664.89,178,3104,2,0.12,16,115,1923,1,365,23759820,3229.91,0,-99
57955,469168.6,4888230.35,179,3072,2,0.19,16,134,1923,1,365,23763173,4363.1,0,-99
59554,535798.08,5025201.33,180,3098,2,0.03,16,176,1923,1,365,23809830,2305.01,0,-99
63348,492858.91,4971620.63,181,3268,2,0.13,16,211,1923,1,365,23792289,2233.14,0,-99
64698,465540.79,4970063.57,182,3419,2,0.15,16,226,1923,1,365,23764007,1919.66,0,-99
59140,516791.16,5025440.67,183,3086,2,0.05,16,242,1923,1,365,23806156,2501.7,0,-99
120965,518623.73,5035743.41,184,13357,2,1.21,16,317,1923,1,365,23805286,1332.15,0,-99
59824,547678.48,5003438.66,185,3111,2,0.81,16,345,1923,1,365,23801324,8839.24,0,-99
94343,481594.83,5053633.43,186,9505,2,0.28,16,351,1923,1,365,23805310,2892.8,0,-99
27830,532327.51,5031582.02,187,2211,4,0.0668,16,365,1923,60,304,23815508,2004.09,0,-99
28315,476580.85,4933398.43,188,2490,4,0.0067,16,365,1923,60,304,23764715,2210.16,0,-99
61250,469593.07,4876093.5,191,3168,2,0.08,16,25,1924,1,366,23765449,2872.47,0,-99
61250,469842.58,4876134.66,190,3168,2,0.08,16,25,1924,1,366,23765449,2872.47,0,-99
61250,470246.18,4875207.3,189,3168,2,0.08,16,25,1924,1,366,23765449,2872.47,0,-99
78485,487379.08,5008654.11,192,5697,2,0.16,16,28,1924,1,366,23796499,5313.35,0,-99
58178,489475.8,4852915.81,193,3074,2,0.13,16,42,1924,1,366,23759704,2562.11,0,-99
59074,471154.22,4906406.12,194,3081,2,0.13,16,68,1924,1,366,23765079,707.76,0,-99
59595,531960.42,5033688.11,195,3101,2,0.02,16,147,1924,1,366,23815064,12140.74,0,-99
62086,529269.06,4995987.11,196,3211,2,0.38,16,154,1924,1,366,23800802,4998.41,0,-99
59828,488554.22,4853648.39,197,3112,2,0.05,16,155,1924,1,366,23759704,2562.11,0,-99
59910,507455.85,4965811.2,198,3120,2,0.19,16,168,1924,1,366,23791219,2452.68,0,-99
59910,507456.82,4965600.45,199,3120,2,0.19,16,168,1924,1,366,23791201,4163.73,0,-99
126345,507796.55,4986981.27,200,13430,2,2.23,16,169,1924,1,366,23800630,3750.58,0,-99
176690,507746.49,4986973.66,201,15064,2,0.22,16,169,1924,1,366,23800630,3750.58,0,-99
176690,507816.38,4986971.07,202,15064,2,0.22,16,169,1924,61,305,23800630,3750.58,0,-99
168794,513766.48,4988193.81,203,14666,2,0.28,16,183,1924,1,366,23800652,3783.68,0,-99
171991,516683.12,4986485.79,204,14812,2,0.1,16,183,1924,1,366,23800718,841.8,0,-99
60249,534105.79,5022774.6,205,3134,2,0.1,16,185,1924,1,366,23791241,585.41,0,-99
59876,516580.97,5019149.97,206,3114,2,0.81,16,190,1924,1,366,23791625,4011.67,0,-99
61165,516938.09,5019379.09,207,3165,2,0.25,16,191,1924,1,366,23791625,4011.67,0,-99
84790,511851.66,4966812.87,208,7336,2,0.18,16,194,1924,1,366,23792385,354.08,0,-99
59082,515540.23,5040492.25,209,3082,2,0.13,16,196,1924,1,366,23806154,2065.9,0,-99
59960,532027.99,5033727.1,210,3121,2,0.01,16,198,1924,1,366,23815064,12140.74,0,-99
61567,504693.1,4973333.56,211,3185,2,0.04,16,210,1924,1,366,23801844,6819.48,0,-99
59654,478817.19,4940459.1,212,3105,2,0.08,16,211,1924,1,366,23764647,1717.24,0,-99
58183,502547.4,4965777.16,213,3075,2,0.15,16,222,1924,1,366,23791179,1245.28,0,-99
60453,516919.04,4972191.52,214,3140,2,0.25,16,224,1924,1,366,23801764,4892.08,0,-99
59877,477997.95,4940090.13,215,3115,2,0.44,16,229,1924,1,366,23764647,1717.24,0,-99
120996,520481.63,4959619.62,216,13364,2,7.2,16,241,1924,122,274,23780479,7631.35,0,-99
59885,515565.76,4924775.35,217,3117,2,0.06,16,246,1924,1,366,23786937,5491.98,0,-99
63606,527339.63,4978320.91,218,3307,2,0.05,16,257,1924,1,366,23801684,2280.13,0,-99
59879,470646.91,4876461.5,219,3116,2,0.02,16,271,1924,1,366,23765449,2872.47,0,-99
59493,560341.55,5022246.06,220,3096,2,0.1,16,301,1924,1,366,23809606,6324.45,0,-99
60578,530636.31,5034148.59,221,3147,2,0.1,16,305,1924,1,366,23815064,12140.74,0,-99
64271,508517.7,5002778.64,222,3374,2,0.12,16,308,1924,1,366,23791967,2020.14,0,-99
27314,482036.45,4939644.79,223,1896,4,0.401,16,366,1924,61,305,23765591,1848.34,0,-99
28262,510806.91,5034725.59,224,2458,4,0.01,16,366,1924,61,305,23805876,2984.51,0,-99
59721,498464.15,5039322.45,225,3106,2,0.17,16,2,1925,1,365,23804940,3566.18,0,-99
60580,540743.59,5037143.77,226,3148,2,0.05,16,7,1925,1,365,23815068,3557.7,0,-99
60164,518378.44,5030087.53,227,3130,2,0.11,16,33,1925,1,365,23805274,2545.49,0,-99
59887,502359.78,4962713.54,228,3118,2,1.01,16,40,1925,1,365,23792485,1139.13,0,-99
60581,484476.59,4974987.15,230,3149,2,0.38,16,86,1925,60,273,23791109,10803.11,0,-99
60581,484790.84,4974887.21,229,3149,2,0.38,16,86,1925,91,273,23791109,10803.11,0,-99
60166,526212.17,4950383.08,231,3131,2,2.4,16,111,1925,1,365,23786259,8518.77,0,-99
141734,448800.6,4989837.4,232,13829,2,0.04,16,114,1925,1,365,23797491,6852.53,0,-99
144574,448773.74,4989661.05,233,13962,2,0.13,16,114,1925,1,365,23797491,6852.53,0,-99
61855,535241.1,5026305.04,234,3198,2,0.03,16,148,1925,1,365,23809830,2305.01,0,-99
60250,498502.37,4963118.88,236,3135,2,0.1,16,156,1925,1,365,23792461,1976.2,0,-99
60250,498612.5,4963285.45,235,3135,2,0.1,16,156,1925,1,365,23792461,1976.2,0,-99
62082,529308.13,5026589.94,237,3210,2,0.06,16,168,1925,1,365,23815056,2128.56,0,-99
59456,502647.87,5040766.4,238,3093,2,0.07,16,216,1925,1,365,23805718,3883.08,0,-99
57968,534729.86,5035968.65,239,3073,2,0.06,16,217,1925,1,365,23815064,12140.74,0,-99
58725,517188.94,5017451.61,240,3079,2,0.13,16,226,1925,1,365,23791659,1014.07,0,-99
61572,511380.66,4966450.54,241,3186,2,0.41,16,227,1925,1,365,23791225,1479.83,0,-99
26377,512640.45,4877685.15,242,1316,4,0.4456,16,229,1925,60,304,23774441,2256.31,0,-99
59091,527490.01,5015857.22,243,3083,2,0.01,16,243,1925,1,365,23792591,3920.13,0,-99
59899,530440.86,5035927.15,244,3119,2,0.01,16,265,1925,1,365,23815440,1297.81,0,-99
60586,529576.83,5032139.93,245,3150,2,0.06,16,302,1925,1,365,23815512,1920.56,0,-99
60460,497195.77,4971436.31,246,3141,2,0.05,16,307,1925,1,365,23792299,2943.25,0,-99
60114,480991.15,4945276.46,247,3128,2,0.13,16,310,1925,1,365,23764491,904.61,0,-99
60588,518904.42,5027284.24,248,3151,2,0.44,16,360,1925,1,365,23805270,3179.22,0,-99
25710,521000.77,5011861.93,249,885,4,0.7798,16,365,1925,60,304,23800568,7929,0,-99
27677,523580.02,5013181.71,250,2128,4,0.1893,16,365,1925,60,304,23800828,4717.06,0,-99
27678,523328.99,5013364.36,251,2129,4,0.1893,16,365,1925,60,304,23800828,4717.06,0,-99
59840,467076.54,4884213.7,252,3113,2,0.02,16,5,1926,1,365,23765357,4747.05,0,-99
64464,515218.54,5013717.81,254,3397,2,0.09,16,28,1926,1,365,23791831,3136.55,0,-99
64464,515318.02,5013841.18,253,3397,2,0.09,16,28,1926,1,365,23791831,3136.55,0,-99
59482,513427.53,4966301.92,255,3094,2,0.63,16,30,1926,1,365,23791229,1738.26,0,-99
60885,489882.21,5061125.12,257,3162,2,0.1,16,30,1926,1,365,23805426,1796.82,0,-99
60885,489890.81,5061324.56,256,3162,2,0.1,16,30,1926,1,365,23805426,1796.82,0,-99
60590,516117.9,5034246.12,258,3152,2,0.08,16,35,1926,1,365,23805282,3308.21,0,-99
60060,510561.28,4966632.08,259,3124,2,0.04,16,48,1926,1,365,23791225,1479.83,0,-99
60811,532666.17,5003581.94,260,3158,2,0.6,16,57,1926,1,365,23801264,4648.41,0,-99
63740,535075.26,5016348.37,261,3327,2,0.25,16,57,1926,1,365,23791809,5801.47,0,-99
58721,536477.96,5035621.48,262,3078,2,0.05,16,58,1926,1,365,23815064,12140.74,0,-99
59171,489856.88,5040578.26,263,3087,2,0.12,16,58,1926,1,365,23805050,10886.6,0,-99
99559,536485.66,4998216.17,264,10690,2,1.43,16,75,1926,1,365,23800848,253,0,-99
59484,513427.53,4966301.92,265,3095,2,1.3,16,82,1926,1,365,23791229,1738.26,0,-99
61861,529056.94,5017794.08,266,3199,2,0.07,16,83,1926,1,365,23791713,1783.04,0,-99
59110,512452.16,4966931.94,267,3084,2,0.3,16,89,1926,1,365,23792379,2856.41,0,-99
100466,499720.01,4990679.74,268,10918,2,1.7,16,89,1926,1,365,23792015,900.53,0,-99
100466,499785.76,4990305.45,269,10918,2,1.7,16,89,1926,1,365,23792015,900.53,0,-99
100466,499785.76,4990305.45,270,10918,2,1.7,16,89,1926,1,365,23792015,900.53,0,-99
146955,502169.16,4998147.94,271,14049,2,0.134,16,91,1926,1,365,23791985,1549.28,0,-99
146955,502293.17,4998620.42,272,14049,2,0.134,16,91,1926,1,365,23791985,1549.28,0,-99
146955,502493.97,4998814.21,275,14049,2,0.134,16,91,1926,1,365,23791977,2626.43,0,-99
146955,502950.47,4999248.22,274,14049,2,0.134,16,91,1926,1,365,23791977,2626.43,0,-99
146955,503639.93,5000253.9,273,14049,2,0.134,16,91,1926,1,365,23791977,2626.43,0,-99
63609,538828.71,5036007.81,276,3308,2,0.06,16,93,1926,1,365,23815066,2514.07,0,-99
60819,518953.16,5016285.83,277,3159,2,1,16,110,1926,1,365,23791449,3264.34,0,-99
59573,509239.97,4984809.66,278,3099,2,0.5,16,112,1926,1,365,23801520,1492.7,0,-99
60256,522771.23,5012934.15,279,3136,2,0.03,16,112,1926,1,365,23800828,4717.06,0,-99
60062,502017.27,4984014.04,280,3125,2,2.13,16,124,1926,1,365,23800622,7315.94,0,-99
60062,502344.21,4984140.53,281,3125,2,2.13,16,124,1926,1,365,23800622,7315.94,0,-99
60062,502618.62,4983868.72,284,3125,2,2.13,16,124,1926,1,365,23801562,2257.31,0,-99
60062,502781.86,4984314.49,282,3125,2,2.13,16,124,1926,1,365,23800622,7315.94,0,-99
60062,502930.04,4984159.03,283,3125,2,2.13,16,124,1926,1,365,23800622,7315.94,0,-99
59544,552298.26,4957075.98,285,3097,2,0.01,16,125,1926,1,365,23781263,1356.96,0,-99
60182,487403.01,4981334.51,286,3132,2,0.06,16,137,1926,1,365,23792059,789.01,0,-99
59614,477999.01,4933088.04,287,3102,2,0.06,16,152,1926,1,365,23762885,2041.04,0,-99
61101,495278.09,5010332.86,288,3164,2,1,16,152,1926,1,365,23797241,3608.42,0,-99
61101,495306.14,5010165.82,289,3164,2,1,16,152,1926,1,365,23797241,3608.42,0,-99
61263,508251.94,5015212.92,290,3169,2,0.13,16,152,1926,1,365,23791753,3604.25,0,-99
61577,502989.7,5040453.25,291,3187,2,0.21,16,153,1926,1,365,23805718,3883.08,0,-99
65818,491503.62,4849734.32,292,3453,2,0.35,16,159,1926,1,365,23759844,2788.95,0,-99
65818,491951.35,4849685.92,293,3453,2,0.35,16,159,1926,1,365,23759850,2582.83,0,-99
59738,519144.37,5027689.78,294,3107,2,0.03,16,163,1926,1,365,23805270,3179.22,0,-99
25885,494300.72,4886321.51,295,1011,4,0.8912,16,181,1926,60,304,23765363,4204.8,0,-99
61363,502838.85,5015697.85,296,3177,2,0.04,16,182,1926,1,365,23791477,4828.09,0,-99
62528,520213.9,5004880.33,298,3241,2,0.2,16,183,1926,1,365,23800596,5070.68,0,-99
62528,520219.8,5004959.05,297,3241,2,0.2,16,183,1926,1,365,23800596,5070.68,0,-99
60596,551112.93,4955464.13,299,3154,2,0.13,16,193,1926,1,365,23780501,4551.79,0,-99
61264,491642.71,5032929.66,300,3170,2,0.19,16,198,1926,1,365,23805852,2720.76,0,-99
112755,491224.34,5033001.17,301,12523,2,0.188,16,198,1926,1,365,23805852,2720.76,0,-99
60890,515634.91,4972515.48,302,3163,2,0.56,16,202,1926,1,365,23801764,4892.08,0,-99
60890,516449.71,4972518.45,303,3163,2,0.56,16,202,1926,1,365,23801764,4892.08,0,-99
61580,513119.62,4990689.01,305,3188,2,0.31,16,202,1926,1,365,23800650,7871.14,0,-99
61580,513148.45,4990263.73,304,3188,2,0.31,16,202,1926,1,365,23800650,7871.14,0,-99
63741,519491.68,4960353.36,306,3328,2,0.07,16,204,1926,1,365,23781009,5809.34,0,-99
63678,520366.39,4960712.31,307,3317,2,0.25,16,208,1926,1,365,23781009,5809.34,0,-99
60479,521819.6,5009309.2,309,3144,2,0.1,16,209,1926,1,365,23801026,1238.1,0,-99
60479,521982.25,5009498.21,308,3144,2,0.1,16,209,1926,1,365,23801026,1238.1,0,-99
61863,485929.87,4955349.78,310,3200,2,0.82,16,209,1926,1,365,23762657,4857.21,0,-99
61863,486698.41,4954635.13,311,3200,2,0.82,16,209,1926,1,365,23762655,2984.71,0,-99
60595,482024.78,4945596.75,312,3153,2,0.15,16,210,1926,1,365,23764491,904.61,0,-99
25403,489341.43,4956313.64,313,701,4,0.7798,16,212,1926,91,304,23780405,2286.98,0,-99
61266,518825.45,4977399.33,314,3171,2,0.06,16,217,1926,1,365,23801676,373.5,0,-99
61505,497267.35,5012710.06,315,3181,2,0.02,16,219,1926,1,365,23791689,5965.71,0,-99
60467,515633.44,5020553.54,317,3142,2,0.09,16,222,1926,1,365,23791625,4011.67,0,-99
60467,515775.87,5020530.79,316,3142,2,0.09,16,222,1926,1,365,23791625,4011.67,0,-99
59744,489812.23,4886066.21,318,3108,2,0.38,16,228,1926,1,365,23765391,1778.59,0,-99
60469,517051.66,4972184.1,320,3143,2,0.11,16,230,1926,1,365,23801764,4892.08,0,-99
60469,517142.57,4972450.39,319,3143,2,0.11,16,230,1926,1,365,23801764,4892.08,0,-99
112756,491521.04,5033422.05,321,12524,2,0.014,16,232,1926,1,365,23805818,1993.43,0,-99
62153,469660.44,4883205.73,323,3217,2,0.33,16,240,1926,1,365,23765429,4575.07,0,-99
62153,469791.5,4882910.67,322,3217,2,0.33,16,240,1926,1,365,23765429,4575.07,0,-99
61506,538634.52,5028750.48,324,3182,2,0.02,16,245,1926,1,365,23809720,2274.69,0,-99
61268,518294.68,5014520.32,326,3172,2,0.05,16,251,1926,1,365,23791775,1160.08,0,-99
61268,518304.42,5014521.28,325,3172,2,0.05,16,251,1926,1,365,23791775,1160.08,0,-99
63524,509198.26,4908638.23,327,3300,2,1.13,16,266,1926,1,365,23763581,992.28,0,-99
62593,526704.14,5032082.38,329,3246,2,0.05,16,268,1926,1,365,23815042,3480.44,0,-99
62593,526764.93,5031881.19,328,3246,2,0.05,16,268,1926,1,365,23815046,2379.59,0,-99
61583,498154.45,4952342.14,330,3189,2,0.33,16,335,1926,1,365,23780423,5309.47,0,-99
61583,498561.95,4952341.54,331,3189,2,0.33,16,335,1926,1,365,23780423,5309.47,0,-99
104272,498450.34,4952346.75,332,11540,2,0.22,16,335,1926,1,365,23780423,5309.47,0,-99
104272,498613.08,4952250.37,333,11540,2,0.22,16,335,1926,1,365,23780423,5309.47,0,-99
116692,498549.02,4952388.78,334,12984,2,0.11,16,335,1926,1,365,23780423,5309.47,0,-99
25709,521261.58,5011772.64,335,884,4,0.557,16,365,1926,60,304,23801106,1745.4,0,-99
26112,490140.08,4891953.5,336,1153,4,0.5013,16,365,1926,60,304,23763461,5594.59,0,-99
26679,503550.38,4879093.44,337,1484,4,0.2785,16,365,1926,60,304,23772765,1003.25,0,-99
27655,492441.25,4956148.89,338,2109,4,0.5704,16,365,1926,60,304,23780919,2150.95,0,-99
28564,495216.55,4884619.51,339,2651,4,0.4456,16,365,1926,60,304,23772727,3181.45,0,-99
28724,493836.85,4887149.73,340,2727,4,0.8912,16,365,1926,60,304,23765363,4204.8,0,-99
28930,520202.01,5036324.24,341,2826,4,0.3119,16,365,1926,60,304,23805878,3020.22,0,-99
63611,550531.1,4955012.14,342,3309,2,0.6,16,31,1927,1,365,23780501,4551.79,0,-99
63611,550592.97,4954839.66,343,3309,2,0.6,16,31,1927,1,365,23781465,7769.78,0,-99
144235,550531.1,4955012.14,344,13942,2,0.6,16,31,1927,1,365,23780501,4551.79,0,-99
144235,550592.16,4954843.28,345,13942,2,0.6,16,31,1927,1,365,23781465,7769.78,0,-99
61865,465779.64,4991246.97,346,3201,2,0.08,16,39,1927,1,365,23796771,5045.54,0,-99
72047,475339.85,4935367.25,347,4157,2,2,16,59,1927,1,365,23764703,3549.52,0,-99
59798,514545.76,4911766.43,348,3109,2,0.12,16,75,1927,1,365,23763599,2210.71,0,-99
63742,504446.12,4914574.15,349,3329,2,0.07,16,119,1927,1,365,23763587,4977.44,0,-99
26499,519601.41,5034337.92,350,1379,4,0.3565,16,120,1927,60,304,23805890,2544.12,0,-99
69009,469967.62,4973835.7,351,3867,2,0.213,16,127,1927,1,365,23791119,2328.39,0,-99
101634,552901.21,5009604.08,352,11115,2,0.1,16,157,1927,1,365,23809688,6293.66,0,-99
61287,476738.2,4906145.58,353,3173,2,0.23,16,175,1927,1,365,23763077,2263.07,0,-99
61289,520000.86,5027780.7,354,3174,2,0.06,16,186,1927,1,365,23805270,3179.22,0,-99
59802,497043.65,4981199.24,355,3110,2,0.19,16,211,1927,1,365,23791081,2882.36,0,-99
62098,496448.11,5036509.87,356,3212,2,0.2,16,211,1927,1,365,23805754,2054.24,0,-99
61448,531987.71,5033694.36,357,3179,2,0.01,16,221,1927,1,365,23815064,12140.74,0,-99
61518,508034.96,4871092.67,358,3183,2,0.25,16,221,1927,1,365,23751780,2948.41,0,-99
60622,507386.69,4845812.31,359,3155,2,1,16,236,1927,1,365,23759602,750.58,0,-99
61295,547930.67,4954314.15,360,3175,2,0.09,16,249,1927,1,365,23781357,2557.25,0,-99
62289,499164.4,5012752.55,361,3229,2,0.05,16,255,1927,1,365,23791769,877.99,0,-99
62289,499204.93,5012899.94,362,3229,2,0.05,16,255,1927,1,365,23791769,877.99,0,-99
61871,501655.81,5034531.33,363,3202,2,0.08,16,276,1927,1,365,23805828,2940.26,0,-99
60028,503200,4943866.23,365,3123,2,0.19,16,292,1927,1,365,23785633,3327.74,0,-99
60028,503330.59,4943900.55,364,3123,2,0.19,16,292,1927,1,365,23785633,3327.74,0,-99
60215,492835.51,4977459.15,366,3133,2,0.04,16,297,1927,1,365,23791469,6918,0,-99
25284,516860.16,5024851.32,367,621,4,0.2896,16,365,1927,60,304,23806156,2501.7,0,-99
28927,524412.66,5013845.79,368,2824,4,0.6684,16,365,1927,60,304,23791869,2571.1,0,-99
29040,533130.05,5032075.19,369,2895,4,0.0334,16,365,1927,60,304,23815508,2004.09,0,-99
89223,489303.72,4973407.97,370,8313,2,2.28,16,25,1928,1,366,23791151,4378.66,0,-99
102218,488023.64,4972163.09,371,11188,2,0.97,16,25,1928,1,366,23791151,4378.66,0,-99
61953,504248.24,4953172.14,372,3209,2,0.62,16,26,1928,1,366,23781213,2288.84,0,-99
61953,504389.39,4953135.91,373,3209,2,0.62,16,26,1928,1,366,23781213,2288.84,0,-99
61953,506354.81,4953937.13,374,3209,2,0.62,16,26,1928,1,366,23780891,944.01,0,-99
63612,551484.04,5014448.28,375,3310,2,0.08,16,34,1928,1,366,23809934,5054.22,0,-99
27403,534143.49,5031521.96,376,1956,4,0.958,16,61,1928,61,305,23815514,5280.09,0,-99
88856,525686.74,5013023.71,377,8249,2,0.95,16,83,1928,1,366,23791869,2571.1,0,-99
60486,488753,5031601.01,378,3145,2,0.04,16,91,1928,1,366,23805148,1422.34,0,-99
64706,493754.98,4973506.45,379,3420,2,0.6,16,108,1928,1,366,23792255,1738.02,0,-99
170891,472931.56,4895526.86,380,14776,2,0.8,16,121,1928,1,366,23763117,8313.59,0,-99
62545,494057.21,4977792.94,381,3242,2,0.05,16,142,1928,1,366,23791469,6918,0,-99
61884,519268.52,4978024.41,383,3203,2,0.34,16,159,1928,1,366,23801680,1726.35,0,-99
61884,519332,4978112.21,382,3203,2,0.34,16,159,1928,1,366,23801680,1726.35,0,-99
60090,506661.78,4845725.47,384,3126,2,0.02,16,160,1928,1,366,23759880,818.21,0,-99
62406,522493.89,5014273.45,385,3233,2,0.14,16,163,1928,1,366,23801102,441.92,0,-99
60092,511955.71,5022182.75,386,3127,2,0.01,16,164,1928,1,366,23805230,4055.21,0,-99
62161,511435.13,4955772.24,387,3218,2,0.32,16,178,1928,1,366,23780431,4368.87,0,-99
60636,466528.91,4950655.68,388,3156,2,0.04,16,199,1928,1,366,23764343,3456.6,0,-99
145745,487730.43,4969871.81,389,14015,2,0.06,16,201,1928,1,366,23791155,1910.77,0,-99
67436,498303.53,4984204.22,390,3681,2,0.008,16,202,1928,1,366,23792041,1903.23,0,-99
61890,493951.38,4973833.69,391,3205,2,0.66,16,206,1928,1,366,23792255,1738.02,0,-99
60835,479256.48,4941022.56,392,3160,2,0.08,16,208,1928,1,366,23764605,4482.79,0,-99
25403,489453.04,4956332.86,393,701,4,0.557,16,213,1928,92,305,23792583,2466.66,0,-99
61888,498768.15,4952048.42,394,3204,2,0.27,16,228,1928,1,366,23780423,5309.47,0,-99
28780,487824.47,4885073.93,395,2757,4,0.1114,16,244,1928,61,305,23763321,5238.04,0,-99
63034,483202.65,4957017.85,397,3251,2,1.5,16,263,1928,61,305,23762661,7672.76,0,-99
63034,483542.39,4957579.14,396,3251,2,1.5,16,263,1928,61,305,23762661,7672.76,0,-99
25161,521691.3,5038257.13,398,543,4,0.0039,16,264,1928,61,305,23805808,1821.25,0,-99
62102,476233.97,4933664.73,399,3213,2,0.13,16,265,1928,1,366,23764715,2210.16,0,-99
62102,476361.85,4933572.03,400,3213,2,0.13,16,265,1928,1,366,23764715,2210.16,0,-99
63527,516879.36,4877768.95,401,3301,2,0.04,16,282,1928,1,366,23774459,1981,0,-99
139941,517835.02,5030514.12,402,13751,2,0.024,16,283,1928,1,366,23805274,2545.49,0,-99
64685,473443.25,5011019.78,404,3418,2,0.055,16,296,1928,1,366,23796623,1342.02,0,-99
